Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 50°,,Exp Aps 50°,,Exp Asp 50°,,Exp mm12 50°,,Exp mm13 50°,,Exp mm14 50°,,Exp mm21 50°,,Exp mm22 50°,,Exp mm23 50°,,Exp mm24 50°,,Exp mm31 50°,,Exp mm32 50°,,Exp mm33 50°,,Exp mm34 50°
402.65,33.325,402.65,0.50859,402.65,0.26125,402.65,-0.40947,402.65,-0.0038193,402.65,0.0039982,402.65,-0.40776,402.65,1.0346,402.65,0.011056,402.65,-0.0012951,402.65,0.0038737,402.65,0.012482,402.65,-0.94694,402.65,-0.0078434
404.24,33.001,404.24,0.19636,404.24,0.13228,404.24,-0.42006,404.24,-0.00064018,404.24,0.0041486,404.24,-0.42117,404.24,1.0349,404.24,0.0027895,404.24,-0.00084835,404.24,0.0064027,404.24,0.0041117,404.24,-0.9409,404.24,-0.023009
405.84,32.702,405.84,0.29697,405.84,0.091826,405.84,-0.42889,405.84,0.0027862,405.84,0.0040207,405.84,-0.43518,405.84,1.032,405.84,-0.0055037,405.84,-0.0019531,405.84,0.0072448,405.84,-0.0035661,405.84,-0.93469,405.84,-0.040588
407.43,32.376,407.43,0.27783,407.43,0.088234,407.43,-0.4386,407.43,0.0026794,407.43,0.0042749,407.43,-0.45028,407.43,1.0293,407.43,-0.004681,407.43,-0.0018486,407.43,0.0052731,407.43,-0.0025463,407.43,-0.92741,407.43,-0.05742
409.02,31.999,409.02,0.203,409.02,0.13122,409.02,-0.45238,409.02,-0.00069072,409.02,0.0039952,409.02,-0.46317,409.02,1.0335,409.02,0.0030744,409.02,-0.00098252,409.02,0.0011371,409.02,0.0042226,409.02,-0.92306,409.02,-0.072747
410.61,31.631,410.61,0.55138,410.61,0.24853,410.61,-0.46721,410.61,-0.0046962,410.61,0.0041684,410.61,-0.47295,410.61,1.0396,410.61,0.011354,410.61,-0.0013971,410.61,0.00019304,410.61,0.012152,410.61,-0.92212,410.61,-0.087615
412.2,31.266,412.2,0.61891,412.2,0.24875,412.2,-0.48134,412.2,-0.0056661,412.2,0.0043361,412.2,-0.48234,412.2,1.045,412.2,0.012776,412.2,-0.0017997,412.2,0.0016328,412.2,0.012557,412.2,-0.91895,412.2,-0.10244
413.79,30.899,413.79,0.34934,413.79,0.15307,413.79,-0.49454,413.79,-0.0026398,413.79,0.0044373,413.79,-0.49524,413.79,1.0481,413.79,0.0060425,413.79,-0.001847,413.79,0.0038736,413.79,0.0068263,413.79,-0.91296,413.79,-0.11808
415.38,30.457,415.38,0.23016,415.38,0.06578,415.38,-0.50698,415.38,0.0018769,415.38,0.0040554,415.38,-0.51209,415.38,1.045,415.38,-0.0024877,415.38,-0.0020765,415.38,0.0047145,415.38,-0.00099603,415.38,-0.89968,415.38,-0.13439
416.97,30.084,416.97,0.42533,416.97,0.11098,416.97,-0.51612,416.97,0.0046365,416.97,0.0044832,416.97,-0.52753,416.97,1.0395,416.97,-0.0074146,416.97,-0.0021638,416.97,0.0056815,416.97,-0.0050932,416.97,-0.88557,416.97,-0.14985
418.56,29.627,418.56,0.27256,418.56,0.096022,418.56,-0.53117,418.56,0.00256,418.56,0.0040779,418.56,-0.54466,418.56,1.0408,418.56,-0.0040589,418.56,-0.001489,418.56,0.002074,418.56,-0.0027239,418.56,-0.87578,418.56,-0.16388
420.15,29.176,420.15,0.31573,420.15,0.11301,420.15,-0.54855,420.15,-0.002511,420.15,0.004108,420.15,-0.56033,420.15,1.0473,420.15,0.0045635,420.15,-0.0019533,420.15,-0.00022935,420.15,0.0051976,420.15,-0.87,420.15,-0.17843
421.75,28.674,421.75,0.60171,421.75,0.20679,421.75,-0.56727,421.75,-0.0055939,421.75,0.0043651,421.75,-0.5728,421.75,1.053,421.75,0.010863,421.75,-0.0027802,421.75,-0.001473,421.75,0.010821,421.75,-0.86322,421.75,-0.19049
423.34,28.166,423.34,0.60118,423.34,0.19688,423.34,-0.58875,423.34,-0.0058164,423.34,0.0041091,423.34,-0.5903,423.34,1.0644,423.34,0.011719,423.34,-0.002132,423.34,-0.00080634,423.34,0.009688,423.34,-0.85741,423.34,-0.20587
424.93,27.687,424.93,0.30629,424.93,0.10841,424.93,-0.60291,424.93,-0.0017229,424.93,0.0044956,424.93,-0.60478,424.93,1.064,424.93,0.0040417,424.93,-0.0025611,424.93,0.0018475,424.93,0.0044495,424.93,-0.84245,424.93,-0.22038
426.52,27.093,426.52,0.34357,426.52,0.095081,426.52,-0.62033,426.52,0.0031198,426.52,0.0050145,426.52,-0.62751,426.52,1.063,426.52,-0.0042458,426.52,-0.0024352,426.52,0.00077132,426.52,-0.0023008,426.52,-0.82462,426.52,-0.23404
428.11,26.557,428.11,0.53266,428.11,0.12602,428.11,-0.63377,428.11,0.0057271,428.11,0.0046442,428.11,-0.64776,428.11,1.058,428.11,-0.0094968,428.11,-0.0024348,428.11,0.0016182,428.11,-0.0044836,428.11,-0.80522,428.11,-0.24935
429.7,25.964,429.7,0.39236,429.7,0.10989,429.7,-0.65393,429.7,0.0029056,429.7,0.0050756,429.7,-0.67229,429.7,1.0631,429.7,-0.0060383,429.7,-0.003238,429.7,0.00094583,429.7,-0.0032206,429.7,-0.78966,429.7,-0.26434
431.29,25.348,431.29,0.28815,431.29,0.10232,431.29,-0.67539,431.29,-0.0014599,431.29,0.0049134,431.29,-0.69087,431.29,1.0694,431.29,0.0020749,431.29,-0.0024816,431.29,-0.0028893,431.29,0.0031076,431.29,-0.77491,431.29,-0.27624
432.88,24.612,432.88,0.61612,432.88,0.12878,432.88,-0.70097,432.88,-0.0058443,432.88,0.0049178,432.88,-0.71083,432.88,1.0782,432.88,0.008816,432.88,-0.003879,432.88,-0.0016259,432.88,0.0071435,432.88,-0.75733,432.88,-0.28528
434.47,23.947,434.47,0.71946,434.47,0.16222,434.47,-0.72611,434.47,-0.0069314,434.47,0.0050653,434.47,-0.73115,434.47,1.0881,434.47,0.010767,434.47,-0.003808,434.47,-0.0037721,434.47,0.0087835,434.47,-0.74243,434.47,-0.29774
436.07,23.223,436.07,0.48713,436.07,0.094588,436.07,-0.75025,436.07,-0.0034981,436.07,0.0052963,436.07,-0.75498,436.07,1.0939,436.07,0.0058602,436.07,-0.0042501,436.07,-0.0030585,436.07,0.004255,436.07,-0.72183,436.07,-0.30975
437.66,22.439,437.66,0.3623,437.66,0.076373,437.66,-0.76714,437.66,0.0020129,437.66,0.0048733,437.66,-0.77398,437.66,1.0873,437.66,-0.0042721,437.66,-0.0038791,437.66,-0.00060379,437.66,-0.00022015,437.66,-0.69097,437.66,-0.31851
439.25,21.67,439.25,0.70576,439.25,0.099551,439.25,-0.78972,439.25,0.0072335,439.25,0.0059253,439.25,-0.80356,439.25,1.0908,439.25,-0.0088564,439.25,-0.0039621,439.25,-0.0019755,439.25,-0.003,439.25,-0.66415,439.25,-0.33085
440.84,20.85,440.84,0.71972,440.84,0.13033,440.84,-0.80917,440.84,0.0066422,440.84,0.0045644,440.84,-0.82777,440.84,1.0887,440.84,-0.010406,440.84,-0.0037197,440.84,-0.00095385,440.84,-0.0053127,440.84,-0.63327,440.84,-0.33859
442.43,19.951,442.43,0.48832,442.43,0.058483,442.43,-0.83991,442.43,0.0032564,442.43,0.0045717,442.43,-0.85975,442.43,1.0995,442.43,-0.0052797,442.43,-0.0044457,442.43,-0.0011234,442.43,-0.0026728,442.43,-0.60737,442.43,-0.34694
444.02,18.989,444.02,0.47526,444.02,0.035815,444.02,-0.86943,444.02,-0.0034717,444.02,0.0040871,444.02,-0.88682,444.02,1.1091,444.02,0.0041959,444.02,-0.0040653,444.02,-0.0028685,444.02,0.0019581,444.02,-0.5781,444.02,-0.34925
445.61,17.922,445.61,0.89487,445.61,0.089651,445.61,-0.89822,445.61,-0.0079461,445.61,0.0056421,445.61,-0.90811,445.61,1.1169,445.61,0.009764,445.61,-0.0040223,445.61,-0.0056545,445.61,0.0052743,445.61,-0.54121,445.61,-0.34899
447.2,16.826,447.2,0.87784,447.2,0.072076,447.2,-0.93569,447.2,-0.0081502,447.2,0.0054893,447.2,-0.94185,447.2,1.1338,447.2,0.0075264,447.2,-0.0047677,447.2,-0.0045328,447.2,0.0041461,447.2,-0.50857,447.2,-0.35173
448.8,15.69,448.8,0.70156,448.8,0.027287,448.8,-0.96561,448.8,-0.005575,448.8,0.004757,448.8,-0.91013,448.8,1.0688,448.8,0.007547,448.8,-0.0028887,448.8,0.0049444,448.8,-0.0099862,448.8,-0.4845,448.8,-0.36472
450.39,14.588,450.39,0.59429,450.39,0.0745,450.39,-0.98298,450.39,0.0023221,450.39,0.0036327,450.39,-0.93106,450.39,1.0625,450.39,-0.00078939,450.39,-1.31E-03,450.39,0.0054839,450.39,-0.010428,450.39,-0.43793,450.39,-0.35912
451.98,13.396,451.98,1.1587,451.98,0.13034,451.98,-1.0058,451.98,0.0080569,451.98,0.0040693,451.98,-0.95388,451.98,1.0589,451.98,-0.0064073,451.98,-0.0011546,451.98,0.0048846,451.98,-0.011505,451.98,-0.38906,451.98,-0.3509
453.57,12.084,453.57,1.2284,453.57,0.086542,453.57,-1.0309,453.57,0.0083503,453.57,0.0043159,453.57,-0.97802,453.57,1.0557,453.57,-0.005547,453.57,-0.0013017,453.57,0.0022154,453.57,-0.0099742,453.57,-0.33839,453.57,-0.339
455.16,10.613,455.16,1.1112,455.16,0.03115,455.16,-1.0752,455.16,0.0048792,455.16,0.006537,455.16,-1.0157,455.16,1.0598,455.16,-0.00092231,455.16,-0.00173,455.16,0.0057853,455.16,-0.011874,455.16,-0.28875,455.16,-0.32512
456.75,9.0929,456.75,1.2221,456.75,0.15235,456.75,-1.0977,456.75,-0.0022766,456.75,0.0072397,456.75,-1.0353,456.75,1.0662,456.75,0.0043175,456.75,-0.002835,456.75,0.0014793,456.75,-0.0071925,456.75,-0.22898,456.75,-0.29694
458.34,7.4813,458.34,1.9662,458.34,0.19054,458.34,-1.1287,458.34,-0.0098278,458.34,0.0042031,458.34,-1.0642,458.34,1.0823,458.34,0.0076506,458.34,-4.11E-03,458.34,0.0092117,458.34,-0.018071,458.34,-0.16889,458.34,-0.26425
459.93,5.8349,459.93,2.9809,459.93,0.15142,459.93,-1.1608,459.93,-0.012911,459.93,0.0027529,459.93,-1.0975,459.93,1.1089,459.93,0.0093178,459.93,-0.0061208,459.93,0.012583,459.93,-0.022405,459.93,-0.10609,459.93,-0.22427
461.52,4.2883,461.52,2.8358,461.52,0.24671,461.52,-1.1823,461.52,-0.0061109,461.52,0.004919,461.52,-1.1216,461.52,1.1213,461.52,0.0052433,461.52,-0.0078334,461.52,6.46E-03,461.52,-0.01287,461.52,-0.04131,461.52,-0.18007
463.12,2.8803,463.12,3.072,463.12,0.31566,463.12,-1.191,463.12,0.0003161,463.12,0.0058635,463.12,-1.1407,463.12,1.1342,463.12,-0.0048304,463.12,-0.005234,463.12,-0.0014214,463.12,-0.003155,463.12,0.026568,463.12,-0.12071
464.71,2.4545,464.71,5.2143,464.71,0.25826,464.71,-1.1859,464.71,0.0057933,464.71,0.0061617,464.71,-1.1301,464.71,1.1168,464.71,-0.010707,464.71,-0.0037107,464.71,-0.010365,464.71,0.0095364,464.71,0.09028,464.71,-0.053835
466.3,3.5801,466.3,4.6634,466.3,0.27674,466.3,-1.172,466.3,0.0082872,466.3,0.0061342,466.3,-1.1263,466.3,1.1186,466.3,-0.012479,466.3,-0.0059643,466.3,-0.018018,466.3,0.016425,466.3,0.14972,466.3,0.022688
467.89,5.3644,467.89,2.8373,467.89,0.25698,467.89,-1.1533,467.89,0.0060253,467.89,0.0048189,467.89,-1.0992,467.89,1.0974,467.89,-0.01238,467.89,-0.0075236,467.89,-0.017161,467.89,0.017633,467.89,0.20201,467.89,0.10137
469.48,7.3963,469.48,1.1334,469.48,0.19386,469.48,-1.1403,469.48,-0.0039032,469.48,7.49E-05,469.48,-1.0742,469.48,1.0892,469.48,-0.0072732,469.48,-0.0098813,469.48,-0.033662,469.48,0.039214,469.48,0.24945,469.48,0.1871
471.07,9.6358,471.07,0.95491,471.07,0.11689,471.07,-1.1369,471.07,-0.0098573,471.07,-0.0015709,471.07,-1.0528,471.07,1.0925,471.07,0.0024177,471.07,-0.0071481,471.07,-0.037812,471.07,0.039085,471.07,0.29458,471.07,0.28905
472.66,11.865,472.66,1.1808,472.66,0.057792,472.66,-1.1019,472.66,-0.011779,472.66,0.00055954,472.66,-1.01,472.66,1.0911,472.66,0.0072913,472.66,-0.0057277,472.66,-0.02169,472.66,0.018347,472.66,0.32305,472.66,0.38274
474.25,14.002,474.25,1.0933,474.25,0.10112,474.25,-1.0925,474.25,-0.012072,474.25,-1.42E-05,474.25,-0.9864,474.25,1.1076,474.25,0.0085097,474.25,-0.0055932,474.25,-0.023599,474.25,0.023974,474.25,0.3458,474.25,0.48975
475.84,16.252,475.84,0.69704,475.84,0.2343,475.84,-1.0448,475.84,-6.81E-03,475.84,-0.0004128,475.84,-0.94042,475.84,1.1176,475.84,0.0056798,475.84,-0.0058242,475.84,-0.013151,475.84,0.013018,475.84,0.34935,475.84,0.59061
477.44,18.558,477.44,0.39395,477.44,0.099211,477.44,-0.9984,477.44,-2.93E-03,477.44,0.00096336,477.44,-0.89739,477.44,1.1307,477.44,-0.00046209,477.44,-0.0047435,477.44,-0.011316,477.44,0.0097299,477.44,0.33636,477.44,0.69919
479.03,20.799,479.03,0.55524,479.03,0.14187,479.03,-0.92108,479.03,0.0059153,479.03,0.0073459,479.03,-0.92351,479.03,1.2446,479.03,-0.0060106,479.03,-0.0029727,479.03,-0.001465,479.03,-0.0021692,479.03,0.29171,479.03,0.75626
480.62,22.883,480.62,0.66146,480.62,0.12201,480.62,-0.85327,480.62,0.0069151,480.62,0.0061426,480.62,-0.86112,480.62,1.2311,480.62,-0.010456,480.62,-0.0042624,480.62,-0.0012262,480.62,0.0024556,480.62,0.25465,480.62,0.83208
482.21,24.631,482.21,0.55045,482.21,0.072111,482.21,-0.78323,482.21,0.0061136,482.21,0.0046507,482.21,-0.79286,482.21,1.2045,482.21,-0.0081771,482.21,-0.004153,482.21,0.00093096,482.21,0.0049896,482.21,0.20516,482.21,0.8833
483.8,26.255,483.8,0.42395,483.8,0.027968,483.8,-0.7313,483.8,0.004116,483.8,0.0061972,483.8,-0.74363,483.8,1.2049,483.8,-0.0040329,483.8,-0.0032651,483.8,0.0009834,483.8,0.0039335,483.8,0.15538,483.8,0.93807
485.39,27.685,485.39,0.3027,485.39,0.055744,485.39,-0.67778,485.39,0.00055475,485.39,0.0052064,485.39,-0.68582,485.39,1.1988,485.39,0.001391,485.39,-0.0031825,485.39,-0.0038091,485.39,0.0051056,485.39,0.094636,485.39,0.97154
486.98,29.018,486.98,0.44047,486.98,0.12415,486.98,-0.629,486.98,-0.0044394,486.98,0.0041288,486.98,-0.63152,486.98,1.1947,486.98,0.0088386,486.98,-0.0014755,486.98,-0.0019493,486.98,0.0048274,486.98,0.029242,486.98,1.0036
488.57,30.109,488.57,0.56759,488.57,0.18728,488.57,-0.58939,488.57,-0.0056634,488.57,0.0052136,488.57,-0.58655,488.57,1.1951,488.57,0.012369,488.57,-0.003452,488.57,0.0034086,488.57,0.0038646,488.57,-0.031295,488.57,1.0233
490.16,31.107,490.16,0.51622,490.16,0.18541,490.16,-0.53826,490.16,-0.00434,490.16,0.0052939,490.16,-0.53316,490.16,1.1618,490.16,0.010758,490.16,-0.0032062,490.16,1.09E-03,490.16,0.0059337,490.16,-0.09198,490.16,1.0124
491.75,31.983,491.75,0.27839,491.75,0.17625,491.75,-0.50152,491.75,1.15E-05,491.75,0.0034778,491.75,-0.49427,491.75,1.1467,491.75,0.0059856,491.75,-0.0030514,491.75,-0.0011488,491.75,0.0055326,491.75,-0.14749,491.75,1.0126
493.35,32.667,493.35,0.25389,493.35,0.016633,493.35,-0.47371,493.35,0.00052581,493.35,0.0048489,493.35,-0.46682,493.35,1.1352,493.35,-0.0010201,493.35,-0.0027368,493.35,-0.00035517,493.35,3.73E-03,493.35,-0.19973,493.35,1.0121
494.94,33.274,494.94,0.32053,494.94,0.064324,494.94,-0.44922,494.94,0.0028943,494.94,0.0049151,494.94,-0.4457,494.94,1.1253,494.94,-0.005277,494.94,-0.0022731,494.94,3.20E-03,494.94,0.0020115,494.94,-0.24883,494.94,1.0085
496.53,33.799,496.53,0.42448,496.53,0.17848,496.53,-0.42566,496.53,0.0031147,496.53,0.0054794,496.53,-0.42624,496.53,1.1123,496.53,-0.0099018,496.53,-0.0013209,496.53,0.0047477,496.53,0.0010334,496.53,-0.29431,496.53,0.99442
498.12,34.207,498.12,0.35795,498.12,0.080206,498.12,-0.40756,498.12,0.0041173,498.12,0.0039747,498.12,-0.40988,498.12,1.1014,498.12,-0.007462,498.12,-0.0008905,498.12,0.0037697,498.12,0.0010256,498.12,-0.33551,498.12,0.98085
499.71,34.507,499.71,0.24061,499.71,0.012487,499.71,-0.39518,499.71,0.0030608,499.71,0.0034585,499.71,-0.39729,499.71,1.0985,499.71,-0.0036864,499.71,-0.00090933,499.71,2.22E-03,499.71,0.003045,499.71,-0.37408,499.71,0.96539
501.3,34.751,501.3,0.22414,501.3,0.06368,501.3,-0.3837,501.3,0.00061195,501.3,0.0044703,501.3,-0.38521,501.3,1.0939,501.3,7.48E-04,501.3,-0.0019963,501.3,0.002031,501.3,0.0045536,501.3,-0.40878,501.3,0.94387
502.89,34.914,502.89,0.35611,502.89,0.16412,502.89,-0.37612,502.89,-0.0024978,502.89,0.0041047,502.89,-0.3755,502.89,1.0898,502.89,0.007834,502.89,-0.0022295,502.89,0.0028069,502.89,0.0056724,502.89,-0.44106,502.89,0.92504
504.48,35.021,504.48,0.48178,504.48,0.24673,504.48,-0.37002,504.48,-0.0034428,504.48,0.0038629,504.48,-0.36674,504.48,1.0853,504.48,0.011231,504.48,-0.0013314,504.48,1.60E-03,504.48,0.0091885,504.48,-0.46829,504.48,0.90412
506.07,35.153,506.07,0.45375,506.07,0.25054,506.07,-0.36293,506.07,-0.0025763,506.07,0.003865,506.07,-0.35621,506.07,1.0791,506.07,0.010578,506.07,-0.0021194,506.07,-0.00036023,506.07,0.0095085,506.07,-0.4908,506.07,0.88548
507.66,35.265,507.66,0.37078,507.66,0.19745,507.66,-0.35823,507.66,-0.002013,507.66,0.004679,507.66,-0.35001,507.66,1.0761,507.66,0.008211,507.66,-0.0018871,507.66,0.0014852,507.66,0.0064678,507.66,-0.51342,507.66,0.87252
509.25,35.39,509.25,0.24535,509.25,0.10316,509.25,-0.35338,509.25,-1.92E-04,509.25,0.0045069,509.25,-0.34671,509.25,1.0736,509.25,0.0025054,509.25,-0.0015326,509.25,1.15E-03,509.25,0.0057255,509.25,-0.53527,509.25,0.86129
510.85,35.48,510.85,0.20345,510.85,0.016851,510.85,-0.34755,510.85,0.0016874,510.85,0.0034727,510.85,-0.34243,510.85,1.064,510.85,-0.0023752,510.85,-0.0013562,510.85,0.0023047,510.85,3.44E-03,510.85,-0.54934,510.85,0.84653
512.44,35.531,512.44,0.28824,512.44,0.065439,512.44,-0.34407,512.44,0.0026769,512.44,0.0039414,512.44,-0.34182,512.44,1.057,512.44,-0.0054517,512.44,-0.0018749,512.44,0.0044709,512.44,2.18E-05,512.44,-0.56454,512.44,0.83361
514.03,35.605,514.03,0.33946,514.03,0.085034,514.03,-0.34026,514.03,0.0035393,514.03,0.0035562,514.03,-0.33868,514.03,1.0528,514.03,-0.0076909,514.03,-0.00091979,514.03,0.0035577,514.03,-0.00023955,514.03,-0.57983,514.03,0.82141
515.62,35.653,515.62,0.31008,515.62,0.091793,515.62,-0.33788,515.62,0.0028217,515.62,0.0035689,515.62,-0.33931,515.62,1.0503,515.62,-0.0068457,515.62,-0.0014907,515.62,0.0043624,515.62,-6.47E-04,515.62,-0.59308,515.62,0.80925
517.21,35.683,517.21,0.22361,517.21,0.0098012,517.21,-0.33533,517.21,0.002312,517.21,0.0029345,517.21,-0.33686,517.21,1.0469,517.21,-0.0033446,517.21,-0.002192,517.21,0.0034525,517.21,0.0016039,517.21,-0.60367,517.21,0.79471
518.8,35.686,518.8,0.21396,518.8,0.071807,518.8,-0.3345,518.8,0.00012195,518.8,0.0038089,518.8,-0.33536,518.8,1.046,518.8,0.0012731,518.8,-0.0021839,518.8,0.0030883,518.8,0.0049489,518.8,-0.61666,518.8,0.78043
520.39,35.736,520.39,0.29833,520.39,0.14398,520.39,-0.33241,520.39,-0.001293,520.39,0.0045623,520.39,-0.33194,520.39,1.0457,520.39,0.0047385,520.39,-0.0014375,520.39,3.23E-03,520.39,0.0067506,520.39,-0.62829,520.39,0.76948
521.98,35.76,521.98,0.38042,521.98,0.20788,521.98,-0.33123,521.98,-0.0022198,521.98,0.0037277,521.98,-0.32775,521.98,1.0454,521.98,0.0083535,521.98,-0.0013972,521.98,0.00013154,521.98,0.0084432,521.98,-0.63914,521.98,0.75782
523.57,35.793,523.57,0.35705,523.57,0.20555,523.57,-0.33026,523.57,-0.0018186,523.57,0.0035447,523.57,-0.3255,523.57,1.0463,523.57,0.0078845,523.57,-0.0012808,523.57,-0.00067084,523.57,0.0083117,523.57,-0.65154,523.57,0.74789
525.16,35.845,525.16,0.28895,525.16,0.14234,525.16,-0.32795,525.16,-0.00099297,525.16,0.0039578,525.16,-0.3219,525.16,1.0447,525.16,0.0049961,525.16,-0.0022506,525.16,-0.00012978,525.16,0.0067766,525.16,-0.65939,525.16,0.73985
526.75,35.876,526.75,0.18018,526.75,0.12119,526.75,-0.32668,526.75,0.00028517,526.75,0.0027956,526.75,-0.32114,526.75,1.0429,526.75,3.09E-03,526.75,-0.0015375,526.75,-4.35E-04,526.75,0.0050866,526.75,-0.6684,526.75,0.73292
528.34,35.942,528.34,0.17287,528.34,0.10292,528.34,-0.32487,528.34,0.00049609,528.34,0.0034876,528.34,-0.31868,528.34,1.0438,528.34,0.002305,528.34,-0.0017146,528.34,0.0012472,528.34,0.0036385,528.34,-0.67726,528.34,0.72831
529.93,35.967,529.93,0.17399,529.93,0.10172,529.93,-0.32432,529.93,0.00026946,529.93,0.0034345,529.93,-0.31846,529.93,1.0443,529.93,0.0018062,529.93,-0.00098306,529.93,0.0026338,529.93,0.0046452,529.93,-0.68469,529.93,0.72415
531.52,36.021,531.52,0.20622,531.52,0.022174,531.52,-0.32229,531.52,0.0024688,531.52,0.0027459,531.52,-0.31661,531.52,1.0432,531.52,-0.0029463,531.52,-0.0019019,531.52,0.0024505,531.52,0.002249,531.52,-0.69285,531.52,0.71829
533.11,36.039,533.11,0.31525,533.11,0.12176,533.11,-0.32023,533.11,0.0022972,533.11,0.0036349,533.11,-0.3177,533.11,1.0382,533.11,-0.0071344,533.11,-0.0020837,533.11,0.0056001,533.11,-0.0023287,533.11,-0.69658,533.11,0.7084
534.71,36.078,534.71,0.3676,534.71,0.095567,534.71,-0.31784,534.71,0.0039462,534.71,0.0032647,534.71,-0.3179,534.71,1.0354,534.71,-0.0079385,534.71,-0.0018429,534.71,0.0048733,534.71,-0.0024998,534.71,-0.70086,534.71,0.69958
536.3,36.13,536.3,0.21407,536.3,0.037109,536.3,-0.31537,536.3,0.002077,536.3,0.0034573,536.3,-0.31657,536.3,1.0336,536.3,-0.0035281,536.3,-0.0014148,536.3,0.0042712,536.3,0.00055953,536.3,-0.7074,536.3,0.68994
537.89,36.156,537.89,0.16935,537.89,0.083182,537.89,-0.31362,537.89,0.00073507,537.89,0.0035252,537.89,-0.3142,537.89,1.0317,537.89,0.00078974,537.89,-0.0013608,537.89,0.0034524,537.89,0.0037152,537.89,-0.71191,537.89,0.68035
539.48,36.177,539.48,0.25193,539.48,0.15875,539.48,-0.31317,539.48,-0.00037235,539.48,0.0034625,539.48,-0.31196,539.48,1.033,539.48,0.0050427,539.48,-0.0019867,539.48,1.86E-03,539.48,0.0064519,539.48,-0.719,539.48,0.67333
541.07,36.234,541.07,0.31324,541.07,0.17726,541.07,-0.31171,541.07,-0.0011301,541.07,0.0034571,541.07,-0.30875,541.07,1.0351,541.07,0.0066108,541.07,-0.0027407,541.07,0.00019139,541.07,0.0077844,541.07,-0.72765,541.07,0.66618
542.66,36.265,542.66,0.34517,542.66,0.19467,542.66,-0.31058,542.66,-0.0018616,542.66,0.003266,542.66,-0.30646,542.66,1.035,542.66,0.0077026,542.66,-0.0017605,542.66,0.00033789,542.66,0.0083313,542.66,-0.73386,542.66,0.66004
544.25,36.308,544.25,0.30659,544.25,0.19479,544.25,-0.30925,544.25,-0.0012726,544.25,0.0034061,544.25,-0.30384,544.25,1.0358,544.25,0.006971,544.25,-0.0012237,544.25,0.0007438,544.25,0.0076304,544.25,-0.73929,544.25,0.65468
545.84,36.353,545.84,0.22653,545.84,0.13744,545.84,-0.30821,545.84,-0.00053877,545.84,0.0028942,545.84,-0.30206,545.84,1.0369,545.84,0.0044137,545.84,-0.0017079,545.84,3.98E-04,545.84,0.0061578,545.84,-0.74589,545.84,0.65126
547.43,36.396,547.43,0.14418,547.43,0.075145,547.43,-0.30569,547.43,0.00080289,547.43,0.0028197,547.43,-0.29961,547.43,1.0331,547.43,0.00092864,547.43,-0.001514,547.43,0.00086026,547.43,0.003348,547.43,-0.74925,547.43,0.64413
549.02,36.434,549.02,0.18342,549.02,0.019845,549.02,-0.30404,549.02,0.0014264,549.02,0.0032146,549.02,-0.29883,549.02,1.0311,549.02,-0.0022167,549.02,-0.0018009,549.02,0.0023229,549.02,1.85E-03,549.02,-0.75284,549.02,0.63949
550.61,36.476,550.61,0.25279,550.61,0.062526,550.61,-0.30172,550.61,0.0021737,550.61,0.0030545,550.61,-0.29846,550.61,1.0278,550.61,-0.0048722,550.61,-0.0021897,550.61,0.003687,550.61,-0.0012922,550.61,-0.75514,550.61,0.63334
552.2,36.513,552.2,0.31547,552.2,0.094149,552.2,-0.30009,552.2,0.0030557,552.2,0.0029909,552.2,-0.2985,552.2,1.0264,552.2,-0.0071917,552.2,-0.0015917,552.2,0.0043999,552.2,-0.0023341,552.2,-0.75888,552.2,0.62834
553.79,36.556,553.79,0.27679,553.79,0.051154,553.79,-0.29837,553.79,0.0030468,553.79,0.0026786,553.79,-0.29808,553.79,1.0254,553.79,-0.0059292,553.79,-0.0016759,553.79,0.0048076,553.79,-0.00080981,553.79,-0.76392,553.79,0.62224
555.38,36.585,555.38,0.23317,555.38,0.020754,555.38,-0.29785,555.38,0.002683,555.38,0.0028746,555.38,-0.29709,555.38,1.0275,555.38,-0.0041143,555.38,-0.0018264,555.38,0.0044853,555.38,2.87E-06,555.38,-0.76933,555.38,0.6182
556.97,36.63,556.97,0.16556,556.97,0.029658,556.97,-0.29614,556.97,0.0016848,556.97,0.0028167,556.97,-0.29529,556.97,1.027,556.97,-0.0016044,556.97,-0.0017936,556.97,0.0041667,556.97,1.56E-03,556.97,-0.77408,556.97,0.61119
558.56,36.649,558.56,0.15884,558.56,0.075254,558.56,-0.29494,558.56,0.00044853,558.56,0.0030673,558.56,-0.29518,558.56,1.0261,558.56,0.0010777,558.56,-0.001562,558.56,0.0042614,558.56,0.0036865,558.56,-0.77688,558.56,0.60372
560.15,36.696,560.15,0.23853,560.15,0.14431,560.15,-0.29364,560.15,-0.00055602,560.15,0.0030373,560.15,-0.29228,560.15,1.0274,560.15,0.0047884,560.15,-0.0019503,560.15,0.0030784,560.15,0.0063135,560.15,-0.7824,560.15,0.59856
561.74,36.704,561.74,0.28187,561.74,0.18744,561.74,-0.29388,561.74,-0.0010135,561.74,0.0027918,561.74,-0.29154,561.74,1.0291,561.74,0.0064679,561.74,-0.0013297,561.74,1.29E-03,561.74,0.0078648,561.74,-0.78886,561.74,0.59388
