Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 60°,,Exp Aps 60°,,Exp Asp 60°,,Exp mm12 60°,,Exp mm13 60°,,Exp mm14 60°,,Exp mm21 60°,,Exp mm22 60°,,Exp mm23 60°,,Exp mm24 60°,,Exp mm31 60°,,Exp mm32 60°,,Exp mm33 60°,,Exp mm34 60°
402.65,19.016,402.65,0.66497,402.65,0.077927,402.65,-0.82203,402.65,-0.0064373,402.65,0.0031013,402.65,-0.82164,402.65,1.0539,402.65,0.0078072,402.65,-0.0019879,402.65,-0.0006344,402.65,0.0039517,402.65,-0.57876,402.65,-0.26224
404.24,18.244,404.24,0.24999,404.24,0.054854,404.24,-0.83922,404.24,0.00033119,404.24,0.0031821,404.24,-0.84154,404.24,1.0537,404.24,-0.00082122,404.24,-0.0023645,404.24,2.29E-05,404.24,0.00089438,404.24,-0.54593,404.24,-0.28027
405.84,17.485,405.84,0.81781,405.84,0.059835,405.84,-0.8542,405.84,0.007152,405.84,0.0037972,405.84,-0.86365,405.84,1.0502,405.84,-0.0090633,405.84,-0.0035993,405.84,-0.0001568,405.84,-0.0026674,405.84,-0.51236,405.84,-0.29741
407.43,16.754,407.43,0.74272,407.43,0.10016,407.43,-0.8681,407.43,0.0058614,407.43,0.0032821,407.43,-0.88292,407.43,1.0486,407.43,-0.0082309,407.43,-0.0027043,407.43,0.00031369,407.43,-0.0033029,407.43,-0.47664,407.43,-0.31248
409.02,15.962,409.02,0.35882,409.02,0.024328,409.02,-0.88797,409.02,-0.00029598,409.02,0.0035619,409.02,-0.90236,409.02,1.0539,409.02,0.00015632,409.02,-0.0035604,409.02,-0.00084811,409.02,0.00077426,409.02,-0.44292,409.02,-0.32349
410.61,15.135,410.61,0.93127,410.61,0.066552,410.61,-0.9089,410.61,-0.0074338,410.61,0.0037513,410.61,-0.91681,410.61,1.0615,410.61,0.0081795,410.61,-0.0033447,410.61,-0.0017903,410.61,0.0034527,410.61,-0.40889,410.61,-0.32928
412.2,14.357,412.2,1.1891,412.2,0.067789,412.2,-0.92902,412.2,-0.009458,412.2,0.0038831,412.2,-0.9321,412.2,1.0702,412.2,0.010642,412.2,-0.0032176,412.2,-0.0019623,412.2,0.0029329,412.2,-0.37356,412.2,-0.33645
413.79,13.584,413.79,0.57538,413.79,0.069938,413.79,-0.94711,413.79,-0.0039578,413.79,0.0037968,413.79,-0.94906,413.79,1.0758,413.79,0.002653,413.79,-0.0033039,413.79,-0.00097492,413.79,-0.00063882,413.79,-0.33705,413.79,-0.34211
415.38,12.847,415.38,0.86626,415.38,0.13818,415.38,-0.95457,415.38,0.0047688,415.38,0.0035496,415.38,-0.96289,415.38,1.0693,415.38,-0.0077965,415.38,-0.0037968,415.38,0.00047001,415.38,-0.0027247,415.38,-0.2949,415.38,-0.34586
416.97,12.195,416.97,1.4698,416.97,0.11014,416.97,-0.95809,416.97,0.0096558,416.97,0.0045387,416.97,-0.93701,416.97,1.0239,416.97,-0.0098297,416.97,-0.0026828,416.97,-0.00032588,416.97,-0.0045819,416.97,-0.26177,416.97,-0.36004
418.56,11.45,418.56,1.0577,418.56,0.042637,418.56,-0.96856,418.56,0.0060298,418.56,0.0047448,418.56,-0.94889,418.56,1.022,418.56,-0.0054204,418.56,-0.002619,418.56,-8.88E-04,418.56,-0.0027025,418.56,-0.21773,418.56,-0.35866
420.15,10.725,420.15,0.67015,420.15,0.039042,420.15,-0.9863,420.15,-0.0016094,420.15,0.0045426,420.15,-0.96045,420.15,1.0276,420.15,0.0023789,420.15,-0.0027884,420.15,-0.0020919,420.15,-0.0015515,420.15,-0.17621,420.15,-0.35689
421.75,9.9741,421.75,1.5651,421.75,0.039403,421.75,-1.0014,421.75,-0.0084904,421.75,0.005345,421.75,-0.96831,421.75,1.0343,421.75,0.0093376,421.75,-0.0026346,421.75,-0.0047446,421.75,0.00034037,421.75,-0.13217,421.75,-0.34853
423.34,9.282,423.34,1.6734,423.34,0.036316,423.34,-1.0234,423.34,-0.008696,423.34,0.005264,423.34,-0.98089,423.34,1.0432,423.34,0.0094435,423.34,-0.0020778,423.34,-0.0028552,423.34,-0.0028771,423.34,-0.087133,423.34,-0.34247
424.93,8.7776,424.93,0.87182,424.93,0.10883,424.93,-1.0274,424.93,-0.0016895,424.93,0.0053906,424.93,-0.98674,424.93,1.0411,424.93,0.0016993,424.93,-0.001933,424.93,-0.0041175,424.93,-0.0011791,424.93,-0.041279,424.93,-0.33144
426.52,8.3713,426.52,1.5773,426.52,0.13951,426.52,-1.0285,426.52,0.0068164,426.52,0.0055266,426.52,-0.99125,426.52,1.0376,426.52,-0.0071197,426.52,-0.0020907,426.52,-0.0062966,426.52,0.0032018,426.52,0.0063354,426.52,-0.31774
428.11,8.0923,428.11,2.3461,428.11,0.16195,428.11,-1.0261,428.11,0.010353,428.11,0.0057303,428.11,-0.9967,428.11,1.0296,428.11,-0.011075,428.11,-0.0021742,428.11,-0.0025222,428.11,-0.0013358,428.11,0.052474,428.11,-0.30206
429.7,7.8648,429.7,1.7488,429.7,0.10763,429.7,-1.0335,429.7,0.006622,429.7,0.0060104,429.7,-1.0032,429.7,1.0303,429.7,-0.0078257,429.7,-0.0022643,429.7,-0.00687,429.7,0.0025181,429.7,0.099761,429.7,-0.28321
431.29,7.8141,431.29,1.0288,431.29,0.095391,431.29,-1.0376,431.29,-0.0010191,431.29,0.0060296,431.29,-1.0038,431.29,1.0338,431.29,-0.00079219,431.29,-0.0025665,431.29,-0.0052252,431.29,0.0014159,431.29,0.14747,431.29,-0.26037
432.88,7.8719,432.88,1.903,432.88,0.10577,432.88,-1.0438,432.88,-0.0089337,432.88,0.006951,432.88,-1.0036,432.88,1.0401,432.88,0.006454,432.88,-0.0039371,432.88,-0.011208,432.88,0.0040148,432.88,0.19344,432.88,-0.23417
434.47,8.1646,434.47,2.0039,434.47,0.058598,434.47,-1.0506,434.47,-0.009863,434.47,0.0063124,434.47,-1.0036,434.47,1.0471,434.47,0.0068091,434.47,-0.003594,434.47,-0.0050748,434.47,-0.00070038,434.47,0.24246,434.47,-0.20545
436.07,8.6335,436.07,1.139,436.07,0.022225,436.07,-1.0491,436.07,-0.011238,436.07,0.010112,436.07,-1.0411,436.07,1.097,436.07,-0.005405,436.07,0.0014159,436.07,-0.025836,436.07,0.020655,436.07,0.27518,436.07,-0.16623
437.66,9.1369,437.66,1.1819,437.66,0.083715,437.66,-1.0327,437.66,0.0022189,437.66,0.0064647,437.66,-0.98864,437.66,1.0444,437.66,-0.0056065,437.66,-0.0048928,437.66,-0.012666,437.66,0.0087755,437.66,0.32272,437.66,-0.13704
439.25,9.8705,439.25,1.8152,439.25,0.10146,439.25,-1.0234,439.25,0.0081944,439.25,0.0056152,439.25,-0.98372,439.25,1.0405,439.25,-0.012056,439.25,-0.0043681,439.25,-0.012323,439.25,0.010418,439.25,0.36408,439.25,-0.1027
440.84,10.608,440.84,1.9158,440.84,0.037607,440.84,-1.0089,440.84,0.0093176,440.84,0.005665,440.84,-0.97556,440.84,1.0349,440.84,-0.01303,440.84,-0.0049856,440.84,-0.01037,440.84,0.010669,440.84,0.39882,440.84,-0.062776
442.43,11.463,442.43,1.0459,442.43,0.034451,442.43,-1.0011,442.43,0.0031909,442.43,0.005189,442.43,-0.96656,442.43,1.0373,442.43,-0.0070885,442.43,-0.004741,442.43,-0.009967,442.43,0.0081859,442.43,0.43643,442.43,-0.021404
444.02,12.352,444.02,0.68063,444.02,0.082478,444.02,-0.99222,444.02,-0.00482,444.02,0.0050515,444.02,-0.95266,444.02,1.0439,444.02,0.0016224,444.02,-0.004529,444.02,-0.0086297,444.02,4.21E-03,444.02,0.4693,444.02,0.023067
445.61,13.345,445.61,1.1711,445.61,0.073265,445.61,-0.97757,445.61,-0.010335,445.61,0.0052497,445.61,-0.93512,445.61,1.0492,445.61,0.0072644,445.61,-6.14E-03,445.61,-0.0098948,445.61,0.0013918,445.61,0.50055,445.61,0.069954
447.2,14.396,447.2,1.029,447.2,0.075801,447.2,-0.96744,447.2,-0.010431,447.2,0.0053372,447.2,-0.91952,447.2,1.0574,447.2,0.0075864,447.2,-0.0050634,447.2,-0.0098234,447.2,0.0048907,447.2,0.53393,447.2,0.11933
448.8,15.366,448.8,0.66687,448.8,0.014255,448.8,-0.95069,448.8,-0.0025173,448.8,0.0060402,448.8,-0.95579,448.8,1.117,448.8,0.0022599,448.8,-0.0062073,448.8,-0.0027277,448.8,-0.00068608,448.8,0.53509,448.8,0.16328
450.39,16.362,450.39,0.7425,450.39,0.11488,450.39,-0.92139,450.39,0.0039415,450.39,0.0058945,450.39,-0.92949,450.39,1.1047,450.39,-0.0070945,450.39,-0.0060233,450.39,-0.0033578,450.39,0.0045588,450.39,0.54865,450.39,0.20899
451.98,17.363,451.98,1.0523,451.98,0.13676,451.98,-0.89533,451.98,0.0083398,451.98,0.0056555,451.98,-0.90835,451.98,1.0978,451.98,-0.012773,451.98,-0.006184,451.98,-0.0048165,451.98,0.006436,451.98,0.56008,451.98,0.25616
453.57,18.388,453.57,1.135,453.57,0.20001,453.57,-0.87039,453.57,0.0097802,453.57,0.0059616,453.57,-0.88749,453.57,1.0941,453.57,-0.013929,453.57,-4.26E-03,453.57,-0.0047545,453.57,0.008649,453.57,0.56873,453.57,0.30652
455.16,19.424,455.16,0.67047,455.16,0.083993,455.16,-0.85127,455.16,0.0052064,455.16,0.0056656,455.16,-0.86976,455.16,1.1001,455.16,-0.0069324,455.16,-0.0056336,455.16,-0.0030722,455.16,0.0046271,455.16,0.57909,455.16,0.35885
456.75,20.429,456.75,0.45713,456.75,0.050951,456.75,-0.82452,456.75,-0.00023898,456.75,0.0064007,456.75,-0.83797,456.75,1.0969,456.75,0.00080327,456.75,-0.0048035,456.75,9.78E-04,456.75,4.46E-05,456.75,0.58122,456.75,0.40565
458.34,21.38,458.34,0.58299,458.34,0.043308,458.34,-0.80235,458.34,-0.0053996,458.34,0.0052548,458.34,-0.80998,458.34,1.0999,458.34,0.0064739,458.34,-0.0040105,458.34,-0.00054083,458.34,-0.0023441,458.34,0.58351,458.34,0.45069
459.93,22.282,459.93,0.60279,459.93,0.046744,459.93,-0.78104,459.93,-0.0060511,459.93,0.0044171,459.93,-0.78331,459.93,1.1032,459.93,0.007681,459.93,-0.0041268,459.93,-0.00027171,459.93,-0.0023922,459.93,0.58149,459.93,0.49617
461.52,23.289,461.52,0.47767,461.52,0.041975,461.52,-0.75403,461.52,-0.0029028,461.52,0.0064324,461.52,-0.7541,461.52,1.1044,461.52,0.0035644,461.52,-0.0051555,461.52,-0.00022885,461.52,-0.00068746,461.52,0.57467,461.52,0.54348
463.12,24.225,463.12,0.40956,463.12,0.033011,463.12,-0.72338,463.12,0.0018656,463.12,0.0053913,463.12,-0.72595,463.12,1.0951,463.12,-0.0021043,463.12,-0.0050874,463.12,-0.0019131,463.12,0.003818,463.12,0.55935,463.12,0.58912
464.71,25.145,464.71,0.60763,464.71,0.15184,464.71,-0.69167,464.71,0.0053565,464.71,4.71E-03,464.71,-0.69742,464.71,1.0842,464.71,-0.0096781,464.71,-0.0044353,464.71,-0.0036466,464.71,0.0069206,464.71,0.53893,464.71,0.6326
466.3,26.036,466.3,0.71418,466.3,0.21363,466.3,-0.66194,466.3,0.0064884,466.3,0.0054171,466.3,-0.67087,466.3,1.0763,466.3,-0.012218,466.3,-0.0031353,466.3,-0.0021765,466.3,0.0076565,466.3,0.51774,466.3,0.67401
467.89,26.817,467.89,0.63878,467.89,0.14667,467.89,-0.63438,467.89,0.0059165,467.89,0.0053518,467.89,-0.64503,467.89,1.0684,467.89,-0.010231,467.89,-0.0045523,467.89,-0.0014,467.89,0.0065562,467.89,0.49312,467.89,0.70785
469.48,27.572,469.48,0.38519,469.48,0.080634,469.48,-0.61053,469.48,0.0026303,469.48,4.12E-03,469.48,-0.62069,469.48,1.0672,469.48,-0.0049806,469.48,-0.0045909,469.48,-0.0019941,469.48,0.0049057,469.48,0.47184,469.48,0.73993
471.07,28.252,471.07,0.34682,471.07,0.039238,471.07,-0.59117,471.07,-1.02E-03,471.07,0.0055523,471.07,-0.59767,471.07,1.0722,471.07,0.0020522,471.07,-0.004725,471.07,-0.0002739,471.07,0.0010665,471.07,0.44748,471.07,0.77205
472.66,28.858,472.66,0.44853,472.66,0.071277,472.66,-0.57153,472.66,-3.95E-03,472.66,0.0049256,472.66,-0.57425,472.66,1.0722,472.66,0.0066293,472.66,-0.0041541,472.66,0.00095521,472.66,0.0010695,472.66,0.42055,472.66,0.79838
474.25,29.466,474.25,0.4724,474.25,0.11116,474.25,-0.55621,474.25,-0.0033785,474.25,0.00634,474.25,-0.55588,474.25,1.0816,474.25,0.0071577,474.25,-0.0042077,474.25,0.0024957,474.25,0.00020037,474.25,0.3945,474.25,0.83063
475.84,30.038,475.84,0.35302,475.84,0.090297,475.84,-0.53725,475.84,-0.0012217,475.84,0.0052002,475.84,-0.53369,475.84,1.081,475.84,0.0047352,475.84,-0.0036883,475.84,0.0023056,475.84,0.0022795,475.84,0.36224,475.84,0.85514
477.44,30.636,477.44,0.34811,477.44,0.014424,477.44,-0.51865,477.44,0.00097647,477.44,0.0056139,477.44,-0.51586,477.44,1.08,477.44,-0.00085471,477.44,-0.004004,477.44,0.0011472,477.44,0.0051662,477.44,0.32912,477.44,0.88571
479.03,31.206,479.03,0.45691,479.03,0.11749,479.03,-0.49762,479.03,0.0040142,479.03,0.0047307,479.03,-0.49892,479.03,1.0727,479.03,-0.0078809,479.03,-0.0043812,479.03,-9.76E-05,479.03,0.0048362,479.03,0.29118,479.03,0.90859
480.62,31.694,480.62,0.5764,480.62,0.16859,480.62,-0.47986,480.62,0.0058746,480.62,0.0042021,480.62,-0.48502,480.62,1.0659,480.62,-0.011325,480.62,-0.003036,480.62,0.00057424,480.62,0.0053177,480.62,0.25572,480.62,0.92821
482.21,32.085,482.21,0.54206,482.21,0.14549,482.21,-0.46405,482.21,0.0051572,482.21,0.0041578,482.21,-0.47068,482.21,1.0594,482.21,-0.0096345,482.21,-0.0043832,482.21,-6.40E-05,482.21,0.0070149,482.21,0.22114,482.21,0.93916
483.8,32.39,483.8,0.40678,483.8,0.1149,483.8,-0.45324,483.8,0.0035026,483.8,0.0032976,483.8,-0.46076,483.8,1.0589,483.8,-0.0069292,483.8,-0.0037166,483.8,-0.0011883,483.8,0.0060702,483.8,0.18762,483.8,0.94989
485.39,32.646,485.39,0.27839,485.39,0.012564,485.39,-0.44391,485.39,0.0005225,485.39,0.0043892,485.39,-0.4501,485.39,1.0585,485.39,-0.00073266,485.39,-0.0042267,485.39,-5.60E-04,485.39,0.0039924,485.39,0.15304,485.39,0.95638
486.98,32.89,486.98,0.37274,486.98,0.14337,486.98,-0.4362,486.98,-1.25E-03,486.98,0.0046709,486.98,-0.43823,486.98,1.0626,486.98,0.0061303,486.98,-0.0042934,486.98,0.0020735,486.98,0.0046257,486.98,0.11946,486.98,0.96307
488.57,33.093,488.57,0.41368,488.57,0.18506,488.57,-0.42991,488.57,-0.002464,488.57,0.0036736,488.57,-0.42879,488.57,1.0665,488.57,0.0087139,488.57,-0.0037493,488.57,0.00079385,488.57,4.28E-03,488.57,0.08653,488.57,0.96821
490.16,33.271,490.16,0.41342,490.16,0.16837,490.16,-0.42086,490.16,-0.0022733,490.16,0.0040694,490.16,-0.41712,490.16,1.0596,490.16,0.0077986,490.16,-0.0038267,490.16,-7.26E-06,490.16,0.0059669,490.16,0.053525,490.16,0.96526
491.75,33.45,491.75,0.27683,491.75,0.083669,491.75,-0.4136,491.75,-0.00033773,491.75,0.0038824,491.75,-0.40967,491.75,1.0548,491.75,0.0030235,491.75,-0.0035068,491.75,0.00043912,491.75,0.0047851,491.75,0.023868,491.75,0.96856
493.35,33.581,493.35,0.27692,493.35,0.04209,493.35,-0.40911,493.35,0.0011716,493.35,0.004036,493.35,-0.40672,493.35,1.0523,493.35,-0.0025496,493.35,-0.0037346,493.35,0.00087805,493.35,0.0040379,493.35,-0.00582,493.35,0.97341
494.94,33.688,494.94,0.3969,494.94,0.11264,494.94,-0.4049,494.94,0.0034153,494.94,0.0036453,494.94,-0.40397,494.94,1.0486,494.94,-0.0070582,494.94,-0.0037476,494.94,1.29E-03,494.94,0.0046396,494.94,-0.032737,494.94,0.9762
496.53,33.782,496.53,0.45893,496.53,0.15523,496.53,-0.40047,496.53,0.0044179,496.53,0.0026541,496.53,-0.40265,496.53,1.0428,496.53,-9.26E-03,496.53,-0.0036478,496.53,1.98E-05,496.53,0.0045868,496.53,-0.060768,496.53,0.97602
498.12,33.84,498.12,0.48043,498.12,0.13069,498.12,-0.39741,498.12,0.0047971,498.12,0.0037593,498.12,-0.40119,498.12,1.0404,498.12,-0.009178,498.12,-0.003275,498.12,0.0011421,498.12,0.0044487,498.12,-0.084788,498.12,0.97321
499.71,33.866,499.71,0.3507,499.71,0.098694,499.71,-0.39661,499.71,0.0031641,499.71,0.0029592,499.71,-0.40095,499.71,1.0405,499.71,-0.0062125,499.71,-0.0037242,499.71,3.68E-04,499.71,0.0036501,499.71,-0.10951,499.71,0.96967
501.3,33.857,501.3,0.27476,501.3,0.042204,501.3,-0.39589,501.3,0.00093704,501.3,0.0041237,501.3,-0.39917,501.3,1.0409,501.3,-4.29E-05,501.3,-0.0030675,501.3,0.0011664,501.3,0.0057885,501.3,-0.13114,501.3,0.96138
502.89,33.852,502.89,0.29331,502.89,0.1353,502.89,-0.39585,502.89,-0.00062063,502.89,0.0033721,502.89,-0.39724,502.89,1.0417,502.89,0.0047627,502.89,-0.0035793,502.89,0.00093054,502.89,0.0057497,502.89,-0.15469,502.89,0.9553
504.48,33.832,504.48,0.42077,504.48,0.18993,504.48,-0.39591,504.48,-2.20E-03,504.48,0.0038169,504.48,-0.39521,504.48,1.0424,504.48,0.0080714,504.48,-0.0031862,504.48,-3.20E-05,504.48,0.0076491,504.48,-0.1747,504.48,0.94696
506.07,33.822,506.07,0.39673,506.07,0.17694,506.07,-0.39574,506.07,-0.0019723,506.07,0.0038205,506.07,-0.3924,506.07,1.0415,506.07,0.0074826,506.07,-0.0033143,506.07,-0.00023903,506.07,7.01E-03,506.07,-0.19239,506.07,0.94155
507.66,33.837,507.66,0.30774,507.66,0.12961,507.66,-0.3951,507.66,-0.00087249,507.66,0.0039391,507.66,-0.3904,507.66,1.04,507.66,0.0050653,507.66,-0.0037848,507.66,7.76E-04,507.66,4.82E-03,507.66,-0.21225,507.66,0.9385
509.25,33.836,509.25,0.24835,509.25,0.060621,509.25,-0.39559,509.25,0.00067436,509.25,0.003619,509.25,-0.39081,509.25,1.0402,509.25,0.00071222,509.25,-0.0030235,509.25,0.00057926,509.25,0.0054492,509.25,-0.22903,509.25,0.93716
510.85,33.832,510.85,0.29099,510.85,0.055144,510.85,-0.39441,510.85,0.0023219,510.85,0.0031668,510.85,-0.39187,510.85,1.0352,510.85,-0.0037213,510.85,-0.0032819,510.85,0.0010817,510.85,4.47E-03,510.85,-0.24371,510.85,0.93278
512.44,33.86,512.44,0.40064,512.44,0.11982,512.44,-0.39274,512.44,0.003691,512.44,0.0030291,512.44,-0.39273,512.44,1.0306,512.44,-0.0076776,512.44,-0.0033742,512.44,0.0010525,512.44,0.0033244,512.44,-0.26011,512.44,0.92964
514.03,33.848,514.03,0.47797,514.03,0.14466,514.03,-0.39234,514.03,0.0047234,514.03,0.0030625,514.03,-0.3935,514.03,1.0287,514.03,-0.0096946,514.03,-0.0031478,514.03,0.00029498,514.03,0.0028437,514.03,-0.27347,514.03,0.92468
515.62,33.839,515.62,0.43783,515.62,0.12339,515.62,-0.39237,515.62,0.0039234,515.62,0.0041757,515.62,-0.39587,515.62,1.0276,515.62,-0.0082847,515.62,-0.0033793,515.62,3.22E-03,515.62,0.0016638,515.62,-0.28811,515.62,0.91966
517.21,33.824,517.21,0.30586,517.21,0.069163,517.21,-0.39209,517.21,0.0024962,517.21,0.0031255,517.21,-0.39612,517.21,1.0264,517.21,-0.0046274,517.21,-0.0033455,517.21,0.0016387,517.21,0.0038663,517.21,-0.30087,517.21,0.91171
518.8,33.794,518.8,0.25266,518.8,0.054121,518.8,-0.39269,518.8,0.0013847,518.8,0.0031913,518.8,-0.39581,518.8,1.0275,518.8,-0.0013508,518.8,-0.0034847,518.8,0.00092577,518.8,0.0053438,518.8,-0.31341,518.8,0.90303
520.39,33.787,520.39,0.26923,520.39,0.1028,520.39,-0.39285,520.39,-0.00065723,520.39,0.0033325,520.39,-0.39432,520.39,1.0283,520.39,0.0033483,520.39,-0.0025809,520.39,0.00048503,520.39,0.0062769,520.39,-0.32764,520.39,0.89658
521.98,33.75,521.98,0.33148,521.98,0.15433,521.98,-0.39399,521.98,-0.0015003,521.98,0.0030025,521.98,-0.39305,521.98,1.0292,521.98,5.85E-03,521.98,-0.0030929,521.98,-1.12E-03,521.98,0.0073076,521.98,-0.33935,521.98,0.88985
523.57,33.75,523.57,0.32957,523.57,0.15054,523.57,-0.39461,523.57,-0.0011855,523.57,0.0037417,523.57,-0.39137,523.57,1.0312,523.57,0.005781,523.57,-0.0031882,523.57,0.00013355,523.57,0.0062655,523.57,-0.35243,523.57,0.88556
525.16,33.742,525.16,0.26657,525.16,0.10779,525.16,-0.39485,525.16,-0.00046443,525.16,0.0033091,525.16,-0.39099,525.16,1.0309,525.16,0.0034581,525.16,-0.0032536,525.16,-0.00030562,525.16,0.0058257,525.16,-0.36348,525.16,0.881
526.75,33.738,526.75,0.22125,526.75,0.079866,526.75,-0.39494,526.75,0.00044418,526.75,0.002696,526.75,-0.39095,526.75,1.0301,526.75,0.00096457,526.75,-0.0035915,526.75,-0.00013819,526.75,0.0053959,526.75,-0.37385,526.75,0.87741
528.34,33.766,528.34,0.22219,528.34,0.073647,528.34,-0.39464,528.34,0.00089001,528.34,0.0034777,528.34,-0.39035,528.34,1.0302,528.34,0.0010532,528.34,-0.0032429,528.34,0.00090256,528.34,0.0043484,528.34,-0.38495,528.34,0.87706
529.93,33.779,529.93,0.22472,529.93,0.066452,529.93,-0.39465,529.93,0.00087585,529.93,0.003466,529.93,-0.39024,529.93,1.0302,529.93,0.00067794,529.93,-0.0031514,529.93,0.0020221,529.93,0.0045761,529.93,-0.39421,529.93,0.87555
531.52,33.796,531.52,0.26481,531.52,0.044995,531.52,-0.39425,531.52,0.002483,531.52,0.0028443,531.52,-0.39139,531.52,1.0298,531.52,-0.003612,531.52,-0.0031105,531.52,0.0012281,531.52,0.0032148,531.52,-0.40471,531.52,0.87291
533.11,33.803,533.11,0.43837,533.11,0.1378,533.11,-0.39261,533.11,0.0039998,533.11,0.0033925,533.11,-0.3927,533.11,1.026,533.11,-0.008945,533.11,-0.0032417,533.11,0.002421,533.11,9.03E-05,533.11,-0.4125,533.11,0.86548
534.71,33.789,534.71,0.47344,534.71,0.12677,534.71,-0.39204,534.71,0.0049194,534.71,0.0030622,534.71,-0.39466,534.71,1.0238,534.71,-0.0095041,534.71,-0.0032086,534.71,2.70E-03,534.71,0.00080632,534.71,-0.42044,534.71,0.85892
536.3,33.774,536.3,0.29451,536.3,0.055216,536.3,-0.39201,536.3,0.00268,536.3,0.0029784,536.3,-0.39408,536.3,1.0226,536.3,-0.004673,536.3,-0.0031612,536.3,0.0016736,536.3,0.002357,536.3,-0.43049,536.3,0.85061
537.89,33.756,537.89,0.21248,537.89,0.045893,537.89,-0.39191,537.89,0.0007022,537.89,0.0028649,537.89,-0.39374,537.89,1.0222,537.89,-0.00050266,537.89,-0.0032441,537.89,0.00082855,537.89,0.0043309,537.89,-0.43909,537.89,0.84234
539.48,33.745,539.48,0.2652,539.48,0.086657,539.48,-0.39281,539.48,-8.22E-04,539.48,0.0032252,539.48,-0.39309,539.48,1.0249,539.48,0.0029864,539.48,-0.0036327,539.48,0.00062165,539.48,0.0056578,539.48,-0.44824,539.48,0.8372
541.07,33.763,541.07,0.32029,541.07,0.15558,541.07,-0.39287,541.07,-0.0012531,541.07,0.0031771,541.07,-0.3914,541.07,1.0272,541.07,0.0059096,541.07,-0.0037061,541.07,-1.53E-04,541.07,0.006716,541.07,-0.4587,541.07,0.83255
542.66,33.75,542.66,0.34122,542.66,0.15384,542.66,-0.39338,542.66,-0.0016767,542.66,0.0031608,542.66,-0.39071,542.66,1.0274,542.66,0.0060837,542.66,-0.0033889,542.66,-6.32E-04,542.66,0.0074066,542.66,-0.46723,542.66,0.82781
544.25,33.755,544.25,0.27683,544.25,0.14673,544.25,-0.39318,544.25,-0.00067633,544.25,0.0029388,544.25,-0.38921,544.25,1.0273,544.25,0.0049998,544.25,-0.0031547,544.25,-0.00017375,544.25,6.29E-03,544.25,-0.4756,544.25,0.82309
545.84,33.767,545.84,0.23046,545.84,0.11383,545.84,-0.39324,545.84,0.00026181,545.84,0.002784,545.84,-0.38832,545.84,1.0284,545.84,0.0025496,545.84,-0.003046,545.84,-0.00048537,545.84,0.0062458,545.84,-0.48387,545.84,0.82028
547.43,33.777,547.43,0.21429,547.43,0.048341,547.43,-0.39236,547.43,0.0010912,547.43,0.0030424,547.43,-0.38801,547.43,1.0259,547.43,-0.00045184,547.43,-0.0032511,547.43,0.00064266,547.43,0.0040538,547.43,-0.49141,547.43,0.81587
549.02,33.795,549.02,0.27714,549.02,0.042055,549.02,-0.39143,549.02,0.0025383,549.02,0.0030447,549.02,-0.38796,549.02,1.0243,549.02,-0.0036914,549.02,-0.0032953,549.02,0.00085076,549.02,0.0032853,549.02,-0.49796,549.02,0.8119
550.61,33.796,550.61,0.36026,550.61,0.088471,550.61,-0.39055,550.61,0.0033511,550.61,0.0031039,550.61,-0.3893,550.61,1.0215,550.61,-0.0065745,550.61,-0.0034567,550.61,0.0022991,550.61,6.62E-04,550.61,-0.50377,550.61,0.80678
552.2,33.815,552.2,0.40381,552.2,0.10662,552.2,-0.38958,552.2,0.0038691,552.2,0.0032106,552.2,-0.38914,552.2,1.0203,552.2,-0.0080492,552.2,-0.0029874,552.2,0.0031539,552.2,3.91E-04,552.2,-0.51034,552.2,0.8026
553.79,33.812,553.79,0.3747,553.79,0.098804,553.79,-0.38955,553.79,0.0036954,553.79,0.0028481,553.79,-0.39017,553.79,1.0199,553.79,-0.007679,553.79,-0.0024765,553.79,0.00345,553.79,0.00023099,553.79,-0.51797,553.79,0.7965
555.38,33.807,555.38,0.34832,555.38,0.078957,555.38,-0.39009,555.38,0.0036156,555.38,0.0025895,555.38,-0.39133,555.38,1.0208,555.38,-0.0064184,555.38,-0.0032492,555.38,0.0015872,555.38,0.0018687,555.38,-0.52655,555.38,0.79232
556.97,33.778,556.97,0.27086,556.97,0.044537,556.97,-0.39081,556.97,0.0024183,556.97,0.0030191,556.97,-0.39167,556.97,1.0211,556.97,-0.0033032,556.97,-0.0035552,556.97,2.25E-03,556.97,0.0031927,556.97,-0.53333,556.97,0.78585
558.56,33.786,558.56,0.19556,558.56,0.055051,558.56,-0.39031,558.56,0.0011631,558.56,0.00299,558.56,-0.39125,558.56,1.0215,558.56,0.00018032,558.56,-0.003011,558.56,0.0029145,558.56,0.0033324,558.56,-0.53997,558.56,0.77876
560.15,33.789,560.15,0.2254,560.15,0.10947,560.15,-0.39051,560.15,4.43E-05,560.15,0.0027022,560.15,-0.39044,560.15,1.0224,560.15,0.0026442,560.15,-0.0030629,560.15,9.85E-04,560.15,0.0060078,560.15,-0.54808,560.15,0.77375
561.74,33.773,561.74,0.27186,561.74,0.14711,561.74,-0.39169,561.74,-0.00073363,561.74,0.0027934,561.74,-0.38962,561.74,1.0243,561.74,0.0048882,561.74,-0.0030769,561.74,4.50E-06,561.74,0.0066923,561.74,-0.5566,561.74,0.76934
