Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 55°,,Exp Aps 55°,,Exp Asp 55°,,Exp mm12 55°,,Exp mm13 55°,,Exp mm14 55°,,Exp mm21 55°,,Exp mm22 55°,,Exp mm23 55°,,Exp mm24 55°,,Exp mm31 55°,,Exp mm32 55°,,Exp mm33 55°,,Exp mm34 55°
402.65,29.65,402.65,0.46115,402.65,0.13318,402.65,-0.52012,402.65,-0.004834,402.65,0.0025143,402.65,-0.51565,402.65,1.0207,402.65,0.008597,402.65,-0.0013526,402.65,0.0021699,402.65,0.0069623,402.65,-0.82599,402.65,-0.28203
404.24,29.34,404.24,0.13068,404.24,0.049796,404.24,-0.52879,404.24,-0.00096144,404.24,0.0024677,404.24,-0.52655,404.24,1.0191,404.24,-7.94E-06,404.24,-0.0013426,404.24,0.0052217,404.24,-0.00082145,404.24,-0.80941,404.24,-0.30782
405.84,29.037,405.84,0.40256,405.84,0.13538,405.84,-0.53588,405.84,0.0036915,405.84,0.0025514,405.84,-0.53954,405.84,1.0141,405.84,-0.0076948,405.84,-0.0015999,405.84,0.0047131,405.84,-0.0062604,405.84,-0.79102,405.84,-0.33494
407.43,28.743,407.43,0.36548,407.43,0.12864,407.43,-0.54341,407.43,0.0032872,407.43,0.0026227,407.43,-0.55135,407.43,1.0109,407.43,-0.0073608,407.43,-0.0017237,407.43,0.0029267,407.43,-0.0050636,407.43,-0.77239,407.43,-0.36106
409.02,28.43,409.02,0.16877,409.02,0.0286,409.02,-0.55339,409.02,-0.00084926,409.02,0.0027525,409.02,-0.5601,409.02,1.0125,409.02,0.00044974,409.02,-0.0020212,409.02,-3.37E-05,409.02,-0.00055706,409.02,-0.75494,409.02,-0.38418
410.61,28.129,410.61,0.51153,410.61,0.12177,410.61,-0.56514,410.61,-0.005449,410.61,0.0028843,410.61,-0.56683,410.61,1.0184,410.61,0.009244,410.61,-0.0017311,410.61,-0.00072032,410.61,0.0055625,410.61,-0.74098,410.61,-0.40522
412.2,27.825,412.2,0.56699,412.2,0.13668,412.2,-0.57705,412.2,-0.0060603,412.2,0.0026364,412.2,-0.57406,412.2,1.0242,412.2,0.010332,412.2,-0.0019476,412.2,-3.04E-05,412.2,0.0060338,412.2,-0.72583,412.2,-0.42691
413.79,27.543,413.79,0.27482,413.79,0.051813,413.79,-0.58621,413.79,-0.0025314,413.79,0.0022912,413.79,-0.58275,413.79,1.0263,413.79,0.0043734,413.79,-0.0022269,413.79,0.0013344,413.79,0.0013726,413.79,-0.70596,413.79,-0.44987
415.38,27.268,415.38,0.32772,415.38,0.086867,415.38,-0.59269,415.38,0.0028688,415.38,0.0031474,415.38,-0.59473,415.38,1.0226,415.38,-0.0048466,415.38,-0.0017556,415.38,0.0023743,415.38,-0.003855,415.38,-0.68089,415.38,-0.47537
416.97,27.039,416.97,0.5329,416.97,0.14195,416.97,-0.5966,416.97,0.0049985,416.97,0.0029017,416.97,-0.60509,416.97,1.0169,416.97,-0.0087438,416.97,-0.0025292,416.97,0.0031703,416.97,-0.0073529,416.97,-0.65329,416.97,-0.50099
418.56,26.771,418.56,0.3556,418.56,0.1146,418.56,-0.60433,418.56,0.0026305,418.56,0.0025295,418.56,-0.61478,418.56,1.0164,418.56,-0.0055112,418.56,-0.0023464,418.56,0.0017131,418.56,-0.0056325,418.56,-0.62777,418.56,-0.5253
420.15,26.499,420.15,0.22174,420.15,0.012236,420.15,-0.61452,420.15,-0.0017253,420.15,0.0026107,420.15,-0.62232,420.15,1.0212,420.15,0.0022167,420.15,-0.0022616,420.15,-0.00089863,420.15,-0.00017696,420.15,-0.6045,420.15,-0.54672
421.75,26.226,421.75,0.55252,421.75,0.11217,421.75,-0.62463,421.75,-0.0058656,421.75,0.0037034,421.75,-0.62716,421.75,1.0272,421.75,0.0094441,421.75,-0.001433,421.75,-0.0038603,421.75,0.0034213,421.75,-0.57919,421.75,-0.56605
423.34,25.944,423.34,0.53908,423.34,0.05679,423.34,-0.63558,423.34,-0.0063302,423.34,0.0025921,423.34,-0.63363,423.34,1.0338,423.34,0.0086565,423.34,-0.0021226,423.34,-0.0010725,423.34,0.00096816,423.34,-0.5513,423.34,-0.58746
424.93,25.73,424.93,0.26673,424.93,0.01624,424.93,-0.64262,424.93,-0.002308,424.93,0.0032594,424.93,-0.64154,424.93,1.0354,424.93,0.0024292,424.93,-0.0023595,424.93,-0.00068249,424.93,-0.0010103,424.93,-0.51894,424.93,-0.61148
426.52,25.561,426.52,0.40301,426.52,0.10941,426.52,-0.64748,426.52,0.0033412,426.52,0.0031383,426.52,-0.65009,426.52,1.0334,426.52,-0.0060895,426.52,-0.0021729,426.52,-0.0016515,426.52,-0.0043966,426.52,-0.48321,426.52,-0.63846
428.11,25.43,428.11,0.62793,428.11,0.1635,428.11,-0.64756,428.11,0.0060266,428.11,0.0023471,428.11,-0.65719,428.11,1.0257,428.11,-0.010173,428.11,-0.0022985,428.11,-0.00013263,428.11,-0.0070321,428.11,-0.44275,428.11,-0.66118
429.7,25.281,429.7,0.47891,429.7,0.12083,429.7,-0.6532,429.7,0.0040351,429.7,0.0030633,429.7,-0.66439,429.7,1.0276,429.7,-0.0067527,429.7,-0.002465,429.7,-0.0019216,429.7,-0.0060594,429.7,-0.40296,429.7,-0.68505
431.29,25.121,431.29,0.25284,431.29,0.059386,431.29,-0.65831,431.29,-0.0011458,431.29,2.94E-03,431.29,-0.66807,431.29,1.03,431.29,0.00045258,431.29,-0.0026289,431.29,-0.0032955,431.29,-0.0040793,431.29,-0.36211,431.29,-0.70267
432.88,24.932,432.88,0.52293,432.88,0.090385,432.88,-0.66645,432.88,-0.0048357,432.88,0.0036112,432.88,-0.67175,432.88,1.0374,432.88,0.0078773,432.88,-0.0027553,432.88,-0.0046657,432.88,-0.0018149,432.88,-0.3191,432.88,-0.71917
434.47,24.816,434.47,0.60574,434.47,0.075796,434.47,-0.67216,434.47,-0.0064513,434.47,0.0035324,434.47,-0.67324,434.47,1.044,434.47,0.0089078,434.47,-0.0028925,434.47,-0.0048966,434.47,-0.0013147,434.47,-0.2713,434.47,-0.73589
436.07,24.75,436.07,0.35412,436.07,0.037239,436.07,-0.67515,436.07,-0.003348,436.07,0.0034002,436.07,-0.67469,436.07,1.0472,436.07,0.0035343,436.07,-0.0020347,436.07,-0.004335,436.07,-0.0039844,436.07,-0.21895,436.07,-0.75169
437.66,24.86,437.66,0.31509,437.66,0.069835,437.66,-0.67134,437.66,0.0023557,437.66,0.0026826,437.66,-0.67463,437.66,1.0438,437.66,-0.0030087,437.66,-0.0027891,437.66,-0.0030215,437.66,-0.0048257,437.66,-0.16409,437.66,-0.76904
439.25,25.008,439.25,0.63112,439.25,0.16946,439.25,-0.67013,439.25,0.0055949,439.25,0.0034875,439.25,-0.67959,439.25,1.0456,439.25,-0.010016,439.25,-0.0027332,439.25,-0.0039979,439.25,-0.0054396,439.25,-0.10563,439.25,-0.78935
440.84,25.18,440.84,0.62777,440.84,0.16956,440.84,-0.66551,440.84,0.0057092,440.84,0.0031197,440.84,-0.67997,440.84,1.0452,440.84,-0.0099962,440.84,-0.0023961,440.84,-0.0046219,440.84,-0.0060881,440.84,-0.042527,440.84,-0.80029
442.43,25.356,442.43,0.39075,442.43,0.11424,442.43,-0.66087,442.43,0.0026825,442.43,0.0029736,442.43,-0.67529,442.43,1.0469,442.43,-0.0053606,442.43,-0.0025215,442.43,-0.0045067,442.43,-0.0055314,442.43,0.023833,442.43,-0.8047
444.02,25.523,444.02,0.3319,444.02,0.065801,444.02,-0.65655,444.02,-0.001995,444.02,0.0040483,444.02,-0.66751,444.02,1.0509,444.02,0.00061603,444.02,-0.0020112,444.02,-0.0066713,444.02,-0.0062952,444.02,0.093072,444.02,-0.80096
445.61,25.814,445.61,0.55113,445.61,0.12088,445.61,-0.65007,445.61,-0.0051794,445.61,0.0038513,445.61,-0.65698,445.61,1.0587,445.61,0.0070055,445.61,-0.0036486,445.61,-0.0046511,445.61,-0.0078229,445.61,0.1677,445.61,-0.79371
447.2,26.232,447.2,0.55535,447.2,0.15821,447.2,-0.64246,447.2,-0.005137,447.2,0.0031819,447.2,-0.64561,447.2,1.0691,447.2,0.0076956,447.2,-0.0028324,447.2,-0.0052317,447.2,-0.009352,447.2,0.24937,447.2,-0.7858
448.8,26.763,448.8,0.37712,448.8,0.12817,448.8,-0.62838,448.8,-0.0021245,448.8,0.0030722,4.49E+02,-0.631,448.8,1.0712,448.8,0.0025993,448.8,-0.0026873,448.8,-0.0044468,448.8,-0.0099383,448.8,0.33105,448.8,-0.76994
450.39,27.42,450.39,0.28303,450.39,0.095089,450.39,-0.60511,450.39,0.0019324,450.39,0.002394,450.39,-0.61016,450.39,1.063,450.39,-0.0037985,450.39,-0.0026051,450.39,-0.0056987,450.39,-0.0051016,450.39,0.40482,450.39,-0.74589
451.98,28.101,451.98,0.50792,451.98,0.098178,451.98,-0.58486,451.98,0.0052002,451.98,0.0035238,451.98,-0.59478,451.98,1.0625,451.98,-0.0099651,451.98,-0.001329,451.98,-0.0071075,451.98,-0.001536,451.98,0.4831,451.98,-0.71787
453.57,28.909,453.57,0.53869,453.57,0.084405,453.57,-0.5615,453.57,0.0061274,453.57,0.0033383,453.57,-0.57462,453.57,1.0666,453.57,-0.010753,453.57,-0.0016244,453.57,-0.0075668,453.57,-0.0012081,453.57,0.56403,453.57,-0.67971
455.16,29.765,455.16,0.34322,455.16,0.042165,455.16,-0.53433,455.16,0.0045348,455.16,0.0024489,455.16,-0.54868,455.16,1.0682,455.16,-0.0057384,455.16,-0.0023359,455.16,-0.006103,455.16,-0.0021536,455.16,0.64688,455.16,-0.62363
456.75,30.713,456.75,0.26318,456.75,0.13551,456.75,-0.50526,456.75,-0.0003638,456.75,0.0021015,456.75,-0.51783,456.75,1.0724,456.75,0.001855,456.75,-0.0028717,456.75,-0.0038846,456.75,-0.0090735,456.75,0.72722,456.75,-0.55834
458.34,31.708,458.34,0.43849,458.34,0.21817,458.34,-0.47427,458.34,-0.0025684,458.34,0.0031104,458.34,-0.48232,458.34,1.0781,458.34,0.0067888,458.34,-0.0010013,458.34,-0.0040877,458.34,-0.013551,458.34,0.80045,458.34,-0.48418
459.93,32.786,459.93,0.49029,459.93,0.25024,459.93,-0.43878,459.93,-0.0032896,459.93,0.0032314,459.93,-0.44179,459.93,1.0808,459.93,0.0082907,459.93,-0.00073973,459.93,-0.003853,459.93,-0.015005,459.93,0.86599,459.93,-0.39704
461.52,33.895,461.52,0.36005,461.52,0.19344,461.52,-0.40142,461.52,-0.0020177,461.52,0.0026403,461.52,-0.40445,461.52,1.0819,461.52,0.0053248,461.52,-0.00051489,461.52,-0.004724,461.52,-0.012237,461.52,0.92109,461.52,-0.30507
463.12,34.954,463.12,0.15743,463.12,0.085674,463.12,-0.36518,463.12,0.00021986,463.12,0.0028168,463.12,-0.36872,463.12,1.0825,463.12,-0.00031735,463.12,-0.0011509,463.12,-0.0052482,463.12,-0.0064202,463.12,0.96389,463.12,-0.20637
464.71,36.06,464.71,0.20182,464.71,0.051434,464.71,-0.32387,464.71,0.0025069,464.71,0.0023943,464.71,-0.33065,464.71,1.0732,464.71,-0.0064884,464.71,-0.001369,464.71,-0.0079421,464.71,8.71E-05,464.71,0.98728,464.71,-0.097696
466.3,37.12,466.3,0.26259,466.3,0.176,466.3,-0.28692,466.3,0.0026822,466.3,0.0033094,466.3,-0.29503,466.3,1.074,466.3,-0.0093365,466.3,0.00056404,466.3,-0.0091561,466.3,0.0043898,466.3,1.005,466.3,0.01766
467.89,38.117,467.89,0.18367,467.89,0.12671,467.89,-0.24938,467.89,0.0022754,467.89,0.0029771,467.89,-0.25879,467.89,1.0645,467.89,-0.0066468,467.89,0.000483,467.89,-0.0087775,467.89,0.0014099,467.89,0.99994,467.89,0.12488
469.48,38.961,469.48,0.066638,469.48,0.061071,469.48,-0.22014,469.48,0.00085427,4.69E+02,0.0024641,469.48,-0.22915,469.48,1.0655,469.48,-0.0023201,469.48,-0.00065535,469.48,-0.0060236,469.48,-0.0023337,469.48,0.99225,469.48,0.22967
471.07,39.775,471.07,0.17578,471.07,0.18676,471.07,-0.19191,471.07,0.00034332,471.07,0.0026268,471.07,-0.19902,471.07,1.0701,471.07,0.0042995,471.07,0.0005231,471.07,-0.0030842,471.07,-0.0083019,471.07,0.97213,471.07,0.33788
472.66,40.477,472.66,0.3383,472.66,0.28043,472.66,-0.16669,472.66,-0.0008164,472.66,0.0022559,472.66,-0.1706,472.66,1.0728,472.66,0.010078,472.66,0.00050005,472.66,-0.0019699,472.66,-0.011805,472.66,0.93914,472.66,0.4367
474.25,41.05,474.25,0.2917,474.25,0.28334,474.25,-0.14596,474.25,-0.00034353,474.25,0.0026289,474.25,-0.14643,474.25,1.0749,474.25,0.0093496,474.25,0.0008633,474.25,-0.0011985,474.25,-0.010634,474.25,0.89799,474.25,0.52877
475.84,41.519,475.84,0.17142,475.84,0.20896,475.84,-0.12979,475.84,0.00066536,475.84,0.0016067,475.84,-0.12784,475.84,1.0806,475.84,0.0069321,475.84,0.0010743,475.84,-0.0016705,475.84,-0.0062942,475.84,0.84876,475.84,0.62154
477.44,41.91,477.44,0.036763,477.44,0.097209,477.44,-0.11502,477.44,-0.00063145,477.44,0.0021202,477.44,-0.11401,477.44,1.0795,477.44,0.0001028,477.44,0.0014354,477.44,-0.0032712,477.44,-0.0020346,477.44,0.78482,477.44,0.70665
479.03,42.169,479.03,0.18219,479.03,0.14716,479.03,-0.10478,479.03,0.0015873,479.03,0.0019809,479.03,-0.10625,479.03,1.0681,479.03,-0.005812,479.03,0.0014721,479.03,-0.0034529,479.03,0.00092114,479.03,0.70839,479.03,0.7788
480.62,42.317,480.62,0.27038,480.62,0.20534,480.62,-0.099347,480.62,0.0015183,480.62,0.0016801,480.62,-0.10298,480.62,1.0625,480.62,-0.0087196,480.62,0.00099558,480.62,-0.0048889,480.62,0.003315,480.62,0.63829,480.62,0.84164
482.21,42.4,482.21,0.2785,482.21,0.21532,482.21,-0.0961,482.21,0.0017167,482.21,0.0020493,482.21,-0.10091,482.21,1.0592,482.21,-0.0085127,482.21,0.0020637,482.21,-0.003456,482.21,0.0025866,482.21,0.56969,482.21,0.89076
483.8,42.401,483.8,0.18254,483.8,0.12198,483.8,-0.096116,483.8,0.0016178,483.8,0.0018805,483.8,-0.10169,483.8,1.0594,483.8,-0.0051015,483.8,0.00085668,483.8,-0.0030199,483.8,0.00097571,483.8,0.50323,483.8,0.93061
485.39,42.287,485.39,0.026691,485.39,0.068527,485.39,-0.099904,485.39,0.00062984,4.85E+02,0.00087193,485.39,-0.10486,485.39,1.057,485.39,0.0017128,485.39,0.00087242,485.39,-0.0033855,485.39,-0.00057044,485.39,0.4334,485.39,0.95814
486.98,42.128,486.98,0.22204,486.98,0.22242,486.98,-0.10622,486.98,-0.00018593,486.98,0.002663,486.98,-0.10911,486.98,1.0639,486.98,0.0081596,486.98,0.0016332,486.98,-7.20E-05,486.98,-0.0022316,486.98,0.36728,486.98,0.98707
488.57,41.951,488.57,0.27167,488.57,0.28666,488.57,-0.11233,488.57,0.00019452,488.57,0.0026258,488.57,-0.11146,488.57,1.0613,488.57,0.01022,488.57,0.0012624,488.57,0.00076719,488.57,-0.0024543,488.57,0.29963,488.57,1.0027
490.16,41.734,490.16,0.26398,490.16,0.24226,490.16,-0.11945,490.16,-0.00034847,490.16,0.001599,490.16,-0.11555,490.16,1.0536,490.16,0.0094182,490.16,0.0010305,490.16,-0.0011049,490.16,-0.00067115,490.16,0.23584,490.16,1.0114
491.75,41.498,491.75,0.12792,491.75,0.121,491.75,-0.12748,491.75,-0.0003858,491.75,0.0019746,491.75,-0.12427,491.75,1.0473,491.75,0.004089,491.75,0.00089171,491.75,-0.00091804,491.75,-0.0011298,491.75,0.17963,491.75,1.0196
493.35,41.253,493.35,0.044723,493.35,0.10406,493.35,-0.13632,493.35,0.00010183,493.35,0.0020524,493.35,-0.13274,493.35,1.0441,493.35,-0.0013721,493.35,0.00181,493.35,-0.0014536,493.35,-0.0012571,493.35,0.12615,493.35,1.0298
494.94,40.935,494.94,0.22035,494.94,0.15099,494.94,-0.14774,494.94,0.001487,494.94,0.0013894,494.94,-0.14612,494.94,1.0401,494.94,-0.0063411,494.94,0.0019129,494.94,-0.00086018,494.94,0.00034857,494.94,0.074239,494.94,1.0378
496.53,40.65,496.53,0.32004,496.53,0.20908,496.53,-0.15775,496.53,0.0020482,496.53,0.0013794,496.53,-0.15815,496.53,1.0371,496.53,-0.0093477,496.53,0.00072654,496.53,-0.0012029,496.53,0.00011837,496.53,0.024463,496.53,1.0392
498.12,40.353,498.12,0.31023,498.12,0.20352,498.12,-0.16806,498.12,0.0020807,498.12,0.0017137,498.12,-0.17081,498.12,1.0335,498.12,-0.0089255,498.12,0.0013975,498.12,0.00059051,498.12,-0.000458,498.12,-0.019511,498.12,1.0351
499.71,40.046,499.71,0.19754,499.71,0.11171,499.71,-0.17916,499.71,0.0015098,499.71,0.00094342,499.71,-0.18347,499.71,1.0347,499.71,-0.0054755,499.71,0.0010288,499.71,-0.00020062,499.71,0.00085812,499.71,-0.061815,499.71,1.0319
501.3,39.723,501.3,0.050338,501.3,0.034665,501.3,-0.18994,501.3,0.00040589,501.3,0.0013995,501.3,-0.19299,501.3,1.0334,501.3,-0.00018287,501.3,0.0010679,501.3,-0.00075357,501.3,0.0013032,501.3,-0.099396,501.3,1.019
502.89,39.376,502.89,0.18753,502.89,0.14684,502.89,-0.20205,502.89,-0.00077562,502.89,0.0011379,502.89,-0.20312,502.89,1.0342,502.89,0.0057073,502.89,0.00082751,502.89,-0.00060446,502.89,0.0012334,502.89,-0.13761,502.89,1.0091
504.48,39.093,504.48,0.29965,504.48,0.2117,504.48,-0.21141,504.48,-0.0014996,504.48,0.0012618,504.48,-0.21027,504.48,1.0333,504.48,0.0087314,504.48,0.00058613,504.48,-0.0011509,504.48,0.0028856,504.48,-0.17084,504.48,0.99595
506.07,38.811,506.07,0.28793,506.07,1.97E-01,506.07,-0.22153,506.07,-0.0015103,506.07,0.0016768,506.07,-0.2187,506.07,1.0351,506.07,0.0080358,506.07,0.0010629,506.07,-0.00071687,506.07,0.0033789,506.07,-0.19989,506.07,0.98785
507.66,38.516,507.66,0.18753,507.66,0.11971,507.66,-0.23156,507.66,-0.0012339,507.66,0.0015547,507.66,-0.22736,507.66,1.032,507.66,0.0049998,507.66,0.00061838,507.66,-0.0010125,507.66,0.0015273,507.66,-0.23138,507.66,0.97874
509.25,38.248,509.25,0.053391,509.25,5.19E-02,509.25,-0.2408,509.25,0.00017744,509.25,0.0012234,509.25,-0.23604,509.25,1.0295,509.25,0.0011738,509.25,0.0005656,509.25,-0.00093611,509.25,0.0012898,509.25,-0.25673,509.25,0.97175
510.85,37.996,510.85,0.1437,510.85,0.061595,510.85,-0.24927,510.85,0.0014286,510.85,0.00090553,510.85,-0.24577,510.85,1.0267,510.85,-0.0038162,510.85,0.0011636,510.85,0.00051228,510.85,0.00014195,510.85,-0.2801,510.85,0.96368
512.44,37.762,512.44,0.29009,512.44,0.14559,512.44,-0.25701,512.44,0.0024361,512.44,0.00085652,512.44,-0.25615,512.44,1.0227,512.44,-0.0078618,512.44,0.0011464,512.44,0.00092855,512.44,-0.0011857,512.44,-0.30328,512.44,0.95609
514.03,37.531,514.03,0.32729,514.03,0.17679,514.03,-0.2643,514.03,0.0025179,514.03,0.0011027,514.03,-0.26506,514.03,1.0197,514.03,-0.0090016,514.03,0.00097954,514.03,0.00082138,514.03,-0.001505,514.03,-0.32387,514.03,0.94455
515.62,37.295,515.62,0.31556,515.62,0.15647,515.62,-0.27206,515.62,0.0027033,515.62,0.0014908,515.62,-0.27493,515.62,1.0175,515.62,-0.0082247,515.62,0.00082923,515.62,0.0029302,515.62,-0.0022423,515.62,-0.34291,515.62,0.9345
517.21,37.064,517.21,0.18049,517.21,0.063289,517.21,-0.27948,517.21,0.0020014,517.21,0.00084738,517.21,-0.28298,517.21,1.0173,517.21,-0.0045849,517.21,0.001341,517.21,0.0014543,517.21,-0.00025514,517.21,-0.36171,517.21,0.92138
518.8,36.856,518.8,0.048318,518.8,0.020911,518.8,-0.2867,518.8,0.00029547,518.8,0.0012503,518.8,-0.28912,518.8,1.0187,518.8,-0.00052682,518.8,0.00053686,518.8,0.0010354,518.8,0.0012771,518.8,-0.37961,518.8,0.90953
520.39,36.632,520.39,0.14128,520.39,0.10009,520.39,-0.29423,520.39,-0.00068279,520.39,0.0013696,520.39,-0.29569,520.39,1.0197,520.39,0.0035084,520.39,0.00053815,520.39,0.00029509,520.39,0.0025061,520.39,-0.39654,520.39,0.89806
521.98,36.427,521.98,0.24041,521.98,0.15745,521.98,-0.30113,521.98,-0.0014595,521.98,0.0011874,521.98,-0.3003,521.98,1.02,521.98,0.0062237,521.98,0.00087634,521.98,-0.00079043,521.98,0.0034473,521.98,-0.41224,521.98,0.88696
523.57,36.226,523.57,0.23571,523.57,0.14969,523.57,-0.30832,523.57,-0.0014595,523.57,0.00074033,523.57,-0.30558,523.57,1.0223,523.57,0.0060432,523.57,0.00080545,523.57,-0.0015351,523.57,0.0036876,523.57,-0.42838,523.57,0.87701
525.16,36.061,525.16,0.13874,525.16,0.073198,525.16,-0.31371,525.16,-0.00096345,525.16,0.0012659,525.16,-0.31048,525.16,1.0217,525.16,0.0027985,525.16,0.00044702,525.16,-0.0010591,525.16,0.0028175,525.16,-0.44112,525.16,0.86777
526.75,35.906,526.75,0.038415,526.75,0.033209,526.75,-0.31845,526.75,-3.96E-05,526.75,0.00084359,526.75,-0.31496,526.75,1.0192,526.75,0.00057406,526.75,0.00047012,526.75,-0.00031259,526.75,0.0010752,526.75,-0.45319,526.75,0.85881
528.34,35.764,528.34,0.042281,528.34,0.052475,528.34,-0.32356,528.34,0.00010672,528.34,0.0012147,528.34,-0.3201,528.34,1.0186,528.34,0.00068872,528.34,0.00087884,528.34,0.0005223,528.34,0.0012106,528.34,-0.46512,528.34,0.85416
529.93,35.637,529.93,0.051041,529.93,0.050599,529.93,-0.32796,529.93,-9.73E-05,529.93,0.00089944,529.93,-0.32445,529.93,1.018,529.93,0.0010361,529.93,0.00082146,529.93,0.0016305,529.93,0.0017495,529.93,-0.47513,529.93,0.8483
531.52,35.512,531.52,0.16319,531.52,0.039547,531.52,-0.33225,531.52,1.98E-03,531.52,0.0004174,531.52,-0.3306,531.52,1.017,531.52,-0.0037585,531.52,0.00068043,531.52,0.001152,531.52,-0.00067127,531.52,-0.48684,531.52,0.84166
533.11,35.372,533.11,0.34905,533.11,0.16142,533.11,-0.33602,533.11,0.0030503,533.11,0.0011913,533.11,-0.33646,533.11,1.0138,533.11,-0.0088953,533.11,0.00088416,533.11,0.0031129,533.11,-0.0035917,533.11,-0.49531,533.11,0.83168
534.71,35.262,534.71,0.40499,534.71,0.16294,534.71,-0.33878,534.71,0.003875,534.71,0.001097,534.71,-0.3416,534.71,1.0115,534.71,-0.0097974,534.71,0.00046379,534.71,0.003347,534.71,-0.0039431,534.71,-0.50371,534.71,0.8215
536.3,35.127,536.3,0.22185,536.3,0.11415,536.3,-0.34311,536.3,0.0016856,536.3,0.0011863,536.3,-0.34653,536.3,1.0117,536.3,-0.00597,536.3,0.00066709,536.3,0.0030592,536.3,-0.0021671,536.3,-0.51391,536.3,0.81168
537.89,35.019,537.89,0.062496,537.89,0.023599,537.89,-0.34651,537.89,0.00060492,537.89,0.00093354,537.89,-0.3497,537.89,1.0129,537.89,-0.001728,537.89,0.00061012,537.89,0.0014336,537.89,0.00071698,537.89,-0.52282,537.89,0.80232
539.48,34.908,539.48,0.12878,539.48,0.093892,539.48,-0.35039,539.48,-0.00054733,539.48,0.00067841,539.48,-0.35146,539.48,1.0142,539.48,0.0029303,539.48,0.00059024,539.48,-0.00024519,539.48,0.0034155,539.48,-0.53199,539.48,0.79361
541.07,34.792,541.07,0.2402,541.07,0.12846,541.07,-0.35485,541.07,-0.0018898,541.07,0.001032,541.07,-0.35416,541.07,1.0168,541.07,0.0055045,541.07,0.00070144,541.07,-0.00022844,541.07,0.0038244,541.07,-0.54193,541.07,0.78573
542.66,34.694,542.66,0.25951,542.66,0.13978,542.66,-0.35816,542.66,-0.0019537,542.66,1.16E-03,542.66,-0.35589,542.66,1.0171,542.66,0.0057497,542.66,0.00078887,542.66,-0.00096142,542.66,0.0046831,542.66,-0.55108,542.66,0.77812
544.25,34.61,544.25,0.22109,544.25,0.1159,544.25,-0.36079,544.25,-0.0018048,544.25,0.0011414,544.25,-0.35759,544.25,1.0164,544.25,0.0047609,544.25,0.00088092,544.25,0.00025196,544.25,0.003807,544.25,-0.55845,544.25,0.77108
545.84,34.528,545.84,0.09095,545.84,0.06442,545.84,-0.36355,545.84,-0.00043301,545.84,0.00048497,545.84,-0.36014,545.84,1.0163,545.84,0.0017899,545.84,0.00072797,545.84,-0.00047357,545.84,0.0027425,545.84,-0.56576,545.84,0.76516
547.43,34.442,547.43,0.044575,547.43,0.014093,547.43,-0.36593,547.43,0.00046205,547.43,0.00077388,547.43,-0.36285,547.43,1.0141,547.43,-0.0012424,547.43,0.00051803,547.43,0.00064551,547.43,0.00081648,547.43,-0.57198,547.43,0.75895
549.02,34.377,549.02,0.13337,549.02,0.06304,549.02,-0.36755,549.02,0.00095828,549.02,8.96E-04,549.02,-0.36554,549.02,1.0116,549.02,-0.0039155,549.02,0.00044263,549.02,0.0017498,549.02,-0.00043349,549.02,-0.57793,549.02,0.75261
550.61,34.309,550.61,0.30152,550.61,0.11946,550.61,-0.36914,550.61,0.0028611,550.61,0.00051769,550.61,-0.36838,550.61,1.0091,550.61,-0.007333,550.61,0.00060282,550.61,0.0022212,550.61,-0.0032968,550.61,-0.58305,550.61,0.74648
552.2,34.255,552.2,0.35243,552.2,0.12932,552.2,-0.37081,552.2,0.0035267,552.2,0.00060533,552.2,-0.37159,552.2,1.009,552.2,-0.0084683,552.2,0.001006,552.2,0.0026969,552.2,-0.0039064,552.2,-0.58886,552.2,0.74049
553.79,34.191,553.79,0.32689,553.79,0.12612,553.79,-0.37269,553.79,0.0031238,553.79,0.00094497,553.79,-0.37494,553.79,1.0083,553.79,-0.0080028,553.79,0.00044595,553.79,0.003664,553.79,-0.0032595,553.79,-0.5952,553.79,0.73327
555.38,34.121,555.38,0.25492,555.38,0.059946,555.38,-0.37494,555.38,0.0030758,555.38,0.00057465,555.38,-0.37752,555.38,1.008,555.38,-0.0056557,555.38,0.00077683,555.38,0.0027923,555.38,-0.0020612,555.38,-0.60149,555.38,0.72717
556.97,34.065,556.97,0.1546,556.97,0.020845,556.97,-0.37688,556.97,0.0020988,556.97,0.00094486,556.97,-0.37973,556.97,1.0093,556.97,-0.0033746,556.97,0.00032175,556.97,0.0027169,556.97,-0.00022122,556.97,-0.60807,556.97,0.7197
558.56,33.996,558.56,0.037562,558.56,0.035607,558.56,-0.37908,558.56,0.0009048,558.56,0.00068469,558.56,-0.3814,558.56,1.0097,558.56,-0.0006493,558.56,0.00063493,558.56,0.0026982,558.56,0.00036814,558.56,-0.6139,558.56,0.712
560.15,33.938,560.15,0.12273,560.15,0.087242,560.15,-0.38103,560.15,-0.00060336,560.15,0.00069116,560.15,-0.38233,560.15,1.0103,560.15,0.0026184,560.15,0.00062235,560.15,0.0014779,560.15,0.0032089,560.15,-0.62069,560.15,0.70518
561.74,33.881,561.74,0.21493,561.74,0.11614,561.74,-0.38367,561.74,-0.0016775,561.74,0.00031594,561.74,-0.38352,561.74,1.0122,561.74,0.0047231,561.74,0.00048762,561.74,-0.00028791,561.74,0.0044824,561.74,-0.62838,561.74,0.70012
