Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 50°,,Exp Aps 50°,,Exp Asp 50°,,Exp mm12 50°,,Exp mm13 50°,,Exp mm14 50°,,Exp mm21 50°,,Exp mm22 50°,,Exp mm23 50°,,Exp mm24 50°,,Exp mm31 50°,,Exp mm32 50°,,Exp mm33 50°,,Exp mm34 50°
402.65,34.084,402.65,0.42147,402.65,0.21086,402.65,-0.37848,402.65,-0.0033251,402.65,0.0023987,402.65,-0.37484,402.65,1.0182,402.65,0.009521,402.65,-0.00075153,402.65,0.0044297,402.65,0.010163,402.65,-0.93783,402.65,-0.10408
404.24,33.845,404.24,0.10569,404.24,0.069572,404.24,-0.38586,404.24,0.00011592,404.24,0.0025645,404.24,-0.38363,404.24,1.0172,404.24,0.00078856,404.24,-0.0007431,404.24,0.0065084,404.24,0.0018647,404.24,-0.93056,404.24,-0.12358
405.84,33.642,405.84,0.27901,405.84,0.12422,405.84,-0.39081,405.84,0.0024955,405.84,0.0023436,405.84,-0.39405,405.84,1.0122,405.84,-0.0064658,405.84,-0.00068255,405.84,0.0074971,405.84,-0.0051652,405.84,-0.9219,405.84,-0.14364
407.43,33.402,407.43,0.2834,407.43,0.10848,407.43,-0.39754,407.43,0.0027465,407.43,0.0022437,407.43,-0.40429,407.43,1.0092,407.43,-0.0059956,407.43,-0.00081671,407.43,0.004572,407.43,-0.0051322,407.43,-0.9133,407.43,-0.16348
409.02,33.172,409.02,0.13292,409.02,0.05655,409.02,-0.40534,409.02,-0.00056871,409.02,0.0023473,409.02,-0.41155,409.02,1.0104,409.02,0.0015178,409.02,-0.0011607,409.02,0.0015133,409.02,0.0022504,409.02,-0.9069,409.02,-0.18148
410.61,32.932,410.61,0.42053,410.61,0.19652,410.61,-0.41516,410.61,-0.0036496,410.61,0.0027176,410.61,-0.41672,410.61,1.0157,410.61,0.0094771,410.61,-0.00044636,410.61,0.00032983,410.61,0.0089284,410.61,-0.90429,410.61,-0.19837
412.2,32.702,412.2,0.507,412.2,0.21623,412.2,-0.42465,412.2,-0.0045348,412.2,0.0028165,412.2,-0.42219,412.2,1.0205,412.2,0.011321,412.2,-0.0013883,412.2,0.0011196,412.2,0.010132,412.2,-0.90192,412.2,-0.21488
413.79,32.456,413.79,0.24468,413.79,0.097282,413.79,-0.4333,413.79,-0.0020662,413.79,0.002441,413.79,-0.43015,413.79,1.0224,413.79,0.0048409,413.79,-0.0012168,413.79,0.0038875,413.79,0.0044187,413.79,-0.89448,413.79,-0.23364
415.38,32.229,415.38,0.2155,415.38,0.08426,415.38,-0.43893,415.38,0.0018787,415.38,0.0022752,415.38,-0.44014,415.38,1.0181,415.38,-0.0044639,415.38,-0.0010493,415.38,0.0055215,415.38,-0.0033914,415.38,-0.88234,415.38,-0.25395
416.97,32.008,416.97,0.41743,416.97,0.15277,416.97,-0.44387,416.97,0.0041267,416.97,0.0026138,416.97,-0.45065,416.97,1.013,416.97,-0.008869,416.97,-0.0010566,416.97,0.0053738,416.97,-0.0070514,416.97,-0.86877,416.97,-0.27388
418.56,31.757,418.56,0.25865,418.56,0.10647,418.56,-0.4517,418.56,0.002287,418.56,0.0023564,418.56,-0.46034,418.56,1.0128,418.56,-0.0055608,418.56,-0.0009602,418.56,0.002436,418.56,-0.0041275,418.56,-0.85771,418.56,-0.29318
420.15,31.526,420.15,0.19799,420.15,0.073052,420.15,-0.46075,420.15,-0.0013113,420.15,0.0027524,420.15,-0.46677,420.15,1.0165,420.15,0.0028081,420.15,-0.0016098,420.15,0.00033809,420.15,0.0032516,420.15,-0.85127,420.15,-0.31186
421.75,31.268,421.75,0.48513,421.75,0.16904,421.75,-0.4711,421.75,-0.004881,421.75,0.0027045,421.75,-0.47273,421.75,1.0218,421.75,0.0097408,421.75,-0.0011201,421.75,-0.00042205,421.75,0.008467,421.75,-0.84361,421.75,-0.32899
423.34,31.008,423.34,0.44764,423.34,0.13771,423.34,-0.48178,423.34,-0.0047592,423.34,0.0024893,423.34,-0.47924,423.34,1.0275,423.34,0.0091404,423.34,-0.0011598,423.34,-0.00024246,423.34,0.0067391,423.34,-0.83545,423.34,-0.34874
424.93,30.748,424.93,0.19178,424.93,0.059037,424.93,-0.49002,424.93,-0.0013056,424.93,0.0025142,424.93,-0.48808,424.93,1.0277,424.93,0.0030187,424.93,-0.0016828,424.93,0.0011898,424.93,0.0022099,424.93,-0.82188,424.93,-0.3691
426.52,30.507,426.52,0.31035,426.52,0.096241,426.52,-0.49711,426.52,0.0029995,426.52,0.0025923,426.52,-0.49923,426.52,1.0261,426.52,-0.0059405,426.52,-0.0015887,426.52,0.0014586,426.52,-0.0044393,426.52,-0.80659,426.52,-0.39205
428.11,30.272,428.11,0.48343,428.11,0.17012,428.11,-0.50137,428.11,0.0044906,428.11,0.0028886,428.11,-0.50933,428.11,1.0193,428.11,-0.010038,428.11,-0.002212,428.11,0.0027985,428.11,-0.007522,428.11,-0.78539,428.11,-0.41481
429.7,30.011,429.7,0.35708,429.7,0.12401,429.7,-0.51037,429.7,0.0032942,429.7,0.0028265,429.7,-0.52006,429.7,1.0207,429.7,-0.0067131,429.7,-0.0013,429.7,-6.79E-05,429.7,-0.005393,429.7,-0.76976,429.7,-0.43784
431.29,29.778,431.29,0.14986,431.29,0.024408,431.29,-0.51846,431.29,-0.001221,431.29,2.37E-03,431.29,-0.52651,431.29,1.0227,431.29,0.00077657,431.29,-0.0017692,431.29,-0.0017318,431.29,-0.00019879,431.29,-0.7545,431.29,-0.45825
432.88,29.485,432.88,0.39396,432.88,0.0977,432.88,-0.52994,432.88,-0.0039607,432.88,0.0029324,432.88,-0.53437,432.88,1.0289,432.88,0.0070911,432.88,-0.0021238,432.88,-0.003523,432.88,0.0042037,432.88,-0.73929,432.88,-0.47728
434.47,29.205,434.47,0.45478,434.47,0.11455,434.47,-0.54143,434.47,-0.0048408,434.47,0.0028033,434.47,-0.54136,434.47,1.0353,434.47,0.0084655,434.47,-0.0019277,434.47,-0.002736,434.47,0.0049452,434.47,-0.7223,434.47,-0.49921
436.07,28.952,436.07,0.23948,436.07,0.026262,436.07,-0.54984,436.07,-0.0025683,436.07,0.0026542,436.07,-0.54837,436.07,1.0371,436.07,0.0033402,436.07,-0.0018107,436.07,-0.0017772,436.07,0.00083017,436.07,-0.70049,436.07,-0.52264
437.66,28.716,437.66,0.25288,437.66,0.091833,437.66,-0.55582,437.66,0.0019412,437.66,0.0022641,437.66,-0.55672,437.66,1.0333,437.66,-0.0043359,437.66,-0.0013435,437.66,0.00065727,437.66,-0.0040295,437.66,-0.67382,437.66,-0.54868
439.25,28.483,439.25,0.51453,439.25,0.20484,439.25,-0.56413,439.25,0.0043714,439.25,0.0028978,439.25,-0.57118,439.25,1.0342,439.25,-0.010471,439.25,-0.0016959,439.25,0.00019803,439.25,-0.0073039,439.25,-0.64829,439.25,-0.57751
440.84,28.269,440.84,0.54932,440.84,0.17953,440.84,-0.57031,440.84,0.0050117,440.84,0.0031022,440.84,-0.58117,440.84,1.0325,440.84,-0.0099808,440.84,-0.0020902,440.84,-0.00033854,440.84,-0.0078884,440.84,-0.61846,440.84,-0.60408
442.43,28.027,442.43,0.32279,442.43,0.10077,442.43,-0.57801,442.43,0.0023656,442.43,0.0027071,442.43,-0.5899,442.43,1.0336,442.43,-0.0047671,442.43,-0.0020611,442.43,-0.0023083,442.43,-0.0054976,442.43,-0.58653,442.43,-0.6292
444.02,27.763,444.02,0.21115,444.02,0.019442,444.02,-0.58738,444.02,-0.0012149,444.02,0.0030589,444.02,-0.59638,444.02,1.0383,444.02,0.0020906,444.02,-0.001774,444.02,-0.0036611,444.02,-0.0010674,444.02,-0.55515,444.02,-0.65026
445.61,27.522,445.61,0.40229,445.61,0.06848,445.61,-0.59751,445.61,-0.0039974,445.61,0.0031899,445.61,-0.60162,445.61,1.046,445.61,0.0065057,445.61,-0.0027945,445.61,-0.0048079,445.61,0.00056874,445.61,-0.5212,445.61,-0.67305
447.2,27.281,447.2,0.47426,447.2,0.047482,447.2,-0.60878,447.2,-0.0054027,447.2,0.003451,447.2,-0.60966,447.2,1.0556,447.2,0.0076485,447.2,-0.0022863,447.2,-0.0047815,447.2,-7.88E-05,447.2,-0.48197,447.2,-0.70033
448.8,27.111,448.8,0.24175,448.8,0.062269,448.8,-0.61549,448.8,-0.0012308,448.8,0.0024944,4.49E+02,-0.61638,448.8,1.0575,448.8,0.0025104,448.8,-0.002971,448.8,-0.0036178,448.8,-0.0030158,448.8,-0.43647,448.8,-0.72838
450.39,27.051,450.39,0.29959,450.39,0.10296,450.39,-0.61494,450.39,0.0019148,450.39,0.0025579,450.39,-0.61855,450.39,1.0512,450.39,-0.0041851,450.39,-0.0023203,450.39,-0.0028309,450.39,-0.005384,450.39,-0.38738,450.39,-0.75289
451.98,26.989,451.98,0.55891,451.98,0.12858,451.98,-0.61771,451.98,0.0057923,451.98,0.0030939,451.98,-0.6264,451.98,1.0507,451.98,-0.0093618,451.98,-0.0025886,451.98,-0.004336,451.98,-0.0051191,451.98,-0.33575,451.98,-0.77991
453.57,26.95,453.57,0.68788,453.57,0.20049,453.57,-0.62239,453.57,0.0069247,453.57,0.0026444,453.57,-0.63547,453.57,1.0562,453.57,-0.012251,453.57,-0.00086245,453.57,-0.0041,453.57,-0.0068538,453.57,-0.27781,453.57,-0.80688
455.16,26.91,455.16,0.42271,455.16,0.090691,455.16,-0.62452,455.16,0.0038906,455.16,0.0036177,455.16,-0.63824,455.16,1.0603,455.16,-0.0060618,455.16,-0.0015535,455.16,-0.0041677,455.16,-0.0050926,455.16,-0.20967,455.16,-0.82533
456.75,26.925,456.75,0.25324,456.75,0.082739,456.75,-0.62702,456.75,-0.0024999,456.75,0.002909,456.75,-0.63858,456.75,1.0687,456.75,0.00087113,456.75,-0.0022606,456.75,-0.0042201,456.75,-0.0049659,456.75,-0.14009,456.75,-0.84203
458.34,26.961,458.34,0.38012,458.34,0.072962,458.34,-0.62732,458.34,-0.0040024,458.34,0.00281,458.34,-0.63537,458.34,1.0736,458.34,0.0053403,458.34,-0.0017798,458.34,-0.004444,458.34,-0.005296,458.34,-0.063651,458.34,-0.85183
459.93,27.176,459.93,0.45586,459.93,0.14945,459.93,-0.62206,459.93,-0.0037847,459.93,0.0033361,459.93,-0.62626,459.93,1.081,459.93,0.0069129,459.93,-0.0013336,459.93,-0.0055906,459.93,-0.0089607,459.93,0.021254,459.93,-0.85643
461.52,27.503,461.52,0.31289,461.52,0.099943,461.52,-0.61627,461.52,-0.0021282,461.52,0.0031245,461.52,-0.61895,461.52,1.0884,461.52,0.0027219,461.52,-0.0014791,461.52,-0.0046421,461.52,-0.0077133,461.52,0.11679,461.52,-0.86176
463.12,27.985,463.12,0.25855,463.12,0.053526,463.12,-0.60479,463.12,0.0015659,463.12,0.00326,463.12,-0.60812,463.12,1.0951,463.12,-0.0022145,463.12,-0.0014347,463.12,-0.0071853,463.12,-0.0056061,463.12,0.21505,463.12,-0.85808
464.71,28.58,464.71,0.39245,464.71,0.12869,464.71,-0.58479,464.71,0.0035497,464.71,0.0022273,464.71,-0.59269,464.71,1.0918,464.71,-0.0083864,464.71,-0.0010256,464.71,-0.0068681,464.71,-0.0027648,464.71,0.31755,464.71,-0.83831
466.3,29.394,466.3,0.52059,466.3,0.11527,466.3,-0.56247,466.3,0.0058004,466.3,0.003162,466.3,-0.57354,466.3,1.0988,466.3,-0.010237,466.3,-0.0024339,466.3,-0.0083472,466.3,-0.0036469,466.3,0.43041,466.3,-0.81155
467.89,30.297,467.89,0.42931,467.89,0.073009,467.89,-0.52908,467.89,0.0051452,467.89,0.0025607,467.89,-0.5429,467.89,1.0937,467.89,-0.009635,467.89,-7.43E-05,467.89,-0.0091289,467.89,-0.0016352,467.89,0.53368,467.89,-0.75935
469.48,31.279,469.48,0.23535,469.48,0.010563,469.48,-0.49967,469.48,0.0018809,4.69E+02,0.0034387,469.48,-0.51137,469.48,1.1061,469.48,-0.004263,469.48,-0.00056419,469.48,-0.0085958,469.48,-0.0045657,469.48,0.64496,469.48,-0.69683
471.07,32.48,471.07,0.2145,471.07,0.19482,471.07,-0.46165,471.07,0.001175,471.07,0.0017594,471.07,-0.47249,471.07,1.1166,471.07,0.0035112,471.07,-0.0016379,471.07,-0.0055276,471.07,-0.010355,471.07,0.75644,471.07,-0.61136
472.66,33.818,472.66,0.33692,472.66,0.30416,472.66,-0.41765,472.66,0.00035167,472.66,0.0013091,472.66,-0.42411,472.66,1.126,472.66,0.0078715,472.66,-0.0011609,472.66,-0.0020483,472.66,-0.01457,472.66,0.8581,472.66,-0.50715
474.25,35.132,474.25,0.34851,474.25,0.29397,474.25,-0.37388,474.25,0.00021087,474.25,0.0038705,474.25,-0.37743,474.25,1.1409,474.25,0.0063184,474.25,-0.00012812,474.25,-0.0037634,474.25,-0.015442,474.25,0.9459,474.25,-0.3898
475.84,36.477,475.84,0.18897,475.84,0.33304,475.84,-0.33032,475.84,0.0037479,475.84,0.0018268,475.84,-0.32952,475.84,1.1646,475.84,0.0038803,475.84,-0.0013613,475.84,-0.0038911,475.84,-0.016335,475.84,1.0256,475.84,-0.25043
477.44,38.13,477.44,0.13663,477.44,0.098081,477.44,-0.26899,477.44,0.00037057,477.44,0.0027557,477.44,-0.27072,477.44,1.1724,477.44,-0.0013853,477.44,-0.00060337,477.44,-0.0081985,477.44,-0.0083033,477.44,1.0742,477.44,-0.087337
479.03,39.563,479.03,0.13557,479.03,0.099821,479.03,-0.21042,479.03,0.0010992,479.03,0.0014685,479.03,-0.2148,479.03,1.1586,479.03,-0.0087319,479.03,-0.00020566,479.03,-0.012007,479.03,0.00035835,479.03,1.0758,479.03,0.086473
480.62,40.918,480.62,0.22703,480.62,0.19643,480.62,-0.15905,480.62,0.0019744,480.62,0.0020764,480.62,-0.1641,480.62,1.1562,480.62,-0.010861,480.62,0.0010669,480.62,-0.011911,480.62,0.0035573,480.62,1.0639,480.62,0.25301
482.21,42.045,482.21,0.27511,482.21,0.13955,482.21,-0.11548,482.21,0.0034124,482.21,0.0019394,482.21,-0.12307,482.21,1.1543,482.21,-0.010492,482.21,-0.0003647,482.21,-0.011391,482.21,0.0040213,482.21,1.0229,482.21,0.40707
483.8,42.899,483.8,0.060709,483.8,0.094979,483.8,-0.082804,483.8,0.00050138,483.8,0.0015262,483.8,-0.088265,483.8,1.1577,483.8,-0.0052871,483.8,-7.65E-05,483.8,-0.012217,483.8,-0.0013983,483.8,0.96583,483.8,0.54981
485.39,43.635,485.39,0.099753,485.39,0.087065,485.39,-0.053542,485.39,-0.0002467,4.85E+02,0.00081959,485.39,-0.061236,485.39,1.1482,485.39,0.00050637,485.39,0.0013548,485.39,-0.010475,485.39,-0.0055153,485.39,0.8786,485.39,0.67209
486.98,44.202,486.98,0.16794,486.98,0.23425,486.98,-0.031722,486.98,0.0019669,486.98,0.00080554,486.98,-0.034791,486.98,1.1617,486.98,0.0068065,486.98,0.00083503,486.98,-0.0052187,486.98,-0.0082634,486.98,0.79514,486.98,0.79444
488.57,44.566,488.57,0.18604,488.57,0.28551,488.57,-0.016987,488.57,0.0016659,488.57,0.002265,488.57,-0.014437,488.57,1.1482,488.57,0.0087491,488.57,0.0018316,488.57,-0.0043512,488.57,-0.0079262,488.57,0.68113,488.57,0.87965
490.16,44.745,490.16,0.15865,490.16,0.30815,490.16,-0.0097909,490.16,0.0028988,490.16,0.0023735,490.16,-0.0057457,490.16,1.1247,490.16,0.0086783,490.16,0.00032458,490.16,-0.0018366,490.16,-0.0051779,490.16,0.56768,490.16,0.93912
491.75,44.774,491.75,0.1176,491.75,0.1687,491.75,-0.008745,491.75,0.00063296,491.75,0.0025274,491.75,-0.0031904,491.75,1.109,491.75,0.0047017,491.75,0.00067926,491.75,-0.0034975,491.75,-0.0034585,491.75,0.46405,491.75,0.98433
493.35,44.65,493.35,0.058963,493.35,0.13194,493.35,-0.01343,493.35,0.00025214,493.35,0.0020103,493.35,-0.011036,493.35,1.1021,493.35,-0.0019444,493.35,0.0025188,493.35,-0.0034807,493.35,-0.0024164,493.35,0.36598,493.35,1.0277
494.94,44.456,494.94,0.2237,494.94,0.19172,494.94,-0.020737,494.94,0.00097891,494.94,0.0015785,494.94,-0.018133,494.94,1.0954,494.94,-0.0076977,494.94,0.0011322,494.94,-0.003572,494.94,-0.00045436,494.94,0.26982,494.94,1.0607
496.53,44.228,496.53,0.26577,496.53,0.23722,496.53,-0.029417,496.53,0.0008701,496.53,0.0017356,496.53,-0.027924,496.53,1.0886,496.53,-0.0091473,496.53,0.001989,496.53,-0.0023204,496.53,-0.00023783,496.53,0.17931,496.53,1.0792
498.12,43.868,498.12,0.30688,498.12,0.20878,498.12,-0.04277,498.12,0.0018042,498.12,0.0018605,498.12,-0.044089,498.12,1.0795,498.12,-0.0094703,498.12,0.00036917,498.12,-0.0027346,498.12,0.0016074,498.12,0.097353,498.12,1.0837
499.71,43.563,499.71,0.18557,499.71,0.14051,499.71,-0.054288,499.71,0.0010627,499.71,0.0013141,499.71,-0.056587,499.71,1.0788,499.71,-0.0058417,499.71,0.002127,499.71,-0.0017522,499.71,0.00016777,499.71,0.021313,499.71,1.0865
501.3,43.146,501.3,0.079381,501.3,0.049553,501.3,-0.069443,501.3,0.0010852,501.3,0.0021317,501.3,-0.071133,501.3,1.0734,501.3,-0.00028263,501.3,0.0011879,501.3,-0.0026096,501.3,0.0021162,501.3,-0.047116,501.3,1.0725
502.89,42.802,502.89,0.18728,502.89,0.21203,502.89,-0.08196,502.89,0.00044612,502.89,0.0023387,502.89,-0.080919,502.89,1.07,502.89,0.0069426,502.89,0.00098983,502.89,-0.00021954,502.89,0.0015645,502.89,-0.11233,502.89,1.0597
504.48,42.411,504.48,0.25352,504.48,0.25406,504.48,-0.095855,504.48,9.57E-05,504.48,0.0014161,504.48,-0.093547,504.48,1.0649,504.48,0.0090167,504.48,0.00070035,504.48,-0.0028836,504.48,0.0036996,504.48,-0.16639,504.48,1.0417
506.07,42.054,506.07,0.25861,506.07,2.26E-01,506.07,-0.10889,506.07,-0.00071196,506.07,0.0021191,506.07,-0.10417,506.07,1.0638,506.07,0.00843,506.07,0.0015142,506.07,-0.0013961,506.07,0.0024935,506.07,-0.21582,506.07,1.0303
507.66,41.652,507.66,0.17382,507.66,0.17554,507.66,-0.12314,507.66,-4.06E-05,507.66,0.0012954,507.66,-0.1171,507.66,1.0576,507.66,0.0059732,507.66,0.0014408,507.66,-0.0006708,507.66,0.0022467,507.66,-0.26295,507.66,1.0139
509.25,41.296,509.25,0.073321,509.25,7.23E-02,509.25,-0.13577,509.25,0.00020995,509.25,0.0019612,509.25,-0.12923,509.25,1.0524,509.25,0.0015404,509.25,0.00062381,509.25,-0.00029937,509.25,0.0013976,509.25,-0.30293,509.25,0.99992
510.85,40.956,510.85,0.14587,510.85,0.093262,510.85,-0.14778,510.85,0.0010059,510.85,0.0012861,510.85,-0.14256,510.85,1.0484,510.85,-0.0045166,510.85,0.0013015,510.85,0.00062469,510.85,-0.00052066,510.85,-0.33829,510.85,0.98695
512.44,40.64,512.44,0.26,512.44,0.14819,512.44,-0.15879,512.44,0.0020181,512.44,0.0011958,512.44,-0.15589,512.44,1.0421,512.44,-0.0076674,512.44,0.0016772,512.44,0.0012548,512.44,-0.0020928,512.44,-0.37209,512.44,0.97238
514.03,40.324,514.03,0.33284,514.03,0.20904,514.03,-0.16941,514.03,0.0020968,514.03,0.0017611,514.03,-0.16909,514.03,1.037,514.03,-0.010148,514.03,0.0011298,514.03,0.0015243,514.03,-0.0020371,514.03,-0.40007,514.03,0.95505
515.62,40.006,515.62,0.2709,515.62,0.15559,515.62,-0.1804,515.62,0.0019236,515.62,0.00096694,515.62,-0.18064,515.62,1.034,515.62,-0.0078501,515.62,0.00045967,515.62,0.0017234,515.62,-0.0024143,515.62,-0.4274,515.62,0.93893
517.21,39.707,517.21,0.16734,517.21,0.073552,517.21,-0.19039,517.21,0.0015424,517.21,0.001215,517.21,-0.19177,517.21,1.0316,517.21,-0.0046619,517.21,0.00074927,517.21,0.0012785,517.21,-0.00064112,517.21,-0.45214,517.21,0.91963
518.8,39.43,518.8,0.04977,518.8,0.040985,518.8,-0.1999,518.8,0.00066557,518.8,0.0015395,518.8,-0.20105,518.8,1.0322,518.8,-0.00063399,518.8,0.00077764,518.8,0.0016708,518.8,0.00083672,518.8,-0.47528,518.8,0.90069
520.39,39.165,520.39,0.14499,520.39,0.10997,520.39,-0.20894,520.39,-0.0005469,520.39,0.0019252,520.39,-0.21009,520.39,1.0312,520.39,0.0036209,520.39,0.00038162,520.39,0.0010064,520.39,0.0029135,520.39,-0.49653,520.39,0.88392
521.98,38.916,521.98,0.23509,521.98,0.17699,521.98,-0.21752,521.98,-0.0010271,521.98,0.0020013,521.98,-0.2158,521.98,1.0316,521.98,0.0062951,521.98,0.0008671,521.98,-0.00041689,521.98,0.0046446,521.98,-0.51583,521.98,0.86797
523.57,38.675,523.57,0.21131,523.57,0.15696,523.57,-0.22618,523.57,-0.00094743,523.57,0.0014104,523.57,-0.22232,523.57,1.0332,523.57,0.0056629,523.57,0.00091746,523.57,-0.0015793,523.57,0.0043333,523.57,-0.53556,523.57,0.85391
525.16,38.447,525.16,0.13951,525.16,0.10327,525.16,-0.23388,525.16,-0.00059293,525.16,0.00155,525.16,-0.22915,525.16,1.0315,525.16,0.0031643,525.16,0.00092268,525.16,-0.0017834,525.16,0.0035055,525.16,-0.55179,525.16,0.84016
526.75,38.243,526.75,0.036986,526.75,0.053948,526.75,-0.24037,526.75,0.00039966,526.75,0.00098776,526.75,-0.23595,526.75,1.0279,526.75,0.00060594,526.75,0.00079746,526.75,-0.00083204,526.75,0.0016724,526.75,-0.56429,526.75,0.82694
528.34,38.078,528.34,0.045147,528.34,0.053518,528.34,-0.24631,528.34,0.00019044,528.34,0.0015331,528.34,-0.24154,528.34,1.0276,528.34,0.00037524,528.34,0.00075211,528.34,0.0005049,528.34,0.0012967,528.34,-0.57832,528.34,0.81844
529.93,37.903,529.93,0.018106,529.93,0.046334,529.93,-0.25246,529.93,0.00064404,529.93,0.00079936,529.93,-0.24801,529.93,1.0272,529.93,-9.26E-07,529.93,0.00093425,529.93,0.0015102,529.93,0.001463,529.93,-0.58994,529.93,0.80977
531.52,37.745,531.52,0.16212,531.52,0.065388,531.52,-0.25802,531.52,1.52E-03,531.52,0.0013979,531.52,-0.25451,531.52,1.0258,531.52,-0.0042571,531.52,0.00052614,531.52,0.0025646,531.52,-0.0015281,531.52,-0.60188,531.52,0.80047
533.11,37.583,533.11,0.32491,533.11,0.16982,533.11,-0.26285,533.11,0.0025523,533.11,0.00082987,533.11,-0.26132,533.11,1.023,533.11,-0.0091914,533.11,0.0010656,533.11,0.0028512,533.11,-0.0042423,533.11,-0.61125,533.11,0.78765
534.71,37.442,534.71,0.36327,534.71,0.18496,534.71,-0.26655,534.71,0.0028887,534.71,0.0010933,534.71,-0.268,534.71,1.0183,534.71,-0.010138,534.71,0.00067771,534.71,0.0042481,534.71,-0.0045437,534.71,-0.61873,534.71,0.77492
536.3,37.293,536.3,0.23167,536.3,0.10698,536.3,-0.2714,536.3,0.0020564,536.3,0.00090716,536.3,-0.27355,536.3,1.0178,536.3,-0.0064036,536.3,0.00065263,536.3,0.0032276,536.3,-0.0026081,536.3,-0.6289,536.3,0.76229
537.89,37.174,537.89,0.052719,537.89,0.024488,537.89,-0.27533,537.89,0.00074922,537.89,0.0010517,537.89,-0.27664,537.89,1.019,537.89,-0.0013298,537.89,0.00061937,537.89,0.0015461,537.89,0.00086363,537.89,-0.63855,537.89,0.75047
539.48,37.027,539.48,0.13214,539.48,0.094621,539.48,-0.28032,539.48,-0.000661,539.48,0.0011589,539.48,-0.27996,539.48,1.0198,539.48,0.0027858,539.48,0.00082907,539.48,0.00067694,539.48,0.0036022,539.48,-0.64673,539.48,0.73993
541.07,36.905,541.07,0.22186,541.07,0.14894,541.07,-0.2849,541.07,-0.0013742,541.07,0.0011666,541.07,-0.28323,541.07,1.0216,541.07,0.0056732,541.07,0.00094287,541.07,1.85E-05,541.07,0.0042886,541.07,-0.65687,541.07,0.73005
542.66,36.808,542.66,0.2543,542.66,0.16909,542.66,-0.28836,542.66,-0.001439,542.66,1.14E-03,542.66,-0.28503,542.66,1.022,542.66,0.0063416,542.66,0.00061514,542.66,-0.0015362,542.66,0.005826,542.66,-0.66612,542.66,0.72084
544.25,36.695,544.25,0.21456,544.25,0.15224,544.25,-0.29186,544.25,-0.0010748,544.25,0.0013358,544.25,-0.28758,544.25,1.0206,544.25,0.0053034,544.25,0.00061121,544.25,-0.00060844,544.25,0.005146,544.25,-0.67267,544.25,0.71162
545.84,36.619,545.84,0.10138,545.84,0.084111,545.84,-0.29445,545.84,-0.00031756,545.84,0.00046153,545.84,-0.2902,545.84,1.0205,545.84,0.0023607,545.84,0.00064876,545.84,-0.00080482,545.84,0.0032743,545.84,-0.67913,545.84,0.7045
547.43,36.528,547.43,0.060111,547.43,0.02383,547.43,-0.29713,547.43,0.0010342,547.43,0.00085337,547.43,-0.2932,547.43,1.0188,547.43,-0.0014659,547.43,0.00059475,547.43,3.92E-05,547.43,0.00054219,547.43,-0.68418,547.43,0.69745
549.02,36.448,549.02,0.137,549.02,0.070667,549.02,-0.29915,549.02,0.00098313,549.02,8.98E-04,549.02,-0.29576,549.02,1.0154,549.02,-0.0045781,549.02,0.00067318,549.02,0.0018224,549.02,-0.00063485,549.02,-0.68919,549.02,0.68941
550.61,36.387,550.61,0.25726,550.61,0.10785,550.61,-0.30083,550.61,0.002411,550.61,0.00066375,550.61,-0.29902,550.61,1.0135,550.61,-0.0068317,550.61,0.00070154,550.61,0.0029549,550.61,-0.0033308,550.61,-0.69376,550.61,0.68236
552.2,36.324,552.2,0.32048,552.2,0.13451,552.2,-0.30277,552.2,0.0030301,552.2,0.00072958,552.2,-0.30252,552.2,1.0127,552.2,-0.0085316,552.2,0.00083446,552.2,0.0031164,552.2,-0.0041627,552.2,-0.69915,552.2,0.67577
553.79,36.25,553.79,0.29294,553.79,0.12859,553.79,-0.30504,553.79,0.0026848,553.79,0.0010734,553.79,-0.306,553.79,1.0118,553.79,-0.0077381,553.79,0.00057799,553.79,0.0045442,553.79,-0.0041127,553.79,-0.70445,553.79,0.6677
555.38,36.184,555.38,0.24023,555.38,0.08841,555.38,-0.30714,555.38,0.0024122,555.38,0.00096802,555.38,-0.30898,555.38,1.0119,555.38,-0.006519,555.38,0.00046813,555.38,0.0038962,555.38,-0.0022233,555.38,-0.70949,555.38,0.66053
556.97,36.116,556.97,0.16137,556.97,0.026499,556.97,-0.30948,556.97,0.0021895,556.97,0.00053047,556.97,-0.31114,556.97,1.0124,556.97,-0.0040971,556.97,0.00052015,556.97,0.0024373,556.97,-0.00060483,556.97,-0.71544,556.97,0.65233
558.56,36.073,558.56,0.03369,558.56,0.047441,558.56,-0.31099,558.56,0.00050797,558.56,0.0012838,558.56,-0.31254,558.56,1.013,558.56,-0.00033129,558.56,0.00051561,558.56,0.0034253,558.56,0.00025852,558.56,-0.72086,558.56,0.64448
560.15,36.005,560.15,0.12384,560.15,0.091294,560.15,-0.31322,560.15,-0.00062264,560.15,0.0011108,560.15,-0.31372,560.15,1.013,560.15,0.0026469,560.15,0.000558,560.15,0.0019809,560.15,0.0034036,560.15,-0.72622,560.15,0.63708
561.74,35.942,561.74,0.17394,561.74,0.12195,561.74,-0.31582,561.74,-0.00094314,561.74,0.00061399,561.74,-0.31484,561.74,1.0146,561.74,0.0042434,561.74,0.00057599,561.74,-1.25E-05,561.74,0.0044423,561.74,-0.73255,561.74,0.63134
