Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 60°,,Exp Aps 60°,,Exp Asp 60°,,Exp mm12 60°,,Exp mm13 60°,,Exp mm14 60°,,Exp mm21 60°,,Exp mm22 60°,,Exp mm23 60°,,Exp mm24 60°,,Exp mm31 60°,,Exp mm32 60°,,Exp mm33 60°,,Exp mm34 60°
401.06,25.925,401.06,0.36272,401.06,0.10188,401.06,-0.64475,401.06,-0.0039746,401.06,0.0024168,401.06,-0.65079,401.06,1.0552,401.06,0.0037468,401.06,-0.0043756,401.06,0.0002174,401.06,-0.004569,401.06,-0.52994,401.06,-0.61373
402.65,25.872,402.65,0.3007,402.65,0.1144,402.65,-0.64879,402.65,-0.0025973,402.65,0.0022887,402.65,-0.65223,402.65,1.061,402.65,0.001805,402.65,-0.004312,402.65,0.0014505,402.65,-0.0059006,402.65,-0.49298,402.65,-0.64446
404.24,25.928,404.24,0.47102,404.24,0.11997,404.24,-0.64941,404.24,0.0034174,404.24,0.0034492,404.24,-0.65484,404.24,1.0642,404.24,-0.0059168,404.24,-0.0037987,404.24,0.00044613,404.24,-0.0077779,404.24,-0.45363,404.24,-0.67912
405.84,26.112,405.84,0.75314,405.84,0.2309,405.84,-0.64663,405.84,0.0068626,405.84,0.0027164,405.84,-0.65859,405.84,1.0635,405.84,-0.013015,405.84,-0.0046736,405.84,0.0021278,405.84,-0.010193,405.84,-0.41335,405.84,-0.7171
407.43,26.314,407.43,0.77172,407.43,0.21175,407.43,-0.64306,407.43,0.0072531,407.43,0.0038961,407.43,-0.66044,407.43,1.0643,407.43,-0.012548,407.43,-0.0039452,407.43,0.00026594,407.43,-0.010281,407.43,-0.36947,407.43,-0.75208
409.02,26.511,409.02,0.40853,409.02,0.11445,409.02,-0.64044,409.02,3.01E-03,409.02,0.0031782,409.02,-0.65886,409.02,1.0708,409.02,-0.0042468,409.02,-0.0044145,409.02,-2.63E-04,409.02,-0.0077049,409.02,-0.32408,409.02,-0.78086
410.61,26.702,410.61,0.41337,410.61,0.11698,410.61,-0.63806,410.61,-0.0023397,410.61,0.003924,410.61,-0.65047,410.61,1.0809,410.61,0.004106,410.61,-0.0051326,410.61,-0.0011307,410.61,-0.0066507,410.61,-0.27946,410.61,-0.80341
412.2,27.003,412.2,0.45004,412.2,0.15912,412.2,-0.63111,412.2,-0.0030549,412.2,0.0032938,412.2,-0.639,412.2,1.0884,412.2,0.0058327,412.2,-0.0052606,412.2,0.00051361,412.2,-0.0077749,412.2,-0.23156,412.2,-0.82602
413.79,27.377,413.79,0.30891,413.79,0.13674,413.79,-0.62478,413.79,1.07E-03,413.79,0.0027956,413.79,-0.63385,413.79,1.0982,413.79,-0.0012558,413.79,-0.0033496,413.79,0.00083365,413.79,-8.96E-03,413.79,-0.17986,413.79,-0.8538
415.38,27.94,415.38,0.64238,415.38,0.16571,415.38,-0.60722,415.38,0.0058917,415.38,0.0044392,415.38,-0.62163,415.38,1.0948,415.38,-0.010509,415.38,-0.0049526,415.38,-0.0014997,415.38,-8.19E-03,415.38,-0.12365,415.38,-0.87763
416.97,28.59,416.97,0.80152,416.97,0.19807,416.97,-0.58738,416.97,0.0082419,416.97,0.0048118,416.97,-0.60941,416.97,1.0916,416.97,-0.013786,416.97,-0.0052666,416.97,-0.0021657,416.97,-0.0090804,416.97,-0.065081,416.97,-0.9023
418.56,29.219,418.56,0.59687,418.56,0.19667,418.56,-0.56884,418.56,0.005715,418.56,0.0032468,418.56,-0.59241,418.56,1.0952,418.56,-0.0097,418.56,-0.0057556,418.56,-0.00017648,418.56,-0.0098972,418.56,-0.0047488,418.56,-0.91987
420.15,29.899,420.15,0.36075,420.15,0.11632,420.15,-0.55186,420.15,0.0031189,420.15,0.004192,420.15,-0.57521,420.15,1.1091,420.15,-0.0007965,420.15,-0.0051661,420.15,-1.97E-03,420.15,-0.0076974,420.15,0.057174,420.15,-0.93758
421.75,30.561,421.75,0.42424,421.75,0.2368,421.75,-0.53034,421.75,-0.00022004,421.75,0.0040305,421.75,-0.54738,421.75,1.1164,421.75,0.0065183,421.75,-0.0054537,421.75,-0.0028533,421.75,-0.011163,421.75,0.12617,421.75,-0.9405
423.34,31.412,423.34,0.40991,423.34,0.23634,423.34,-0.50769,423.34,-0.0002775,423.34,0.0039478,423.34,-0.52234,423.34,1.1351,423.34,0.0060478,423.34,-0.0044737,423.34,-3.16E-03,423.34,-0.012085,423.34,0.19913,423.34,-0.95242
424.93,32.361,424.93,0.34163,424.93,0.13906,424.93,-0.4754,424.93,0.0019756,424.93,0.0037371,424.93,-0.49227,424.93,1.1378,424.93,0.00030765,424.93,-0.0064163,424.93,-0.0022375,424.93,-8.31E-03,424.93,0.2712,424.93,-0.9515
426.52,33.394,426.52,0.54446,426.52,0.12141,426.52,-0.44112,426.52,0.0061788,426.52,0.0040462,426.52,-0.46348,426.52,1.1403,426.52,-0.010517,426.52,-0.0052581,426.52,-0.0040299,426.52,-0.0041543,426.52,0.3466,426.52,-0.95516
428.11,34.508,428.11,0.6682,428.11,0.1706,428.11,-0.40192,428.11,0.0074623,428.11,0.0051278,428.11,-0.42734,428.11,1.1409,428.11,-0.014762,428.11,-0.0046047,428.11,-6.96E-03,428.11,-0.0039666,428.11,0.42074,428.11,-0.94691
429.7,35.689,429.7,0.45048,429.7,0.078128,429.7,-0.36253,429.7,0.005359,429.7,0.0043329,429.7,-0.39363,429.7,1.1531,429.7,-0.0088613,429.7,-0.0040238,429.7,-0.00441,429.7,-0.0047074,429.7,0.50289,429.7,-0.93862
431.29,36.9,431.29,0.32403,431.29,0.10297,431.29,-0.31751,431.29,3.30E-03,431.29,0.0049593,431.29,-0.34859,431.29,1.1623,431.29,-0.0023538,431.29,-0.0034507,431.29,-0.0040054,431.29,-0.0090127,431.29,0.58367,431.29,-0.91079
432.88,38.191,432.88,0.36739,432.88,0.29915,432.88,-0.26906,432.88,0.0035926,432.88,0.005937,432.88,-0.29545,432.88,1.1742,432.88,0.0059337,432.88,-0.0040349,432.88,-0.0041891,432.88,-1.40E-02,432.88,0.66663,432.88,-0.86848
434.47,39.524,434.47,0.36959,434.47,0.31423,434.47,-0.21816,434.47,3.63E-03,434.47,0.004463,434.47,-0.24242,434.47,1.1861,434.47,0.0067163,434.47,-0.0055994,434.47,-0.0027125,434.47,-0.015612,434.47,0.74821,434.47,-0.82129
436.07,40.906,436.07,0.32261,436.07,0.18963,436.07,-0.16423,436.07,0.0021456,436.07,0.0044561,436.07,-0.1889,436.07,1.1953,436.07,0.0027682,436.07,-0.0045462,436.07,-0.0035459,436.07,-0.012275,436.07,0.8274,436.07,-0.76987
437.66,42.313,437.66,0.28497,437.66,0.092619,437.66,-0.10649,437.66,0.0054773,437.66,0.0037963,437.66,-0.12854,437.66,1.1832,437.66,-0.004403,437.66,-2.54E-03,437.66,-0.0037478,437.66,-0.0056172,437.66,0.88449,437.66,-0.69778
439.25,43.629,439.25,0.35917,439.25,0.14342,439.25,-0.05453,439.25,0.0037787,439.25,0.0048915,439.25,-0.084513,439.25,1.1949,439.25,-0.011262,439.25,-0.0013057,439.25,-0.0069823,439.25,0.0025343,439.25,0.95299,439.25,-0.63275
440.84,45.013,440.84,0.38888,440.84,0.10813,440.84,0.0015418,440.84,0.0046786,440.84,0.0039889,440.84,-0.029424,440.84,1.1938,440.84,-0.011724,440.84,-0.0029964,440.84,-0.0053493,440.84,0.0026065,440.84,1.003,440.84,-0.54628
442.43,46.301,442.43,0.2442,442.43,0.059542,442.43,0.054947,442.43,0.0041747,442.43,0.0047699,442.43,0.023203,442.43,1.2091,442.43,-0.0057535,442.43,-0.0014863,442.43,-0.0030031,442.43,-0.002382,442.43,1.061,442.43,-0.45498
444.02,47.609,444.02,0.20177,444.02,0.2975,444.02,0.108,444.02,0.0044827,444.02,0.0048249,444.02,0.078025,444.02,1.2095,444.02,0.0038069,444.02,-0.00094724,444.02,-0.0037848,444.02,-0.012539,444.02,1.0988,444.02,-0.3463
445.61,48.711,445.61,0.27367,445.61,0.44824,445.61,0.15268,445.61,0.00545,445.61,0.0051494,445.61,0.1305,445.61,1.2052,445.61,0.0098679,445.61,-1.14E-03,445.61,-4.35E-03,445.61,-0.015934,445.61,1.1161,445.61,-0.23495
447.2,49.827,447.2,0.22989,447.2,0.5297,447.2,0.19969,447.2,0.0074526,447.2,0.0050724,447.2,0.17735,447.2,1.2151,447.2,0.011248,447.2,0.00080688,447.2,-0.00065919,447.2,-0.016289,447.2,1.1402,447.2,-0.12222
448.8,50.787,448.8,0.11647,448.8,0.31808,448.8,0.23837,448.8,0.0053903,448.8,0.0051117,448.8,0.21802,448.8,1.2104,448.8,0.004741,448.8,1.09E-03,448.8,-0.002626,448.8,-8.10E-03,448.8,1.1399,448.8,-0.0052374
450.39,51.482,450.39,0.10211,450.39,0.10467,450.39,0.26308,450.39,0.0019028,450.39,0.0038785,450.39,0.24499,450.39,1.193,450.39,-0.0043107,450.39,-4.53E-05,450.39,-0.0035571,450.39,-0.0014428,450.39,1.1157,450.39,0.10395
451.98,52.059,451.98,0.15488,451.98,0.31765,451.98,0.28414,451.98,-0.0012645,451.98,0.0047889,451.98,0.26478,451.98,1.1844,451.98,-0.01178,451.98,0.0016238,451.98,-0.0082029,451.98,0.0043161,451.98,1.0917,451.98,0.21234
453.57,52.543,453.57,0.23001,453.57,0.37481,453.57,0.30298,453.57,-0.0012137,453.57,0.0068462,453.57,0.28256,453.57,1.1807,453.57,-0.011546,453.57,0.0017756,453.57,-0.0064678,453.57,7.55E-03,453.57,1.0584,453.57,0.32052
455.16,52.815,455.16,0.14132,455.16,0.23658,455.16,0.31575,455.16,8.13E-04,455.16,0.0057642,455.16,0.2929,455.16,1.1877,455.16,-0.006323,455.16,0.001996,455.16,-0.002717,455.16,0.0022835,455.16,1.0254,455.16,0.42959
456.75,52.954,456.75,0.084197,456.75,0.26006,456.75,0.31776,456.75,0.003347,456.75,0.0059478,456.75,0.29835,456.75,1.175,456.75,0.0023788,456.75,0.0017605,456.75,-0.0026656,456.75,-0.0040058,456.75,0.97107,456.75,0.52004
458.34,52.965,458.34,0.12881,458.34,0.40087,458.34,0.31685,458.34,4.89E-03,458.34,0.0045282,458.34,0.29994,458.34,1.1698,458.34,0.0084265,458.34,2.41E-03,458.34,-0.0019014,458.34,-0.0091403,458.34,0.91902,458.34,0.60081
459.93,52.833,459.93,0.1816,459.93,0.47507,459.93,0.31082,459.93,4.98E-03,459.93,0.0061167,459.93,0.2986,459.93,1.1649,459.93,0.011365,459.93,0.0031846,459.93,0.001234,459.93,-0.0091232,459.93,0.8639,459.93,0.67455
461.52,52.559,461.52,0.13246,461.52,0.35175,461.52,0.29911,461.52,0.0027415,461.52,0.0076388,461.52,0.29117,461.52,1.1575,461.52,0.0060617,461.52,0.0037176,461.52,1.30E-03,461.52,-4.76E-03,461.52,0.80243,461.52,0.74594
463.12,52.27,463.12,0.075063,463.12,0.23403,463.12,0.28498,463.12,1.46E-03,463.12,0.0052167,463.12,0.27758,463.12,1.1436,463.12,-0.0014299,463.12,0.0037559,463.12,-0.0029473,463.12,-0.0010901,463.12,0.73379,463.12,0.80654
464.71,51.801,464.71,0.23481,464.71,0.33622,464.71,0.26418,464.71,4.10E-05,464.71,0.0056949,464.71,0.25697,464.71,1.1268,464.71,-0.008636,464.71,0.0040162,464.71,-0.0028419,464.71,3.89E-03,464.71,0.66453,464.71,0.86144
466.3,51.242,466.3,0.29664,466.3,0.37696,466.3,0.2412,466.3,-2.57E-05,466.3,0.0061515,466.3,0.23306,466.3,1.1148,466.3,-0.010361,466.3,3.88E-03,466.3,-0.0030164,466.3,0.0052852,466.3,0.60149,466.3,0.91014
467.89,50.699,467.89,0.26274,467.89,0.33119,467.89,0.21827,467.89,-0.00032186,467.89,0.0047216,467.89,0.20769,467.89,1.102,467.89,-0.0098141,467.89,0.0026162,467.89,-0.0023191,467.89,0.0036401,467.89,0.5391,467.89,0.94317
469.48,50.122,469.48,0.13872,469.48,0.21744,469.48,0.19569,469.48,0.00026911,469.48,4.80E-03,469.48,0.18617,469.48,1.0985,469.48,-0.0039881,469.48,0.002526,469.48,-0.0014929,469.48,0.00080481,469.48,0.48431,469.48,0.97164
471.07,49.496,471.07,0.067081,471.07,0.20441,471.07,0.17209,471.07,0.0022257,471.07,0.0042241,471.07,0.16458,471.07,1.1018,471.07,0.0030728,471.07,2.88E-03,471.07,-0.0001027,471.07,-0.00083855,471.07,0.43026,471.07,0.99812
472.66,48.871,472.66,0.13853,472.66,0.32107,472.66,0.14737,472.66,0.0026406,472.66,0.0044606,472.66,0.14329,472.66,1.0959,472.66,0.0076542,472.66,0.0028046,472.66,0.0010009,472.66,-0.0036707,472.66,0.37628,472.66,1.014
474.25,48.235,474.25,0.12717,474.25,0.31505,474.25,0.12375,474.25,0.0028265,474.25,5.23E-03,474.25,0.12119,474.25,1.1019,474.25,0.0069176,474.25,0.0028868,474.25,1.69E-03,474.25,-0.0028576,474.25,0.32954,474.25,1.0347
475.84,47.557,475.84,0.053962,475.84,0.21606,475.84,0.097591,475.84,2.46E-03,475.84,0.0037921,475.84,0.097447,475.84,1.0974,475.84,0.0039064,475.84,0.0032365,475.84,0.0011256,475.84,-0.0012103,475.84,0.28071,475.84,1.0485
477.44,46.847,477.44,0.13413,477.44,0.14981,477.44,0.070672,477.44,1.79E-03,477.44,0.0043764,477.44,0.071045,477.44,1.0971,477.44,-0.0018933,477.44,0.0032196,477.44,0.00075791,477.44,0.0012869,477.44,0.23262,477.44,1.0685
479.03,46.211,479.03,0.29034,479.03,0.24072,479.03,0.046172,479.03,0.0022824,479.03,0.0047382,479.03,0.045047,479.03,1.0892,479.03,-0.008256,479.03,0.0028465,479.03,0.00026076,479.03,3.43E-04,479.03,0.18684,479.03,1.0792
480.62,45.575,480.62,0.39431,480.62,0.33681,480.62,0.021606,480.62,0.0019144,480.62,0.0046176,480.62,0.018416,480.62,1.0821,480.62,-0.012559,480.62,0.0029851,480.62,0.00035188,480.62,0.00066543,480.62,0.14448,480.62,1.0879
482.21,44.941,482.21,0.36756,482.21,0.30122,482.21,-0.0025008,482.21,0.0017628,482.21,0.0036976,482.21,-0.0085082,482.21,1.0735,482.21,-0.01168,482.21,0.0022545,482.21,0.00027347,482.21,0.0006288,482.21,0.10676,482.21,1.086
483.8,44.321,483.8,0.28672,483.8,0.24509,483.8,-0.025729,483.8,0.0015305,483.8,0.0046234,483.8,-0.031675,483.8,1.073,483.8,-0.008542,483.8,0.0021094,483.8,1.18E-03,483.8,0.00038828,483.8,0.073423,483.8,1.0849
485.39,43.72,485.39,0.12698,485.39,0.14016,485.39,-0.048162,485.39,0.0013921,485.39,0.00378,485.39,-0.05334,485.39,1.0729,485.39,-2.54E-03,485.39,0.0025467,485.39,-3.52E-05,485.39,-0.00014193,485.39,0.038659,485.39,1.0794
486.98,43.138,486.98,0.13926,486.98,0.18484,486.98,-0.069904,486.98,0.0005939,486.98,0.0042779,486.98,-0.072522,486.98,1.0758,486.98,0.0040347,486.98,0.0024061,486.98,2.63E-04,486.98,0.00068185,486.98,0.0077634,486.98,1.0753
488.57,42.567,488.57,0.19461,488.57,0.20976,488.57,-0.09135,488.57,-4.95E-05,488.57,0.00418,488.57,-0.091481,488.57,1.0785,488.57,0.0062312,488.57,0.0014767,488.57,0.0015739,488.57,3.71E-05,488.57,-0.023504,488.57,1.0713
490.16,41.992,490.16,0.16795,490.16,0.18165,490.16,-0.11175,490.16,9.42E-05,490.16,0.0040305,490.16,-0.10934,490.16,1.0685,490.16,4.98E-03,490.16,0.0016493,490.16,-9.10E-05,490.16,8.69E-04,490.16,-0.050475,490.16,1.0579
491.75,41.531,491.75,0.077291,491.75,0.15078,491.75,-0.1284,491.75,9.10E-04,491.75,0.0040573,491.75,-0.12571,491.75,1.0632,491.75,0.00083688,491.75,0.0017901,491.75,9.12E-04,491.75,-0.0010661,491.75,-0.075085,491.75,1.0526
493.35,41.045,493.35,0.19587,493.35,0.20031,493.35,-0.14632,493.35,1.43E-03,493.35,0.0048001,493.35,-0.14348,493.35,1.0605,493.35,-0.0050411,493.35,0.0020825,493.35,1.71E-03,493.35,-2.23E-03,493.35,-0.098272,493.35,1.0513
494.94,40.579,494.94,0.36925,494.94,0.24704,494.94,-0.16337,494.94,0.0026071,494.94,0.0039377,494.94,-0.16244,494.94,1.0565,494.94,-0.010497,494.94,0.0013695,494.94,1.20E-03,494.94,-0.0015662,494.94,-0.11822,494.94,1.0495
496.53,40.156,496.53,0.42272,496.53,0.26607,496.53,-0.17837,496.53,3.33E-03,496.53,0.0040104,496.53,-0.17984,496.53,1.051,496.53,-0.011772,496.53,0.0018684,496.53,0.001571,496.53,-0.0019578,496.53,-0.13784,496.53,1.0428
498.12,39.703,498.12,0.42861,498.12,0.27164,498.12,-0.19456,498.12,0.0033476,498.12,0.0038939,498.12,-0.19751,498.12,1.0497,498.12,-0.012002,498.12,0.0021946,498.12,2.40E-03,498.12,-0.002456,498.12,-0.15687,498.12,1.0364
499.71,39.3,499.71,0.34394,499.71,0.19301,499.71,-0.20895,499.71,0.0033048,499.71,0.0034032,499.71,-0.21248,499.71,1.0491,499.71,-0.0090214,499.71,0.0022244,499.71,2.06E-03,499.71,-0.0017501,499.71,-0.17558,499.71,1.0295
501.3,38.872,501.3,0.16507,501.3,0.13782,501.3,-0.22381,501.3,1.50E-03,501.3,0.0039036,501.3,-0.22666,501.3,1.0495,501.3,-3.69E-03,501.3,0.0018821,501.3,1.99E-03,501.3,-9.87E-04,501.3,-0.19102,501.3,1.0175
502.89,38.481,502.89,0.074465,502.89,0.13997,502.89,-0.23758,502.89,0.00030737,502.89,0.0034793,502.89,-0.23934,502.89,1.0506,502.89,0.001209,502.89,0.0021968,502.89,1.72E-03,502.89,-0.00051653,502.89,-0.2081,502.89,1.0076
504.48,38.107,504.48,0.1541,504.48,0.17116,504.48,-0.25021,504.48,0.00012006,504.48,0.0037156,504.48,-0.24943,504.48,1.0496,504.48,0.0040567,504.48,0.0018594,504.48,2.31E-04,504.48,0.0013704,504.48,-0.22213,504.48,0.99588
506.07,37.786,506.07,0.17831,506.07,0.17036,506.07,-0.26113,506.07,-0.00015809,506.07,0.0042104,506.07,-0.25789,506.07,1.0483,506.07,4.11E-03,506.07,0.001436,506.07,0.0016347,506.07,0.0015432,506.07,-0.23459,506.07,0.98748
507.66,37.493,507.66,0.091922,507.66,0.15136,507.66,-0.27154,507.66,0.000767,507.66,0.0040097,507.66,-0.26683,507.66,1.0484,507.66,0.0011502,507.66,0.0017409,507.66,0.00081364,507.66,-6.25E-04,507.66,-0.24947,507.66,0.98123
509.25,37.196,509.25,0.15105,509.25,0.11477,509.25,-0.28251,509.25,1.42E-03,509.25,0.0037891,509.25,-0.27798,509.25,1.048,509.25,-0.0028449,509.25,1.57E-03,509.25,1.80E-03,509.25,-0.00030897,509.25,-0.26158,509.25,0.97927
510.85,36.936,510.85,0.26241,510.85,0.17365,510.85,-0.29065,510.85,0.0021367,510.85,0.0036898,510.85,-0.28795,510.85,1.042,510.85,-0.0068194,510.85,1.73E-03,510.85,2.54E-03,510.85,-2.17E-03,510.85,-0.27209,510.85,0.97236
512.44,36.685,512.44,0.42985,512.44,0.2453,512.44,-0.29911,512.44,0.0036378,512.44,0.0039381,512.44,-0.29817,512.44,1.0389,512.44,-0.011226,512.44,0.0015935,512.44,3.28E-03,512.44,-3.41E-03,512.44,-0.28365,512.44,0.9668
514.03,36.432,514.03,0.49669,514.03,0.23934,514.03,-0.30727,514.03,0.0048793,514.03,0.0031767,514.03,-0.30801,514.03,1.036,514.03,-1.25E-02,514.03,0.0018972,514.03,0.0016173,514.03,-0.0038493,514.03,-0.29279,514.03,0.96014
515.62,36.225,515.62,0.45135,515.62,0.23372,515.62,-0.31433,515.62,0.0041707,515.62,0.003439,515.62,-0.31657,515.62,1.0351,515.62,-0.011462,515.62,1.67E-03,515.62,3.34E-03,515.62,-4.04E-03,515.62,-0.30359,515.62,0.95366
517.21,35.975,517.21,0.33715,517.21,0.1556,517.21,-0.32208,517.21,3.38E-03,517.21,0.0036609,517.21,-0.32522,517.21,1.0333,517.21,-0.0078417,517.21,6.38E-04,517.21,0.0031352,517.21,-2.25E-03,517.21,-0.31224,517.21,0.94417
518.8,35.735,518.8,0.21271,518.8,0.12124,518.8,-0.32994,518.8,2.18E-03,518.8,0.0037627,518.8,-0.33282,518.8,1.0344,518.8,-0.0044587,518.8,1.12E-03,518.8,0.0027154,518.8,-0.00099985,518.8,-0.32142,518.8,0.93476
520.39,35.523,520.39,0.11078,520.39,0.12071,520.39,-0.33693,520.39,0.0010671,520.39,0.0037993,520.39,-0.33865,520.39,1.0344,520.39,7.46E-05,520.39,0.0010124,520.39,2.08E-03,520.39,0.0001039,520.39,-0.33175,520.39,0.92675
521.98,35.327,521.98,0.11974,521.98,0.12143,521.98,-0.34335,521.98,-1.97E-05,521.98,0.0035342,521.98,-0.34282,521.98,1.0353,521.98,0.0015309,521.98,1.22E-03,521.98,5.46E-04,521.98,0.00079288,521.98,-0.34067,521.98,0.91839
523.57,35.127,523.57,0.11338,523.57,0.13169,523.57,-0.35068,523.57,-4.58E-05,523.57,0.003709,523.57,-0.34742,523.57,1.0374,523.57,0.0013314,523.57,1.44E-03,523.57,0.0012425,523.57,0.00018651,523.57,-0.3508,523.57,0.9127
525.16,34.963,525.16,0.11432,525.16,0.12347,525.16,-0.3561,525.16,0.00059682,525.16,0.0039054,525.16,-0.35241,525.16,1.0367,525.16,-0.001094,525.16,0.0015578,525.16,1.31E-03,525.16,-0.00026415,525.16,-0.35871,525.16,0.90724
526.75,34.812,526.75,0.17042,526.75,0.10419,526.75,-0.36134,526.75,1.91E-03,526.75,0.0029524,526.75,-0.35761,526.75,1.0359,526.75,-3.53E-03,526.75,0.0010371,526.75,9.43E-04,526.75,-0.0015508,526.75,-0.3666,526.75,0.90332
528.34,34.689,528.34,0.18978,528.34,0.12804,528.34,-0.36631,528.34,1.92E-03,528.34,0.0042307,528.34,-0.36222,528.34,1.0366,528.34,-0.0033458,528.34,0.00090909,528.34,0.001971,528.34,-1.39E-03,528.34,-0.37451,528.34,0.90232
529.93,34.551,529.93,0.16298,529.93,0.11696,529.93,-0.37169,529.93,1.84E-03,529.93,0.0032507,529.93,-0.36742,529.93,1.0376,529.93,-3.46E-03,529.93,0.0016262,529.93,0.0030328,529.93,-0.0014984,529.93,-0.38244,529.93,0.89994
531.52,34.415,531.52,0.35885,531.52,0.15133,531.52,-0.37631,531.52,3.82E-03,531.52,0.0029176,531.52,-0.37351,531.52,1.0363,531.52,-0.0084687,531.52,0.0012484,531.52,2.37E-03,531.52,-0.0027542,531.52,-0.39003,531.52,0.89634
533.11,34.297,533.11,0.52451,533.11,0.26243,533.11,-0.37898,533.11,0.0046936,533.11,0.003238,533.11,-0.37906,533.11,1.0326,533.11,-0.013111,533.11,0.0013521,533.11,3.39E-03,533.11,-0.005481,533.11,-0.39595,533.11,0.88836
534.71,34.178,534.71,0.57819,534.71,0.24897,534.71,-0.3822,534.71,0.0057444,534.71,0.0032497,534.71,-0.38443,534.71,1.0305,534.71,-0.013806,534.71,0.0012075,534.71,0.0037991,534.71,-0.0054444,534.71,-0.40241,534.71,0.88119
536.3,34.043,536.3,0.39214,536.3,0.18393,536.3,-0.38568,536.3,0.0037957,536.3,0.0034296,536.3,-0.38826,536.3,1.0286,536.3,-0.0092587,536.3,0.00089132,536.3,0.0033637,536.3,-0.0038797,536.3,-0.40902,536.3,0.87204
537.89,33.903,537.89,0.22007,537.89,0.11426,537.89,-0.38937,537.89,0.0022661,537.89,0.0034423,537.89,-0.39073,537.89,1.0275,537.89,-0.004632,537.89,7.73E-04,537.89,0.002468,537.89,-1.47E-03,537.89,-0.41592,537.89,0.86268
539.48,33.784,539.48,0.12038,539.48,0.10426,539.48,-0.39395,539.48,9.60E-04,539.48,0.0034385,539.48,-0.39371,539.48,1.0306,539.48,-0.0014548,539.48,7.26E-04,539.48,1.79E-03,539.48,-0.00068191,539.48,-0.42353,539.48,0.85704
541.07,33.66,541.07,0.11944,541.07,0.11373,541.07,-0.39866,541.07,-0.00037453,541.07,0.0035667,541.07,-0.39722,541.07,1.0327,541.07,0.0012425,541.07,0.00034168,541.07,2.03E-03,541.07,-0.00032297,541.07,-0.43185,541.07,0.8519
542.66,33.549,542.66,0.13556,542.66,0.13295,542.66,-0.40238,542.66,-0.00026268,542.66,0.0035818,542.66,-0.39937,542.66,1.033,542.66,0.0018678,542.66,0.0012158,542.66,0.0010181,542.66,0.0010109,542.66,-0.43816,542.66,0.8469
544.25,33.467,544.25,0.098921,544.25,0.12242,544.25,-0.4053,544.25,3.12E-04,544.25,0.0034939,544.25,-0.40132,544.25,1.0329,544.25,0.00052231,544.25,0.00098039,544.25,1.47E-03,544.25,-0.00031316,544.25,-0.44605,544.25,0.84224
545.84,33.36,545.84,0.10537,545.84,0.10662,545.84,-0.40949,545.84,0.0011934,545.84,0.0031224,545.84,-0.40431,545.84,1.0344,545.84,-0.0014189,545.84,0.0011487,545.84,1.30E-03,545.84,-9.07E-04,545.84,-0.45373,545.84,0.83881
547.43,33.297,547.43,0.2565,547.43,0.13393,547.43,-0.41078,547.43,0.0026221,547.43,0.0033065,547.43,-0.40698,547.43,1.0315,547.43,-0.0058169,547.43,1.11E-03,547.43,1.88E-03,547.43,-2.55E-03,547.43,-0.45905,547.43,0.83332
549.02,33.19,549.02,0.32251,549.02,0.13835,549.02,-0.41393,549.02,0.0035861,549.02,0.0029811,549.02,-0.41017,549.02,1.0295,549.02,-0.0073913,549.02,0.0014355,549.02,2.35E-03,549.02,-2.88E-03,549.02,-0.46448,549.02,0.82868
550.61,33.125,550.61,0.4654,550.61,0.20024,550.61,-0.41521,550.61,0.0046833,550.61,0.0030037,550.61,-0.41375,550.61,1.0267,550.61,-0.010691,550.61,0.00094742,550.61,0.003922,550.61,-0.0053895,550.61,-0.46942,550.61,0.8227
552.2,33.036,552.2,0.53103,552.2,0.21873,552.2,-0.41802,552.2,0.0052699,552.2,0.002869,552.2,-0.41738,552.2,1.0258,552.2,-0.012401,552.2,0.00085945,552.2,0.003598,552.2,-5.50E-03,552.2,-0.47438,552.2,0.81845
553.79,32.948,553.79,0.52553,553.79,0.23192,553.79,-0.42056,553.79,0.005081,553.79,0.0030725,553.79,-0.42132,553.79,1.0259,553.79,-0.012632,553.79,1.26E-03,553.79,0.0046377,553.79,-0.0054558,553.79,-0.48076,553.79,0.81195
555.38,32.866,555.38,0.46764,555.38,0.18467,555.38,-0.42384,555.38,0.0048109,555.38,0.002929,555.38,-0.42439,555.38,1.0268,555.38,-0.010855,555.38,8.25E-04,555.38,0.0031981,555.38,-4.37E-03,555.38,-0.48856,555.38,0.8078
556.97,32.778,556.97,0.33427,556.97,0.13281,556.97,-0.42628,556.97,0.0035224,556.97,0.0026351,556.97,-0.42724,556.97,1.0267,556.97,-0.0078446,556.97,8.63E-04,556.97,0.0030234,556.97,-2.63E-03,556.97,-0.49398,556.97,0.80085
558.56,32.688,558.56,0.23407,558.56,0.11757,558.56,-0.42854,558.56,0.0027457,558.56,0.0029913,558.56,-0.42912,558.56,1.0259,558.56,-0.0047976,558.56,0.00095251,558.56,0.0040064,558.56,-0.0028759,558.56,-0.49938,558.56,0.79294
560.15,32.598,560.15,0.12422,560.15,0.094398,560.15,-0.43179,560.15,0.0012681,560.15,0.002986,560.15,-0.43173,560.15,1.0268,560.15,-0.0020393,560.15,0.00067266,560.15,0.002884,560.15,-0.00084427,560.15,-0.50639,560.15,0.78733
