Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 65°,,Exp Aps 65°,,Exp Asp 65°,,Exp mm12 65°,,Exp mm13 65°,,Exp mm14 65°,,Exp mm21 65°,,Exp mm22 65°,,Exp mm23 65°,,Exp mm24 65°,,Exp mm31 65°,,Exp mm32 65°,,Exp mm33 65°,,Exp mm34 65°
401.06,26.145,401.06,0.41823,401.06,0.1617,401.06,-0.63543,401.06,-0.0012768,401.06,0.0030935,401.06,-0.64063,401.06,1.0584,401.06,0.0048162,401.06,-0.00308,401.06,-0.0047934,401.06,-0.0087325,401.06,0.002696,401.06,-0.80389
402.65,26.722,402.65,0.35681,402.65,0.15384,402.65,-0.62127,402.65,0.00019363,402.65,0.0029959,402.65,-0.62478,402.65,1.0639,402.65,0.0026305,402.65,-0.0028873,402.65,-0.0038156,402.65,-0.0090254,402.65,0.061675,402.65,-0.81478
404.24,27.452,404.24,0.42119,404.24,0.11281,404.24,-0.60229,404.24,0.0046747,404.24,0.0026165,404.24,-0.60782,404.24,1.0652,404.24,-0.0044461,404.24,-0.0033331,404.24,-0.0043134,404.24,-0.0074015,404.24,0.1236,404.24,-0.83106
405.84,28.328,405.84,0.73066,405.84,0.1343,405.84,-0.57813,405.84,0.0082897,405.84,0.0035972,405.84,-0.59032,405.84,1.0649,405.84,-0.01266,405.84,-0.0032699,405.84,-0.0044869,405.84,-0.0039105,405.84,0.18236,405.84,-0.84638
407.43,29.115,407.43,0.67924,407.43,0.12331,407.43,-0.55605,407.43,0.0078852,407.43,0.0035713,407.43,-0.57331,407.43,1.0648,407.43,-0.012251,407.43,-0.0024384,407.43,-0.0031738,407.43,-0.0038128,407.43,0.24222,407.43,-0.85635
409.02,30.001,409.02,0.3779,409.02,0.064329,409.02,-0.53044,409.02,4.29E-03,409.02,0.0040543,409.02,-0.5471,409.02,1.0711,409.02,-0.0038177,409.02,-0.0026303,409.02,-3.74E-03,409.02,-0.0062236,409.02,0.3047,409.02,-0.85757
410.61,30.847,410.61,0.34815,410.61,0.19238,410.61,-0.50435,410.61,0.0002833,410.61,0.0037327,410.61,-0.51742,410.61,1.0776,410.61,0.004488,410.61,-0.0033714,410.61,-0.0017271,410.61,-0.0099471,410.61,0.3659,410.61,-0.84816
412.2,31.733,412.2,0.41763,412.2,0.2416,412.2,-0.4764,412.2,-0.00043357,412.2,0.0042843,412.2,-0.48396,412.2,1.0855,412.2,0.0071549,412.2,-0.0030899,412.2,-0.0029743,412.2,-0.011097,412.2,0.43005,412.2,-0.836
413.79,32.72,413.79,0.24983,413.79,0.13987,413.79,-0.44636,413.79,2.29E-03,413.79,0.0028733,413.79,-0.45489,413.79,1.0923,413.79,0.00076371,413.79,-0.0030493,413.79,-0.0024092,413.79,-7.79E-03,413.79,0.49311,413.79,-0.82502
415.38,33.769,415.38,0.45157,415.38,0.038809,415.38,-0.4093,415.38,0.006022,415.38,0.0036959,415.38,-0.42141,415.38,1.0866,415.38,-0.008673,415.38,-0.0021632,415.38,-0.0064002,415.38,-2.26E-03,415.38,0.54936,415.38,-0.80788
416.97,34.847,416.97,0.60881,416.97,0.14399,416.97,-0.3717,416.97,0.0069513,416.97,0.0043546,416.97,-0.39002,416.97,1.0834,416.97,-0.014109,416.97,-0.0023394,416.97,-0.0074955,416.97,-9.89E-05,416.97,0.60681,416.97,-0.7891
418.56,35.932,418.56,0.42806,418.56,0.092363,418.56,-0.33369,418.56,0.0047237,418.56,0.0038374,418.56,-0.35294,418.56,1.085,418.56,-0.0096706,418.56,-0.0024272,418.56,-0.0044069,418.56,-0.00056404,418.56,0.66226,418.56,-0.76034
420.15,36.989,420.15,0.2199,420.15,0.1363,420.15,-0.29769,420.15,0.0033077,420.15,0.0036957,420.15,-0.31581,420.15,1.0927,420.15,-0.00064297,420.15,-0.0016119,420.15,-1.80E-03,420.15,-0.0068911,420.15,0.72271,420.15,-0.72589
421.75,38.067,421.75,0.34269,421.75,0.32333,421.75,-0.2585,421.75,0.0019948,421.75,0.0039348,421.75,-0.27341,421.75,1.0967,421.75,0.0074789,421.75,-0.0018815,421.75,-0.0015541,421.75,-0.014598,421.75,0.77912,421.75,-0.68006
423.34,39.131,423.34,0.25768,423.34,0.32421,423.34,-0.22144,423.34,0.002718,423.34,0.0034971,423.34,-0.23335,423.34,1.1091,423.34,0.006744,423.34,-5.30E-05,423.34,-1.18E-03,423.34,-0.013082,423.34,0.8391,423.34,-0.63483
424.93,40.221,424.93,0.24592,424.93,0.14543,424.93,-0.18077,424.93,0.0033347,424.93,0.0054848,424.93,-0.19203,424.93,1.108,424.93,-0.00046105,424.93,-0.0016221,424.93,-0.0046149,424.93,-6.18E-03,424.93,0.88416,424.93,-0.58443
426.52,41.302,426.52,0.38497,426.52,0.10933,426.52,-0.13964,426.52,0.00429,426.52,0.0048004,426.52,-0.15439,426.52,1.1062,426.52,-0.010397,426.52,-0.0017474,426.52,-0.004307,426.52,0.0024562,426.52,0.92663,426.52,-0.53122
428.11,42.378,428.11,0.42257,428.11,0.23667,428.11,-0.098923,428.11,0.0034431,428.11,0.004593,428.11,-0.11763,428.11,1.1027,428.11,-0.013758,428.11,-0.00092905,428.11,-7.47E-03,428.11,0.0069231,428.11,0.95978,428.11,-0.46977
429.7,43.349,429.7,0.35402,429.7,0.12922,429.7,-0.062551,429.7,0.0036482,429.7,0.0040119,429.7,-0.084845,429.7,1.1086,429.7,-0.0098117,429.7,-0.002026,429.7,-0.0030562,429.7,0.0044104,429.7,0.99906,429.7,-0.40637
431.29,44.276,431.29,0.17596,431.29,0.14998,431.29,-0.026962,431.29,4.12E-03,431.29,0.004674,431.29,-0.048272,431.29,1.1118,431.29,-0.001974,431.29,-0.00015123,431.29,-0.00025016,431.29,-0.0036684,431.29,1.0294,431.29,-0.33262
432.88,45.215,432.88,0.17824,432.88,0.29026,432.88,0.0086441,432.88,0.0033518,432.88,0.0034275,432.88,-0.0080945,432.88,1.1123,432.88,0.0049522,432.88,-0.00028276,432.88,-0.0010268,432.88,-1.08E-02,432.88,1.0529,432.88,-0.25695
434.47,46.059,434.47,0.23819,434.47,0.3744,434.47,0.040875,434.47,3.13E-03,434.47,0.0053062,434.47,0.02786,434.47,1.1181,434.47,0.0078113,434.47,0.00088938,434.47,-0.00027038,434.47,-0.012535,434.47,1.074,434.47,-0.17927
436.07,46.788,436.07,0.12053,436.07,0.24816,436.07,0.069545,436.07,0.004727,436.07,0.0039184,436.07,0.057987,436.07,1.1186,436.07,0.0022947,436.07,-0.00031825,436.07,0.00088014,436.07,-0.0066506,436.07,1.085,436.07,-0.10158
437.66,47.425,437.66,0.16588,437.66,0.1674,437.66,0.092729,437.66,0.001718,437.66,0.0044286,437.66,0.082026,437.66,1.1067,437.66,-0.0060805,437.66,1.10E-03,437.66,-0.0047211,437.66,0.0026712,437.66,1.0766,437.66,-0.021188
439.25,48.005,439.25,0.30576,439.25,0.29377,439.25,0.11515,439.25,0.00072966,439.25,0.0032348,439.25,0.10017,439.25,1.1087,439.25,-0.013584,439.25,-2.06E-05,439.25,-0.004214,439.25,0.0083407,439.25,1.0761,439.25,0.056922
440.84,48.486,440.84,0.32572,440.84,0.34531,440.84,0.13271,440.84,0.00082341,440.84,0.0048774,440.84,0.11502,440.84,1.1021,440.84,-0.012929,440.84,0.001737,440.84,-0.0044256,440.84,0.010169,440.84,1.0635,440.84,0.13747
442.43,48.867,442.43,0.18544,442.43,0.17792,442.43,0.14784,442.43,0.00061678,442.43,0.00339,442.43,0.13043,442.43,1.1075,442.43,-0.0071479,442.43,-0.00026491,442.43,-0.0017628,442.43,0.0050756,442.43,1.0566,442.43,0.21476
444.02,49.14,444.02,0.064765,444.02,0.21924,444.02,0.15797,444.02,0.0038837,444.02,0.0042379,444.02,0.14153,444.02,1.1056,444.02,0.00039904,444.02,0.0011552,444.02,0.0021159,444.02,-0.0043072,444.02,1.036,444.02,0.28778
445.61,49.335,445.61,0.1466,445.61,0.34876,445.61,0.16488,445.61,0.0037828,445.61,0.0035236,445.61,0.15403,445.61,1.1019,445.61,0.0076801,445.61,1.31E-03,445.61,2.77E-03,445.61,-0.0092298,445.61,1.0113,445.61,0.35562
447.2,49.443,447.2,0.17968,447.2,0.309,447.2,0.1697,447.2,0.0025683,447.2,0.0034779,447.2,0.16148,447.2,1.1064,447.2,0.0072247,447.2,0.00040293,447.2,0.0011367,447.2,-0.0094131,447.2,0.988,447.2,0.42639
448.8,49.469,448.8,0.077678,448.8,0.17806,448.8,0.17006,448.8,0.002213,448.8,0.0039365,448.8,0.16319,448.8,1.1016,448.8,0.0017583,448.8,4.87E-04,448.8,0.0019892,448.8,-3.12E-03,448.8,0.95466,448.8,0.49104
450.39,49.385,450.39,0.19653,450.39,0.24538,450.39,0.16551,450.39,0.00078758,450.39,0.0050613,450.39,0.15858,450.39,1.0898,450.39,-0.0070846,450.39,1.77E-03,450.39,-0.0011428,450.39,0.0038678,450.39,0.91523,450.39,0.54813
451.98,49.234,451.98,0.36022,451.98,0.36466,451.98,0.15936,451.98,0.00073999,451.98,0.0046541,451.98,0.15011,451.98,1.0843,451.98,-0.013071,451.98,0.0015878,451.98,-0.00093819,451.98,0.0091851,451.98,0.8783,451.98,0.60606
453.57,49.019,453.57,0.37908,453.57,0.40366,453.57,0.1511,453.57,-0.00011486,453.57,0.0031887,453.57,0.14071,453.57,1.0811,453.57,-0.014288,453.57,0.001487,453.57,-0.0027646,453.57,1.04E-02,453.57,0.83898,453.57,0.66299
455.16,48.755,455.16,0.24203,455.16,0.25159,455.16,0.14157,455.16,5.83E-04,455.16,0.0038275,455.16,0.12857,455.16,1.0838,455.16,-0.0087883,455.16,0.0011153,455.16,-0.0010853,455.16,0.0046178,455.16,0.80187,455.16,0.71277
456.75,48.447,456.75,0.072522,456.75,0.16277,456.75,0.12924,456.75,0.0017252,456.75,0.0039399,456.75,0.11978,456.75,1.0784,456.75,-5.14E-05,456.75,0.0018818,456.75,0.00091484,456.75,-0.00073738,456.75,0.75953,456.75,0.75003
458.34,48.135,458.34,0.12117,458.34,0.2541,458.34,0.11727,458.34,2.58E-03,458.34,0.0044121,458.34,0.11034,458.34,1.0772,458.34,0.0056445,458.34,1.11E-03,458.34,0.0024007,458.34,-0.0034398,458.34,0.72152,458.34,0.78228
459.93,47.738,459.93,0.15986,459.93,0.25803,459.93,0.10236,459.93,1.97E-03,459.93,0.0038603,459.93,0.098311,459.93,1.0767,459.93,0.0070595,459.93,0.00065817,459.93,0.0019237,459.93,-0.0039315,459.93,0.68458,459.93,0.81382
461.52,47.29,461.52,0.10416,461.52,0.19141,461.52,0.085575,461.52,0.00081219,461.52,0.0051873,461.52,0.08534,461.52,1.0746,461.52,0.0025916,461.52,0.0019096,461.52,6.60E-04,461.52,-1.50E-03,461.52,0.64483,461.52,0.8462
463.12,46.857,463.12,0.17394,463.12,0.19429,463.12,0.069019,463.12,9.03E-04,463.12,0.0038738,463.12,0.067762,463.12,1.0662,463.12,-0.0054157,463.12,0.0015375,463.12,-0.00050458,463.12,0.0013539,463.12,0.60289,463.12,0.87508
464.71,46.396,464.71,0.33606,464.71,0.30863,464.71,0.051725,464.71,9.52E-04,464.71,0.0035706,464.71,0.04942,464.71,1.0582,464.71,-0.011056,464.71,0.0016366,464.71,-0.00111,464.71,5.08E-03,464.71,0.56095,464.71,0.90276
466.3,45.914,466.3,0.40869,466.3,0.35963,466.3,0.033748,466.3,1.02E-03,466.3,0.0040736,466.3,0.02971,466.3,1.0526,466.3,-0.013382,466.3,6.47E-04,466.3,-0.0013933,466.3,0.0058695,466.3,0.52289,466.3,0.92746
467.89,45.45,467.89,0.36154,467.89,0.30739,467.89,0.016522,467.89,0.0010085,467.89,0.0036846,467.89,0.010021,467.89,1.0465,467.89,-0.011326,467.89,0.0007608,467.89,-0.0011181,467.89,0.0055757,467.89,0.48662,467.89,0.9422
469.48,44.97,469.48,0.25774,469.48,0.17837,469.48,-0.0011325,469.48,0.0014588,469.48,2.96E-03,469.48,-0.0074467,469.48,1.0459,469.48,-0.0071147,469.48,0.00026872,469.48,-0.0010409,469.48,0.0035106,469.48,0.45323,469.48,0.95484
471.07,44.461,471.07,0.1103,471.07,0.11316,471.07,-0.019835,471.07,0.0011023,471.07,0.0036742,471.07,-0.024722,471.07,1.0488,471.07,-0.00022361,471.07,1.82E-03,471.07,0.00058328,471.07,0.0014524,471.07,0.42301,471.07,0.96563
472.66,43.984,472.66,0.14343,472.66,0.16299,472.66,-0.037196,472.66,0.00068997,472.66,0.0034249,472.66,-0.039838,472.66,1.0486,472.66,0.0047381,472.66,0.00075805,472.66,0.0011301,472.66,-0.00031656,472.66,0.39096,472.66,0.97233
474.25,43.508,474.25,0.15327,474.25,0.18111,474.25,-0.054849,474.25,0.00060484,474.25,3.79E-03,474.25,-0.05441,474.25,1.0536,474.25,0.0051515,474.25,0.00086856,474.25,2.34E-03,474.25,-0.0011426,474.25,0.36343,474.25,0.98367
475.84,43.026,475.84,0.10953,475.84,0.096503,475.84,-0.07246,475.84,8.32E-04,475.84,0.0033315,475.84,-0.070521,475.84,1.0524,475.84,0.0019001,475.84,0.00082907,475.84,0.00098916,475.84,0.0013506,475.84,0.33448,475.84,0.99227
477.44,42.506,477.44,0.20989,477.44,0.13516,477.44,-0.091604,477.44,1.50E-03,477.44,0.0037855,477.44,-0.089568,477.44,1.0525,477.44,-0.004616,477.44,0.00087023,477.44,0.0019779,477.44,0.0024324,477.44,0.30474,477.44,1.0052
479.03,42.039,479.03,0.38335,479.03,0.24039,479.03,-0.1084,479.03,0.0027014,479.03,0.0032616,479.03,-0.1079,479.03,1.0467,479.03,-0.010542,479.03,0.00078615,479.03,0.00029119,479.03,2.98E-03,479.03,0.27558,479.03,1.0147
480.62,41.59,480.62,0.47377,480.62,0.32381,480.62,-0.12467,480.62,0.0026232,480.62,0.0036903,480.62,-0.1277,480.62,1.0427,480.62,-0.013587,480.62,0.00067127,480.62,0.0009535,480.62,0.0040294,480.62,0.2485,480.62,1.0226
482.21,41.155,482.21,0.46402,482.21,0.30416,482.21,-0.13992,482.21,0.0027374,482.21,0.003015,482.21,-0.14476,482.21,1.0379,482.21,-0.013205,482.21,0.00018063,482.21,-8.00E-05,482.21,0.0038774,482.21,0.22347,482.21,1.0234
483.8,40.709,483.8,0.38011,483.8,0.20695,483.8,-0.15588,483.8,0.0027895,483.8,0.0030702,483.8,-0.16165,483.8,1.0384,483.8,-0.0097685,483.8,-0.00017974,483.8,3.02E-04,483.8,0.0034766,483.8,0.20271,483.8,1.0233
485.39,40.272,485.39,0.18479,485.39,0.12111,485.39,-0.17143,485.39,0.0010904,485.39,0.0028556,485.39,-0.17561,485.39,1.039,485.39,-4.28E-03,485.39,0.0008618,485.39,-1.71E-04,485.39,0.0016934,485.39,0.17932,485.39,1.0204
486.98,39.81,486.98,0.11854,486.98,0.079334,486.98,-0.18824,486.98,0.00035426,486.98,0.0030926,486.98,-0.19067,486.98,1.0429,486.98,0.0014886,486.98,0.00054861,486.98,1.15E-03,486.98,0.0016012,486.98,0.15863,486.98,1.0186
488.57,39.399,488.57,0.14594,488.57,0.13083,488.57,-0.20323,488.57,1.96E-04,488.57,0.0029773,488.57,-0.20255,488.57,1.0457,488.57,0.004014,488.57,0.0004725,488.57,0.0015859,488.57,7.47E-04,488.57,0.13845,488.57,1.017
490.16,38.987,490.16,0.16637,490.16,0.12604,490.16,-0.21691,490.16,-3.61E-05,490.16,0.0033541,490.16,-0.21388,490.16,1.0413,490.16,4.00E-03,490.16,0.00049378,490.16,7.80E-04,490.16,1.44E-03,490.16,0.11853,490.16,1.0107
491.75,38.632,491.75,0.10403,491.75,0.070047,491.75,-0.22912,491.75,8.44E-04,491.75,0.0028288,491.75,-0.22574,491.75,1.0384,491.75,-0.00065634,491.75,0.00048304,491.75,1.31E-03,491.75,0.00068733,491.75,0.10032,491.75,1.0097
493.35,38.284,493.35,0.26208,493.35,0.14409,493.35,-0.24152,493.35,2.09E-03,493.35,0.003092,493.35,-0.23901,493.35,1.0366,493.35,-0.0062517,493.35,0.00060792,493.35,1.04E-03,493.35,1.06E-03,493.35,0.083368,493.35,1.0126
494.94,37.941,494.94,0.45401,494.94,0.23426,494.94,-0.25348,494.94,0.003739,494.94,0.0036197,494.94,-0.25242,494.94,1.0338,494.94,-0.011378,494.94,-6.57E-05,494.94,1.86E-03,494.94,0.0016179,494.94,0.068219,494.94,1.0145
496.53,37.619,496.53,0.55604,496.53,0.2876,496.53,-0.26414,496.53,4.65E-03,496.53,0.0031605,496.53,-0.26571,496.53,1.0299,496.53,-0.014215,496.53,0.00025272,496.53,0.0012876,496.53,0.0013389,496.53,0.050914,496.53,1.0125
498.12,37.261,498.12,0.51722,498.12,0.24851,498.12,-0.27638,498.12,0.0046225,498.12,0.0030671,498.12,-0.27977,498.12,1.0289,498.12,-0.012802,498.12,0.0002753,498.12,9.30E-04,498.12,0.0014855,498.12,0.036245,498.12,1.0091
499.71,36.943,499.71,0.42905,499.71,0.21152,499.71,-0.28759,499.71,0.0036747,499.71,0.0033507,499.71,-0.29202,499.71,1.0293,499.71,-0.010418,499.71,0.0003715,499.71,1.24E-03,499.71,0.0011668,499.71,0.02152,499.71,1.0056
501.3,36.628,501.3,0.24421,501.3,0.11767,501.3,-0.29824,501.3,1.94E-03,501.3,0.0026496,501.3,-0.30209,501.3,1.0309,501.3,-5.61E-03,501.3,0.00017564,501.3,6.32E-04,501.3,1.33E-03,501.3,0.0086654,501.3,0.99822
502.89,36.325,502.89,0.11189,502.89,0.054363,502.89,-0.30871,502.89,0.00061801,502.89,0.0027286,502.89,-0.31105,502.89,1.0325,502.89,-6.96E-05,502.89,-4.93E-05,502.89,1.50E-03,502.89,0.0010822,502.89,-0.006426,502.89,0.99234
504.48,36.02,504.48,0.14768,504.48,0.088522,504.48,-0.31888,504.48,6.49E-05,504.48,0.0029083,504.48,-0.31897,504.48,1.0333,504.48,0.0024769,504.48,0.00010152,504.48,1.30E-03,504.48,0.0020818,504.48,-0.017973,504.48,0.98503
506.07,35.766,506.07,0.16992,506.07,0.10818,506.07,-0.32768,506.07,-8.68E-05,506.07,0.0035297,506.07,-0.32485,506.07,1.0344,506.07,2.88E-03,506.07,0.00040178,506.07,0.0017741,506.07,0.0019431,506.07,-0.028859,506.07,0.98078
507.66,35.5,507.66,0.10061,507.66,0.075084,507.66,-0.33676,507.66,0.00024354,507.66,0.0029085,507.66,-0.33261,507.66,1.0334,507.66,0.00028734,507.66,0.00027541,507.66,0.0010349,507.66,1.91E-04,507.66,-0.042941,507.66,0.97872
509.25,35.27,509.25,0.21574,509.25,0.077572,509.25,-0.34506,509.25,2.04E-03,509.25,0.0025444,509.25,-0.34102,509.25,1.0334,509.25,-0.0043189,509.25,6.32E-05,509.25,1.40E-04,509.25,0.0013307,509.25,-0.053595,509.25,0.97847
510.85,35.043,510.85,0.36687,510.85,0.15066,510.85,-0.35184,510.85,0.0034432,510.85,0.0030744,510.85,-0.34896,510.85,1.0292,510.85,-0.0082096,510.85,-1.96E-04,510.85,1.79E-03,510.85,6.22E-04,510.85,-0.063828,510.85,0.97541
512.44,34.846,512.44,0.52715,512.44,0.20586,512.44,-0.35807,512.44,0.0052847,512.44,0.0026506,512.44,-0.35791,512.44,1.0252,512.44,-0.012077,512.44,-0.00024555,512.44,1.07E-03,512.44,3.81E-04,512.44,-0.075344,512.44,0.97346
514.03,34.631,514.03,0.60536,514.03,0.25112,514.03,-0.36492,514.03,0.0058251,514.03,0.0028107,514.03,-0.36639,514.03,1.0236,514.03,-1.41E-02,514.03,-5.01E-05,514.03,6.54E-05,514.03,0.00018636,514.03,-0.08612,514.03,0.96929
515.62,34.425,515.62,0.54371,515.62,0.23013,515.62,-0.37164,515.62,0.0052656,515.62,0.0028763,515.62,-0.37503,515.62,1.0227,515.62,-0.012624,515.62,2.49E-04,515.62,2.27E-03,515.62,-8.59E-04,515.62,-0.09603,515.62,0.96574
517.21,34.207,517.21,0.43553,517.21,0.1798,517.21,-0.37843,517.21,4.05E-03,517.21,0.0029298,517.21,-0.3827,517.21,1.0228,517.21,-0.009924,517.21,-4.98E-05,517.21,0.0016344,517.21,4.18E-04,517.21,-0.10527,517.21,0.9588
518.8,34,518.8,0.29566,518.8,0.1015,518.8,-0.38498,518.8,2.86E-03,518.8,0.0029338,518.8,-0.3884,518.8,1.0234,518.8,-0.0059709,518.8,6.93E-05,518.8,0.0011409,518.8,0.0014796,518.8,-0.11546,518.8,0.95197
520.39,33.802,520.39,0.15465,520.39,0.054012,520.39,-0.39157,520.39,0.0008457,520.39,0.003056,520.39,-0.39373,520.39,1.0249,520.39,-1.49E-03,520.39,-0.00048502,520.39,1.26E-03,520.39,0.0010284,520.39,-0.125,520.39,0.94626
521.98,33.598,521.98,0.11016,521.98,0.05797,521.98,-0.39836,521.98,5.94E-06,521.98,0.0025218,521.98,-0.39841,521.98,1.0261,521.98,0.00074603,521.98,3.02E-04,521.98,2.50E-04,521.98,0.0012929,521.98,-0.13454,521.98,0.94056
523.57,33.416,523.57,0.11692,523.57,0.047437,523.57,-0.40484,523.57,-2.04E-04,523.57,0.0025821,523.57,-0.40232,523.57,1.0278,523.57,0.0003942,523.57,-2.05E-04,523.57,0.00069865,523.57,0.0010853,523.57,-0.14434,523.57,0.93663
525.16,33.259,525.16,0.13368,525.16,0.054704,525.16,-0.41015,525.16,0.001083,525.16,0.0026072,525.16,-0.40679,525.16,1.028,525.16,-0.0016241,525.16,7.39E-05,525.16,4.30E-04,525.16,0.00073565,525.16,-0.1531,525.16,0.93349
526.75,33.119,526.75,0.24219,526.75,0.059668,526.75,-0.4148,526.75,2.60E-03,526.75,0.0023534,526.75,-0.4115,526.75,1.0273,526.75,-4.50E-03,526.75,-0.00068441,526.75,7.60E-04,526.75,0.0007564,526.75,-0.16219,526.75,0.93116
528.34,32.972,528.34,0.22795,528.34,0.079633,528.34,-0.42058,528.34,2.46E-03,528.34,0.0026546,528.34,-0.41708,528.34,1.0279,528.34,-0.0043642,528.34,0.00016012,528.34,0.0011315,528.34,-1.55E-04,528.34,-0.17048,528.34,0.93188
529.93,32.833,529.93,0.2713,529.93,0.091072,529.93,-0.42573,529.93,2.53E-03,529.93,0.0027196,529.93,-0.42217,529.93,1.0284,529.93,-5.52E-03,529.93,-0.00023204,529.93,0.0021524,529.93,0.00082035,529.93,-0.1778,529.93,0.93102
531.52,32.7,531.52,0.42928,531.52,0.13457,531.52,-0.43031,531.52,4.70E-03,531.52,0.0020186,531.52,-0.42799,531.52,1.028,531.52,-0.0092258,531.52,6.99E-05,531.52,1.36E-03,531.52,1.03E-05,531.52,-0.18753,531.52,0.92872
533.11,32.579,533.11,0.64237,533.11,0.24227,533.11,-0.43275,533.11,0.0063976,533.11,0.0024467,533.11,-0.43371,533.11,1.024,533.11,-0.014378,533.11,-0.00033405,533.11,1.13E-03,533.11,-0.0014885,533.11,-0.19481,533.11,0.9226
534.71,32.436,534.71,0.67739,534.71,0.2259,534.71,-0.43654,534.71,0.0072147,534.71,0.0025049,534.71,-0.4391,534.71,1.0224,534.71,-0.014682,534.71,-0.00017754,534.71,0.0021265,534.71,-0.0013159,534.71,-0.2023,534.71,0.91671
536.3,32.288,536.3,0.45851,536.3,0.17104,536.3,-0.44043,536.3,0.0045626,536.3,0.0022498,536.3,-0.44408,536.3,1.0212,536.3,-0.010119,536.3,-0.00013341,536.3,0.0010644,536.3,-0.0012444,536.3,-0.21115,536.3,0.90851
537.89,32.135,537.89,0.29769,537.89,0.10122,537.89,-0.44467,537.89,0.0030106,537.89,0.0024697,537.89,-0.44695,537.89,1.0208,537.89,-0.0061722,537.89,4.08E-05,537.89,0.00079281,537.89,4.33E-05,537.89,-0.21897,537.89,0.90113
539.48,31.997,539.48,0.1571,539.48,0.042021,539.48,-0.44986,539.48,1.46E-03,539.48,0.0020691,539.48,-0.45044,539.48,1.0235,539.48,-0.0026088,539.48,-1.07E-04,539.48,5.72E-04,539.48,0.0010664,539.48,-0.22655,539.48,0.89705
541.07,31.855,541.07,0.11875,541.07,0.044875,541.07,-0.45521,541.07,0.00049154,541.07,0.00248,541.07,-0.4541,541.07,1.026,541.07,-0.00037152,541.07,-0.00028184,541.07,9.84E-04,541.07,0.0011597,541.07,-0.2357,541.07,0.89292
542.66,31.716,542.66,0.13095,542.66,0.044419,542.66,-0.45994,542.66,5.32E-05,542.66,0.0025283,542.66,-0.457,542.66,1.0268,542.66,0.0003579,542.66,-0.00022141,542.66,0.00071367,542.66,0.0019944,542.66,-0.24395,542.66,0.88888
544.25,31.594,544.25,0.099056,544.25,0.068039,544.25,-0.46388,544.25,5.90E-04,544.25,0.0024578,544.25,-0.46024,544.25,1.0267,544.25,0.00018009,544.25,0.00025219,544.25,1.52E-03,544.25,0.00069056,544.25,-0.25187,544.25,0.88482
545.84,31.487,545.84,0.17029,545.84,0.025832,545.84,-0.46812,545.84,0.0019553,545.84,0.0018907,545.84,-0.46372,545.84,1.0282,545.84,-0.0028297,545.84,1.76E-05,545.84,5.38E-04,545.84,1.56E-03,545.84,-0.25975,545.84,0.88284
547.43,31.382,547.43,0.30115,547.43,0.090789,547.43,-0.47072,547.43,0.0032953,547.43,0.0023514,547.43,-0.46762,547.43,1.0255,547.43,-0.0060575,547.43,6.85E-05,547.43,1.23E-03,547.43,-4.62E-04,547.43,-0.26744,547.43,0.87822
549.02,31.261,549.02,0.44687,549.02,0.14844,549.02,-0.47415,549.02,0.0044135,549.02,0.0025267,549.02,-0.47201,549.02,1.0238,549.02,-0.0095934,549.02,-0.00045039,549.02,1.62E-03,549.02,1.46E-04,549.02,-0.27412,549.02,0.87475
550.61,31.177,550.61,0.57495,550.61,0.18145,550.61,-0.47604,550.61,0.0061247,550.61,0.0023837,550.61,-0.47538,550.61,1.0215,550.61,-0.011949,550.61,-0.00047714,550.61,0.0021662,550.61,-0.0026384,550.61,-0.28101,550.61,0.86982
552.2,31.052,552.2,0.64864,552.2,0.19576,552.2,-0.47982,552.2,0.0070549,552.2,0.0020898,552.2,-0.48039,552.2,1.0201,552.2,-0.013536,552.2,-0.00019654,552.2,0.0016095,552.2,-2.22E-03,552.2,-0.28739,552.2,0.86596
553.79,30.94,553.79,0.61886,553.79,0.1813,553.79,-0.48294,553.79,0.0068158,553.79,0.0020829,553.79,-0.48451,553.79,1.0197,553.79,-0.012913,553.79,1.99E-04,553.79,0.0024847,553.79,-0.0020655,553.79,-0.29544,553.79,0.85992
555.38,30.824,555.38,0.55108,555.38,0.14943,555.38,-0.48713,555.38,0.0062475,555.38,0.0019804,555.38,-0.48877,555.38,1.0208,555.38,-0.011222,555.38,-1.85E-04,555.38,0.0015033,555.38,-1.76E-03,555.38,-0.30311,555.38,0.85603
556.97,30.678,556.97,0.45123,556.97,0.11719,556.97,-0.49131,556.97,0.0050828,556.97,0.0021595,556.97,-0.49285,556.97,1.0205,556.97,-0.0090731,556.97,-4.69E-04,556.97,0.0013533,556.97,-7.83E-04,556.97,-0.31024,556.97,0.84938
558.56,30.572,558.56,0.29122,558.56,0.079663,558.56,-0.4941,558.56,0.0032101,558.56,0.0022622,558.56,-0.49568,558.56,1.0206,558.56,-0.0056317,558.56,-0.00033795,558.56,0.0029359,558.56,-0.00074543,558.56,-0.31654,558.56,0.84245
560.15,30.45,560.15,0.17134,560.15,0.039797,560.15,-0.49839,560.15,0.001744,560.15,0.0023004,560.15,-0.49892,560.15,1.0223,560.15,-0.0026796,560.15,-0.00031032,560.15,0.0018929,560.15,0.00081255,560.15,-0.32472,560.15,0.83741
