Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 60°,,Exp Aps 60°,,Exp Asp 60°,,Exp mm12 60°,,Exp mm13 60°,,Exp mm14 60°,,Exp mm21 60°,,Exp mm22 60°,,Exp mm23 60°,,Exp mm24 60°,,Exp mm31 60°,,Exp mm32 60°,,Exp mm33 60°,,Exp mm34 60°
402.65,24.404,402.65,0.52607,402.65,0.040325,402.65,-0.67043,402.65,-0.0061238,402.65,0.0023718,402.65,-0.66554,402.65,1.0236,402.65,0.007477,402.65,-0.0023534,402.65,0.00010508,402.65,0.0014854,402.65,-0.55637,402.65,-0.51338
404.24,24.141,404.24,0.20053,404.24,0.041479,404.24,-0.67657,404.24,-0.00041532,404.24,0.0023138,404.24,-0.67422,404.24,1.0218,404.24,-0.00015416,404.24,-0.0019995,404.24,0.001614,404.24,-0.0029158,404.24,-0.52141,404.24,-0.5404
405.84,23.951,405.84,0.52056,405.84,0.13231,405.84,-0.67995,405.84,0.0042934,405.84,0.0025525,405.84,-0.68384,405.84,1.0169,405.84,-0.0072465,405.84,-0.0027922,405.84,0.0020122,405.84,-0.0067892,405.84,-0.48592,405.84,-0.56957
407.43,23.787,407.43,0.52331,407.43,0.11099,407.43,-0.68339,407.43,0.0045452,407.43,0.00291,407.43,-0.6919,407.43,1.0137,407.43,-0.0071245,407.43,-0.0027579,407.43,0.00017552,407.43,-0.0055573,407.43,-0.44867,407.43,-0.59685
409.02,23.6,409.02,0.23747,409.02,0.040909,409.02,-0.68915,409.02,-0.00076829,409.02,0.0026516,409.02,-0.69587,409.02,1.0152,409.02,0.00036558,409.02,-0.0024213,409.02,-0.00070689,409.02,-0.0031269,409.02,-0.41192,409.02,-0.61818
410.61,23.402,410.61,0.609,410.61,0.076787,410.61,-0.69683,410.61,-0.0064608,410.61,0.0024874,410.61,-0.69914,410.61,1.0211,410.61,0.0084828,410.61,-0.0029244,410.61,-0.0011375,410.61,-0.00041246,410.61,-0.37602,410.61,-0.63516
412.2,23.243,412.2,0.69584,412.2,0.10218,412.2,-0.70391,412.2,-0.0074674,412.2,0.0022251,412.2,-0.70047,412.2,1.0278,412.2,0.010267,412.2,-0.0023348,412.2,-0.00027449,412.2,-0.0018306,412.2,-0.3376,412.2,-0.6527
413.79,23.185,413.79,0.37624,413.79,0.035993,413.79,-0.70739,413.79,-0.0030196,413.79,0.0032185,413.79,-0.70345,413.79,1.0312,413.79,0.0036477,413.79,-0.0027527,413.79,-0.0012141,413.79,-0.0033074,413.79,-0.29617,413.79,-0.67183
415.38,23.213,415.38,0.39521,415.38,0.093326,415.38,-0.70579,415.38,0.0028775,415.38,0.0025109,415.38,-0.70761,415.38,1.0277,415.38,-0.0039435,415.38,-0.0029659,415.38,-0.00014223,415.38,-0.0057682,415.38,-0.25082,415.38,-0.69281
416.97,23.277,416.97,0.65539,416.97,0.11805,416.97,-0.70152,416.97,0.0061935,416.97,0.003032,416.97,-0.70971,416.97,1.0212,416.97,-0.0088471,416.97,-0.0025987,416.97,-0.0011352,416.97,-0.0053683,416.97,-0.20425,416.97,-0.71038
418.56,23.363,418.56,0.43356,418.56,0.11298,418.56,-0.69929,418.56,0.003285,418.56,0.0024494,418.56,-0.70929,418.56,1.0208,418.56,-0.00512,418.56,-0.0026447,418.56,-0.0011914,418.56,-0.0061779,418.56,-0.15582,418.56,-0.72545
420.15,23.415,420.15,0.33112,420.15,0.057217,420.15,-0.69967,420.15,-0.0018558,420.15,0.003046,420.15,-0.70863,420.15,1.0252,420.15,0.0023143,420.15,-0.0028431,420.15,-0.0020787,420.15,-0.0045114,420.15,-0.10748,420.15,-0.73497
421.75,23.472,421.75,0.7074,421.75,0.15401,421.75,-0.70035,421.75,-0.0065722,421.75,0.0029674,421.75,-0.70264,421.75,1.032,421.75,0.010092,421.75,-0.0031031,421.75,-0.0026807,421.75,-0.005644,421.75,-0.056074,421.75,-0.74047
423.34,23.641,423.34,0.68621,423.34,0.12954,423.34,-0.69889,423.34,-0.0064676,423.34,0.0033989,423.34,-0.69735,423.34,1.0394,423.34,0.0092375,423.34,-0.002431,423.34,-0.0032418,423.34,-0.0065803,423.34,-0.0013241,423.34,-0.74664
424.93,23.915,424.93,0.3237,424.93,0.09065,424.93,-0.69247,424.93,-0.0016233,424.93,0.0027128,424.93,-0.69158,424.93,1.04,424.93,0.0025668,424.93,-0.0031046,424.93,-0.0029631,424.93,-0.0053612,424.93,0.054852,424.93,-0.75276
426.52,24.268,426.52,0.47222,426.52,0.074346,426.52,-0.68374,426.52,0.0041902,426.52,0.0034036,426.52,-0.68677,426.52,1.0387,426.52,-0.0059895,426.52,-0.0025561,426.52,-0.0042906,426.52,-0.0043848,426.52,0.11234,426.52,-0.75845
428.11,24.728,428.11,0.66363,428.11,0.12267,428.11,-0.66796,428.11,0.0066979,428.11,0.0030994,428.11,-0.67803,428.11,1.0307,428.11,-0.0098744,428.11,-0.0030659,428.11,-0.0042374,428.11,-0.0038399,428.11,0.17125,428.11,-0.75807
429.7,25.171,429.7,0.45716,429.7,0.093056,429.7,-0.65679,429.7,0.0044322,429.7,0.0025731,429.7,-0.66921,429.7,1.0321,429.7,-0.0065703,429.7,-0.0025097,429.7,-0.0040114,429.7,-0.0042868,429.7,0.23177,429.7,-0.75424
431.29,25.605,431.29,0.30423,431.29,0.12287,431.29,-0.64458,431.29,-0.00018624,431.29,0.0027277,431.29,-0.65438,431.29,1.0343,431.29,0.001299,431.29,-0.0024682,431.29,-0.0026771,431.29,-0.0079572,431.29,0.29415,431.29,-0.74015
432.88,26.088,432.88,0.60343,432.88,0.17724,432.88,-0.63363,432.88,-0.0050514,432.88,0.003478,432.88,-0.63961,432.88,1.0422,432.88,0.0085291,432.88,-0.0032175,432.88,-0.0044976,432.88,-0.0099336,432.88,0.35977,432.88,-0.72282
434.47,26.659,434.47,0.65522,434.47,0.25906,434.47,-0.61923,434.47,-0.0047127,434.47,0.0036622,434.47,-0.62004,434.47,1.0481,434.47,0.010248,434.47,-0.002703,434.47,-0.002751,434.47,-0.012866,434.47,0.4263,434.47,-0.70054
436.07,27.346,436.07,0.4068,436.07,0.15682,436.07,-0.59989,436.07,-0.0026152,436.07,0.002583,436.07,-0.60076,436.07,1.0503,436.07,0.0049266,436.07,-0.0023283,436.07,-0.0036717,436.07,-0.010178,436.07,0.49103,436.07,-0.67593
437.66,28.041,437.66,0.26198,437.66,0.066622,437.66,-0.57744,437.66,0.0017817,437.66,0.0027271,437.66,-0.58051,437.66,1.0455,437.66,-0.0025295,437.66,-0.0022872,437.66,-0.0051074,437.66,-0.0052104,437.66,0.55097,437.66,-0.6458
439.25,28.818,439.25,0.47235,439.25,0.069202,439.25,-0.55563,439.25,0.0050785,439.25,0.0034855,439.25,-0.56404,439.25,1.0471,439.25,-0.0090143,439.25,-0.0020455,439.25,-0.0061185,439.25,-0.00074334,439.25,0.61229,439.25,-0.61693
440.84,29.629,440.84,0.415,440.84,0.049043,440.84,-0.52928,440.84,0.0052516,440.84,0.0025033,440.84,-0.54202,440.84,1.0443,440.84,-0.0084711,440.84,-0.0014543,440.84,-0.0054777,440.84,-0.0021114,440.84,0.66929,440.84,-0.57399
442.43,30.473,442.43,0.20417,442.43,0.046591,442.43,-0.50259,442.43,0.0024761,442.43,0.0024823,442.43,-0.51581,442.43,1.0446,442.43,-0.0034442,442.43,-0.0008968,442.43,-0.0038076,442.43,-0.0045022,442.43,0.72712,442.43,-0.52316
444.02,31.29,444.02,0.32496,444.02,0.21125,444.02,-0.47668,444.02,-0.00085215,444.02,0.0034415,444.02,-0.48709,444.02,1.0476,444.02,0.0046585,444.02,-0.00052534,444.02,-0.0030186,444.02,-0.010606,444.02,0.78053,444.02,-0.46567
445.61,32.129,445.61,0.49155,445.61,0.31225,445.61,-0.45164,445.61,-0.0023299,445.61,0.0030342,445.61,-0.45673,445.61,1.0536,445.61,0.0096923,445.61,-0.001778,445.61,-0.0021701,445.61,-0.015219,445.61,0.83388,445.61,-0.40266
447.2,33.03,447.2,0.5082,447.2,0.29785,447.2,-0.42461,447.2,-0.0027589,447.2,0.0035169,447.2,-0.4263,447.2,1.0599,447.2,0.0096898,447.2,-0.00051306,447.2,-0.0022374,447.2,-0.015777,447.2,0.88468,447.2,-0.33484
448.8,33.943,448.8,0.28931,448.8,0.19279,448.8,-0.39442,448.8,-0.00065629,448.8,0.0028739,448.8,-0.39619,448.8,1.0596,448.8,0.004937,448.8,-0.0013899,448.8,-0.0025987,448.8,-0.010018,448.8,0.92247,448.8,-0.26373
450.39,34.733,450.39,0.12393,450.39,0.078562,450.39,-0.36425,450.39,0.0024646,450.39,0.0025121,450.39,-0.36672,450.39,1.0501,450.39,-0.0024829,450.39,-0.00045513,450.39,-0.0045652,450.39,-0.0035601,450.39,0.94311,450.39,-0.19193
451.98,35.517,451.98,0.306,451.98,0.092827,451.98,-0.33649,451.98,0.0040246,451.98,0.0025419,451.98,-0.34309,451.98,1.0467,451.98,-0.008464,451.98,-0.00054284,451.98,-0.0069368,451.98,0.0030728,451.98,0.96232,451.98,-0.11792
453.57,36.35,453.57,0.33977,453.57,0.096717,453.57,-0.30782,453.57,0.0045607,453.57,0.0029159,453.57,-0.31783,453.57,1.0473,453.57,-0.0090854,453.57,-0.0010625,453.57,-0.0049496,453.57,0.0039286,453.57,0.97786,453.57,-0.036561
455.16,37.11,455.16,0.15101,455.16,0.055241,455.16,-0.28143,455.16,0.0029506,455.16,0.0024992,455.16,-0.29199,455.16,1.0466,455.16,-0.0038181,455.16,-0.00067119,455.16,-0.0033533,455.16,-0.00028283,455.16,0.98556,455.16,0.046747
456.75,37.777,456.75,0.2184,456.75,0.20402,456.75,-0.259,456.75,0.00012753,456.75,0.003319,456.75,-0.26807,456.75,1.0484,456.75,0.004414,456.75,-0.00041777,456.75,-0.0025704,456.75,-0.0090433,456.75,0.98799,456.75,0.12975
458.34,38.436,458.34,0.37198,458.34,0.28129,458.34,-0.23637,458.34,-0.0013998,458.34,0.0026,458.34,-0.24116,458.34,1.0504,458.34,0.0089016,458.34,-3.19E-05,458.34,-0.0017095,458.34,-0.013519,458.34,0.98356,458.34,0.20719
459.93,38.966,459.93,0.39254,459.93,0.32443,459.93,-0.21782,459.93,-0.00082653,459.93,0.0022349,459.93,-0.21875,459.93,1.0504,459.93,0.011468,459.93,0.00083374,459.93,0.00030883,459.93,-0.013651,459.93,0.96847,459.93,0.28506
461.52,39.492,461.52,0.29005,461.52,0.23147,461.52,-0.19912,461.52,-0.001096,461.52,0.0026373,461.52,-0.19797,461.52,1.0489,461.52,0.0077124,461.52,0.00090483,461.52,-0.00099016,461.52,-0.010074,461.52,0.94754,461.52,0.36196
463.12,39.919,463.12,0.067818,463.12,0.12388,463.12,-0.18351,463.12,0.00087918,463.12,0.0030043,463.12,-0.18316,463.12,1.0467,463.12,0.00061622,463.12,0.00014879,463.12,-0.002958,463.12,-0.0039645,463.12,0.91854,463.12,0.43524
464.71,40.264,464.71,0.18268,464.71,0.15123,464.71,-0.1703,464.71,0.0015476,464.71,0.0021976,464.71,-0.17221,464.71,1.0396,464.71,-0.0065644,464.71,0.00082738,464.71,-0.0047406,464.71,0.0016268,464.71,0.88095,464.71,0.50815
466.3,40.562,466.3,0.29713,466.3,0.19363,466.3,-0.1596,466.3,0.0026165,466.3,0.0026977,466.3,-0.16458,466.3,1.0366,466.3,-0.0084658,466.3,0.0012515,466.3,-0.0045099,466.3,0.004713,466.3,0.84126,466.3,0.57562
467.89,40.764,467.89,0.23531,467.89,0.16982,467.89,-0.15167,467.89,0.0019909,467.89,0.002463,467.89,-0.15812,467.89,1.03,467.89,-0.0070577,467.89,0.0010702,467.89,-0.0039469,467.89,0.0025303,467.89,0.79875,467.89,0.6309
469.48,40.882,469.48,0.06928,469.48,0.080971,469.48,-0.1477,469.48,0.0010814,469.48,0.0020475,469.48,-0.15389,469.48,1.0314,469.48,-0.0013967,469.48,0.00053064,469.48,-0.0026856,469.48,-0.0004956,469.48,0.76052,469.48,0.68042
471.07,40.962,471.07,0.18227,471.07,0.16857,471.07,-0.14506,471.07,-0.00054625,471.07,0.001597,471.07,-0.14941,471.07,1.0344,471.07,0.0058512,471.07,0.0011282,471.07,-0.0019638,471.07,-0.0052568,471.07,0.71539,471.07,0.72722
472.66,40.979,472.66,0.28781,472.66,0.25348,472.66,-0.14454,472.66,-0.00077283,472.66,0.0021983,472.66,-0.14645,472.66,1.0355,472.66,0.0094507,472.66,0.00092735,472.66,-0.0001747,472.66,-0.0069439,472.66,0.66937,472.66,0.76786
474.25,40.934,474.25,0.30987,474.25,0.26108,474.25,-0.1464,474.25,-0.0010125,474.25,0.0028627,474.25,-0.14496,474.25,1.0382,474.25,0.0098985,474.25,0.00098118,474.25,0.00027054,474.25,-0.0067048,474.25,0.62495,474.25,0.8039
475.84,40.842,475.84,0.17662,475.84,0.18145,475.84,-0.15012,475.84,-4.40E-05,475.84,0.0018486,475.84,-0.14688,475.84,1.0409,475.84,0.0065263,475.84,0.0013965,475.84,-0.00010473,475.84,-0.0036688,475.84,0.57869,475.84,0.84128
477.44,40.754,477.44,0.059678,477.44,0.083833,477.44,-0.15324,477.44,0.0011305,477.44,0.0023627,477.44,-0.15032,477.44,1.0387,477.44,0.00071597,477.44,0.00052252,477.44,-0.00010498,477.44,-0.0005292,477.44,0.52755,477.44,0.87779
479.03,40.591,479.03,0.16373,479.03,0.12457,479.03,-0.15845,479.03,0.0010614,479.03,0.002063,479.03,-0.15813,479.03,1.0315,479.03,-0.0044466,479.03,0.00083435,479.03,-0.0015106,479.03,0.0013413,479.03,0.47536,479.03,0.90671
480.62,40.442,480.62,0.31463,480.62,0.18187,480.62,-0.16357,480.62,0.0023962,480.62,0.0016663,480.62,-0.16598,480.62,1.028,480.62,-0.0083758,480.62,0.00068454,480.62,-0.0019913,480.62,0.003494,480.62,0.42773,480.62,0.93328
482.21,40.229,482.21,0.29269,482.21,0.20587,482.21,-0.17092,482.21,0.0016467,482.21,0.0017013,482.21,-0.17525,482.21,1.0258,482.21,-0.00835,482.21,0.0010889,482.21,-0.0029514,482.21,0.0027068,482.21,0.38366,482.21,0.95199
483.8,40.025,483.8,0.19008,483.8,0.11826,483.8,-0.17822,483.8,0.001518,483.8,0.0022271,483.8,-0.18368,483.8,1.0272,483.8,-0.0045994,483.8,0.00091838,483.8,-0.00073687,483.8,0.001491,483.8,0.34179,483.8,0.96464
485.39,39.772,485.39,0.062722,485.39,0.084226,485.39,-0.18698,485.39,0.00038822,485.39,0.0024333,485.39,-0.19219,485.39,1.0275,485.39,0.00073713,485.39,0.0013725,485.39,-0.00031095,485.39,0.0001508,485.39,0.29868,485.39,0.97247
486.98,39.494,486.98,0.23059,486.98,0.16029,486.98,-0.19747,486.98,-0.0012002,486.98,0.0018084,486.98,-0.19966,486.98,1.0331,486.98,0.0069672,486.98,0.00075132,486.98,-0.00028665,486.98,-0.00040578,486.98,0.25806,486.98,0.98208
488.57,39.209,488.57,0.31612,488.57,0.22171,488.57,-0.20726,488.57,-0.0017853,488.57,0.0020176,488.57,-0.20639,488.57,1.0332,488.57,0.0094842,488.57,0.0013462,488.57,0.00037202,488.57,-0.0015855,488.57,0.21777,488.57,0.98489
490.16,38.953,490.16,0.27809,490.16,0.19868,490.16,-0.2155,490.16,-0.0013658,490.16,0.0015274,490.16,-0.21228,490.16,1.0298,490.16,0.0085326,490.16,0.0013786,490.16,-0.0013151,490.16,0.00020062,490.16,0.17973,490.16,0.98697
491.75,38.667,491.75,0.15912,491.75,0.11626,491.75,-0.2251,491.75,-0.00085367,491.75,0.0022011,491.75,-0.22155,491.75,1.0265,491.75,0.0043902,491.75,0.00091907,491.75,0.00047478,491.75,-0.00026011,491.75,0.14421,491.75,0.9904
493.35,38.421,493.35,0.069366,493.35,0.080578,493.35,-0.23364,493.35,0.00060375,493.35,0.0023352,493.35,-0.23092,493.35,1.024,493.35,-0.00076347,493.35,0.0013638,493.35,0.00014658,493.35,5.46E-05,493.35,0.11085,493.35,0.99683
494.94,38.157,494.94,0.23408,494.94,0.13732,494.94,-0.24276,494.94,0.0017824,494.94,0.0015604,494.94,-0.24113,494.94,1.0219,494.94,-0.0061564,494.94,0.00091681,494.94,-0.00081186,494.94,0.0006392,494.94,0.079574,494.94,1.001
496.53,37.889,496.53,0.35353,496.53,0.19468,496.53,-0.25161,496.53,0.0028008,496.53,0.0011879,496.53,-0.25284,496.53,1.0181,496.53,-0.0092892,496.53,0.0014071,496.53,-0.00067105,496.53,0.00086073,496.53,0.047947,496.53,1.0023
498.12,37.624,498.12,0.34962,498.12,0.18885,498.12,-0.26036,498.12,0.0028724,498.12,0.0020433,498.12,-0.26375,498.12,1.0166,498.12,-0.0089495,498.12,0.0011187,498.12,0.00031013,498.12,0.00035399,498.12,0.020116,498.12,0.99948
499.71,37.344,499.71,0.20271,499.71,0.10085,499.71,-0.27047,499.71,0.0018109,499.71,0.0013757,499.71,-0.27504,499.71,1.0183,499.71,-0.0050217,499.71,0.0011347,499.71,9.88E-05,499.71,0.0006745,499.71,-0.008454,499.71,0.99746
501.3,37.06,501.3,0.068532,501.3,0.048438,501.3,-0.27964,501.3,0.00035933,501.3,0.0019408,501.3,-0.2835,501.3,1.0187,501.3,4.76E-05,501.3,0.00093128,501.3,0.00046323,501.3,0.0011377,501.3,-0.033399,501.3,0.98834
502.89,36.779,502.89,0.19217,502.89,0.12128,502.89,-0.28935,502.89,-0.001247,502.89,0.00091199,502.89,-0.29105,502.89,1.0206,502.89,0.0052028,502.89,0.0010669,502.89,-0.0001114,502.89,0.0010158,502.89,-0.059289,502.89,0.98206
504.48,36.519,504.48,0.32262,504.48,0.18676,504.48,-0.29793,504.48,-0.0022762,504.48,0.0017322,504.48,-0.29759,504.48,1.021,504.48,0.0083806,504.48,0.00086104,504.48,9.24E-05,504.48,0.0019597,504.48,-0.082329,504.48,0.97395
506.07,36.263,506.07,0.29545,506.07,0.16919,506.07,-0.30708,506.07,-0.0020809,506.07,0.0021283,506.07,-0.30411,506.07,1.0227,506.07,0.007422,506.07,0.0010974,506.07,0.00080781,506.07,0.0023118,506.07,-0.10299,506.07,0.96952
507.66,36.016,507.66,0.20868,507.66,0.13605,507.66,-0.31526,507.66,-0.0013053,507.66,0.0016156,507.66,-0.31139,507.66,1.0213,507.66,0.00547,507.66,0.0010147,507.66,0.00024618,507.66,0.0010355,507.66,-0.1255,507.66,0.96504
509.25,35.813,509.25,0.067232,509.25,0.040716,509.25,-0.32187,509.25,-2.25E-05,509.25,0.0014413,509.25,-0.31786,509.25,1.0195,509.25,0.00085445,509.25,0.00088117,509.25,-0.00067695,509.25,0.0016303,509.25,-0.14487,509.25,0.96125
510.85,35.593,510.85,0.15052,510.85,0.082257,510.85,-0.32904,510.85,0.001182,510.85,0.0013373,510.85,-0.32672,510.85,1.0174,510.85,-0.0038709,510.85,0.00096538,510.85,0.00094308,510.85,7.33E-05,510.85,-0.16267,510.85,0.95752
512.44,35.412,512.44,0.30271,512.44,0.13071,512.44,-0.33474,512.44,0.0028839,512.44,0.0013052,512.44,-0.33465,512.44,1.014,512.44,-0.0073649,512.44,0.0011369,512.44,0.001115,512.44,-0.0005778,512.44,-0.18153,512.44,0.95405
514.03,35.21,514.03,0.37026,514.03,0.16206,514.03,-0.34091,514.03,0.0034304,514.03,0.0014222,514.03,-0.34292,514.03,1.0114,514.03,-0.0090228,514.03,0.00098933,514.03,0.00040061,514.03,-0.0008003,514.03,-0.19761,514.03,0.9474
515.62,35.012,515.62,0.33009,515.62,0.15306,515.62,-0.34693,515.62,0.0029617,515.62,0.0013802,515.62,-0.35081,515.62,1.01,515.62,-0.0081254,515.62,0.0010321,515.62,0.001615,515.62,-0.0011356,515.62,-0.21326,515.62,0.9409
517.21,34.812,517.21,0.19865,517.21,0.078565,517.21,-0.35354,517.21,0.0018753,517.21,0.0013467,517.21,-0.35787,517.21,1.0104,517.21,-0.0046905,517.21,0.00046589,517.21,0.0011226,517.21,0.00039429,517.21,-0.22843,517.21,0.93228
518.8,34.613,518.8,0.062335,518.8,0.020863,518.8,-0.36008,518.8,0.00066335,518.8,0.0010535,518.8,-0.36371,518.8,1.012,518.8,-0.0011913,518.8,0.00082311,518.8,0.00041171,518.8,0.001156,518.8,-0.2434,518.8,0.92346
520.39,34.423,520.39,0.15595,520.39,0.092376,520.39,-0.36657,520.39,-0.0010449,520.39,0.0013188,520.39,-0.36858,520.39,1.0134,520.39,0.0035116,520.39,0.0010141,520.39,0.00059071,520.39,0.0020854,520.39,-0.25804,520.39,0.91552
521.98,34.24,521.98,0.2556,521.98,0.13298,521.98,-0.37265,521.98,-0.0020084,521.98,0.0012489,521.98,-0.37247,521.98,1.0145,521.98,0.005879,521.98,0.00095567,521.98,-0.00055868,521.98,0.0028782,521.98,-0.27123,521.98,0.90758
523.57,34.062,523.57,0.24511,523.57,0.12555,523.57,-0.379,523.57,-0.0019705,523.57,0.0016136,523.57,-0.37687,523.57,1.0165,523.57,0.005495,523.57,0.00084619,523.57,-0.00018027,523.57,0.0024744,523.57,-0.28569,523.57,0.90099
525.16,33.91,525.16,0.1184,525.16,0.080434,525.16,-0.38406,525.16,-0.00055493,525.16,0.001199,525.16,-0.38111,525.16,1.0166,525.16,0.0025906,525.16,0.00096103,525.16,-0.00062405,525.16,0.0020856,525.16,-0.29752,525.16,0.89519
526.75,33.779,526.75,0.028512,526.75,0.022463,526.75,-0.38796,526.75,0.00028011,526.75,0.00065676,526.75,-0.38514,526.75,1.0147,526.75,2.37E-05,526.75,0.00061706,526.75,-0.00039984,526.75,0.0012662,526.75,-0.30874,526.75,0.88959
528.34,33.66,528.34,0.03195,528.34,0.046239,528.34,-0.39221,528.34,0.00050381,528.34,0.0010717,528.34,-0.38904,528.34,1.0145,528.34,0.00033434,528.34,0.00082477,528.34,0.00041988,528.34,0.00092503,528.34,-0.31939,528.34,0.88762
529.93,33.543,529.93,0.038534,529.93,0.041307,529.93,-0.3962,529.93,0.00018582,529.93,0.0012963,529.93,-0.39333,529.93,1.0136,529.93,0.00011569,529.93,0.0011273,529.93,0.001708,529.93,0.0012379,529.93,-0.32941,529.93,0.8837
531.52,33.423,531.52,0.1726,531.52,0.058694,531.52,-0.40001,531.52,0.001816,531.52,0.001067,531.52,-0.39893,531.52,1.0127,531.52,-0.004048,531.52,0.00092877,531.52,0.001743,531.52,-0.00035277,531.52,-0.34068,531.52,0.87916
533.11,33.292,533.11,0.38897,533.11,0.15575,533.11,-0.40323,533.11,0.0037068,533.11,0.00096327,533.11,-0.40448,533.11,1.0095,533.11,-0.0091747,533.11,0.0010523,533.11,0.0017625,533.11,-0.0024677,533.11,-0.34983,533.11,0.87114
534.71,33.191,534.71,0.44913,534.71,0.17099,534.71,-0.4056,534.71,0.0044253,534.71,0.00089898,534.71,-0.40916,534.71,1.0075,534.71,-0.010421,534.71,0.00076421,534.71,0.0021361,534.71,-0.002452,534.71,-0.35825,534.71,0.8631
536.3,33.043,536.3,0.25098,536.3,0.08343,536.3,-0.41019,536.3,0.0026142,536.3,0.0010354,536.3,-0.41421,536.3,1.0079,536.3,-0.0057659,536.3,0.00059234,536.3,0.0013701,536.3,-0.00087034,536.3,-0.3685,536.3,0.85534
537.89,32.939,537.89,0.06586,537.89,0.024591,537.89,-0.41357,537.89,0.00088216,537.89,0.001118,537.89,-0.41654,537.89,1.0092,537.89,-0.0013422,537.89,0.00081759,537.89,0.00067659,537.89,0.00091386,537.89,-0.37771,537.89,0.84784
539.48,32.807,539.48,0.12046,539.48,0.071928,539.48,-0.41802,539.48,-0.00077129,539.48,0.0010325,539.48,-0.41946,539.48,1.0106,539.48,0.0023376,539.48,0.00089172,539.48,0.00048795,539.48,0.0024133,539.48,-0.38699,539.48,0.84029
541.07,32.703,541.07,0.22765,541.07,0.11436,541.07,-0.42205,541.07,-0.0018469,541.07,0.0010227,541.07,-0.42194,541.07,1.0132,541.07,0.0049722,541.07,0.00070824,541.07,-0.00010947,541.07,0.0027346,541.07,-0.39691,541.07,0.83389
542.66,32.59,542.66,0.29021,542.66,0.13597,542.66,-0.42601,542.66,-0.0024993,542.66,0.0013003,542.66,-0.42353,542.66,1.0139,542.66,0.0061263,542.66,0.00091368,542.66,-0.00033231,542.66,0.0035721,542.66,-0.40617,542.66,0.8286
544.25,32.504,544.25,0.21617,544.25,0.10036,544.25,-0.42866,544.25,-0.0018653,544.25,0.0012835,544.25,-0.42605,544.25,1.0136,544.25,0.0043576,544.25,0.00071406,544.25,0.00031877,544.25,0.0029288,544.25,-0.41434,544.25,0.82271
545.84,32.425,545.84,0.10632,545.84,0.066808,545.84,-0.4314,545.84,-0.00054083,545.84,0.0011109,545.84,-0.42887,545.84,1.0137,545.84,0.0019356,545.84,0.00064506,545.84,9.57E-05,545.84,0.0023698,545.84,-0.42248,545.84,0.81848
547.43,32.335,547.43,0.054449,547.43,0.025639,547.43,-0.43376,547.43,0.00067712,547.43,0.00098187,547.43,-0.4313,547.43,1.0116,547.43,-0.001327,547.43,0.00094325,547.43,0.00074028,547.43,0.00070998,547.43,-0.43008,547.43,0.8134
549.02,32.265,549.02,0.18193,549.02,0.055071,549.02,-0.43542,549.02,0.0020198,549.02,0.00096764,549.02,-0.43382,549.02,1.0098,549.02,-0.0044173,549.02,0.0010301,549.02,0.00088948,549.02,4.89E-05,549.02,-0.43695,549.02,0.80786
550.61,32.202,550.61,0.30819,550.61,0.12218,550.61,-0.43672,550.61,0.0029435,550.61,0.0010006,550.61,-0.43684,550.61,1.0073,550.61,-0.0073287,550.61,0.0010784,550.61,0.0021437,550.61,-0.0023434,550.61,-0.44381,550.61,0.80237
552.2,32.134,552.2,0.38669,552.2,0.13415,552.2,-0.43881,552.2,0.0039441,552.2,0.00085202,552.2,-0.44036,552.2,1.0069,552.2,-0.0088005,552.2,0.00068937,552.2,0.0018978,552.2,-0.0026066,552.2,-0.45051,552.2,0.79772
553.79,32.051,553.79,0.34601,553.79,0.11611,553.79,-0.44124,553.79,0.0035248,553.79,0.00075126,553.79,-0.44405,553.79,1.0065,553.79,-0.0079948,553.79,0.00078583,553.79,0.0029309,553.79,-0.0019464,553.79,-0.45818,553.79,0.79119
555.38,31.957,555.38,0.29632,555.38,0.08572,555.38,-0.44406,555.38,0.0032197,555.38,0.00070715,555.38,-0.44751,555.38,1.006,555.38,-0.0068415,555.38,0.00086101,555.38,0.0016583,555.38,-0.0011076,555.38,-0.4652,555.38,0.78502
556.97,31.881,556.97,0.18773,556.97,0.042962,556.97,-0.44655,556.97,0.0022104,556.97,0.0010316,556.97,-0.45016,556.97,1.0071,556.97,-0.0042373,556.97,0.0005617,556.97,0.0018992,556.97,-6.09E-05,556.97,-0.47253,556.97,0.77812
558.56,31.804,558.56,0.042736,558.56,0.039609,558.56,-0.44892,558.56,0.00022237,558.56,0.0013176,558.56,-0.45157,558.56,1.0078,558.56,-0.00084255,558.56,0.00069101,558.56,0.0030822,558.56,0.00033181,558.56,-0.4791,558.56,0.77107
560.15,31.735,560.15,0.12101,560.15,0.067842,560.15,-0.45137,560.15,-0.0007612,560.15,0.00099697,560.15,-0.4534,560.15,1.009,560.15,0.0020849,560.15,0.00048273,560.15,0.0010155,560.15,0.0027112,560.15,-0.48677,560.15,0.76475
561.74,31.665,561.74,0.18741,561.74,0.08833,561.74,-0.45432,561.74,-0.0015768,561.74,0.00082942,561.74,-0.45486,561.74,1.0104,561.74,0.0035547,561.74,0.00066279,561.74,-4.65E-05,561.74,0.0032831,561.74,-0.49519,561.74,0.76012
