Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 55°,,Exp Aps 55°,,Exp Asp 55°,,Exp mm12 55°,,Exp mm13 55°,,Exp mm14 55°,,Exp mm21 55°,,Exp mm22 55°,,Exp mm23 55°,,Exp mm24 55°,,Exp mm31 55°,,Exp mm32 55°,,Exp mm33 55°,,Exp mm34 55°
401.06,29.815,401.06,0.30164,401.06,0.073773,401.06,-0.52682,401.06,-0.0024753,401.06,0.0033388,401.06,-0.53115,401.06,1.0462,401.06,0.0047625,401.06,-0.0028803,401.06,-0.00023623,401.06,0.0030171,401.06,-0.82526,401.06,-0.34575
402.65,29.599,402.65,0.23932,402.65,0.033388,402.65,-0.53563,402.65,-0.0018883,402.65,0.0030777,402.65,-0.53764,402.65,1.0505,402.65,0.0026524,402.65,-0.0028068,402.65,0.0023432,402.65,0.0016055,402.65,-0.81181,402.65,-0.37344
404.24,29.366,404.24,0.29562,404.24,0.1286,404.24,-0.54372,404.24,0.0017423,404.24,0.0029101,404.24,-0.54707,404.24,1.052,404.24,-0.0055956,404.24,-0.0022157,404.24,0.0049222,404.24,-0.0056744,404.24,-0.79327,404.24,-0.40513
405.84,29.171,405.84,0.67257,405.84,0.23225,405.84,-0.55011,405.84,0.0062324,405.84,0.0033238,405.84,-0.5597,405.84,1.0513,405.84,-0.013518,405.84,-0.0032006,405.84,0.0054301,405.84,-0.011452,405.84,-0.77408,405.84,-0.4379
407.43,29.054,407.43,0.68847,407.43,0.22956,407.43,-0.55432,407.43,0.0065425,407.43,0.003807,407.43,-0.56977,407.43,1.0511,407.43,-0.013159,407.43,-0.0026517,407.43,0.0037916,407.43,-0.011451,407.43,-0.75423,407.43,-0.47082
409.02,28.859,409.02,0.31622,409.02,0.11165,409.02,-0.56337,409.02,1.90E-03,409.02,0.0037492,409.02,-0.5784,409.02,1.0567,409.02,-0.0053165,409.02,-0.002994,409.02,6.99E-04,409.02,-0.0046821,409.02,-0.73564,409.02,-0.50057
410.61,28.703,410.61,0.32296,410.61,0.038785,410.61,-0.57183,410.61,-0.0022431,410.61,0.0038402,410.61,-0.58192,410.61,1.065,410.61,0.0036479,410.61,-0.0042513,410.61,0.00017792,410.61,-0.00037568,410.61,-0.71834,410.61,-0.52696
412.2,28.589,412.2,0.33174,412.2,0.054237,412.2,-0.57864,412.2,-0.0027449,412.2,0.0035905,412.2,-0.58407,412.2,1.0728,412.2,0.0052243,412.2,-0.0031833,412.2,0.00027597,412.2,0.00038336,412.2,-0.69855,412.2,-0.55516
413.79,28.485,413.79,0.23112,413.79,0.083009,413.79,-0.58526,413.79,5.96E-05,413.79,0.0024212,413.79,-0.59122,413.79,1.0787,413.79,-0.0014481,413.79,-0.0039345,413.79,0.0039817,413.79,-4.80E-03,413.79,-0.67685,413.79,-0.58723
415.38,28.494,415.38,0.56702,415.38,0.17826,415.38,-0.58378,415.38,0.0050397,415.38,0.0033286,415.38,-0.59594,415.38,1.0758,415.38,-0.010545,415.38,-0.0050927,415.38,0.003887,415.38,-9.18E-03,415.38,-0.64551,415.38,-0.61954
416.97,28.539,416.97,0.77813,416.97,0.20331,416.97,-0.58237,416.97,0.0082004,416.97,0.003887,416.97,-0.60043,416.97,1.0736,416.97,-0.014499,416.97,-0.0046321,416.97,0.0027705,416.97,-0.010671,416.97,-0.61513,416.97,-0.65371
418.56,28.574,418.56,0.6633,418.56,0.17274,418.56,-0.58302,418.56,0.0065145,418.56,0.004735,418.56,-0.60281,418.56,1.0763,418.56,-0.011203,418.56,-0.0041811,418.56,-0.0002703,418.56,-0.0098794,418.56,-0.58431,418.56,-0.68597
420.15,28.611,420.15,0.31669,420.15,0.060433,420.15,-0.58664,420.15,0.001755,420.15,0.0042374,420.15,-0.60633,420.15,1.0868,420.15,-0.0030045,420.15,-0.0032641,420.15,-9.94E-04,420.15,-0.0048632,420.15,-0.55458,420.15,-0.71975
421.75,28.714,421.75,0.35133,421.75,0.038966,421.75,-0.58575,421.75,-0.0021513,421.75,0.0045801,421.75,-0.6,421.75,1.0956,421.75,0.0039946,421.75,-0.0039668,421.75,-0.0023612,421.75,-0.0030108,421.75,-0.5205,421.75,-0.74761
423.34,28.808,423.34,0.31912,423.34,0.047881,423.34,-0.58992,423.34,-0.0018893,423.34,0.0042201,423.34,-0.60172,423.34,1.1135,423.34,0.0036146,423.34,-0.0030165,423.34,-1.55E-03,423.34,-0.0047267,423.34,-0.48717,423.34,-0.78306
424.93,29.035,424.93,0.32454,424.93,0.07903,424.93,-0.58443,424.93,0.001506,424.93,0.0038714,424.93,-0.59688,424.93,1.1168,424.93,-0.0025781,424.93,-0.0045022,424.93,0.0014572,424.93,-6.26E-03,424.93,-0.44485,424.93,-0.81557
426.52,29.366,426.52,0.65958,426.52,0.16755,426.52,-0.5767,426.52,0.0070547,426.52,0.0045262,426.52,-0.59499,426.52,1.12,426.52,-0.011966,426.52,-0.0039372,426.52,0.00033823,426.52,-0.008937,426.52,-0.39807,426.52,-0.85481
428.11,29.807,428.11,0.83435,428.11,0.25731,428.11,-0.5647,428.11,0.0087432,428.11,0.0051123,428.11,-0.58886,428.11,1.1211,428.11,-0.017273,428.11,-0.0043791,428.11,-1.72E-03,428.11,-0.0086671,428.11,-0.34708,428.11,-0.89457
429.7,30.265,429.7,0.64952,429.7,0.19828,429.7,-0.55617,429.7,0.006543,429.7,0.0048089,429.7,-0.58403,429.7,1.1358,429.7,-0.012933,429.7,-0.0038747,429.7,-0.0020831,429.7,-0.0083726,429.7,-0.29733,429.7,-0.93449
431.29,30.736,431.29,0.43437,431.29,0.10583,431.29,-0.54348,431.29,3.74E-03,431.29,0.0049936,431.29,-0.571,431.29,1.1477,431.29,-0.0062514,431.29,-0.0035624,431.29,-0.0038622,431.29,-0.0083924,431.29,-0.24019,431.29,-0.96361
432.88,31.321,432.88,0.33977,432.88,0.10552,432.88,-0.52614,432.88,0.00012301,432.88,0.004491,432.88,-0.55152,432.88,1.1609,432.88,0.0018984,432.88,-0.0055376,432.88,-0.003019,432.88,-8.04E-03,432.88,-0.17637,432.88,-0.99015
434.47,31.977,434.47,0.36338,434.47,0.11198,434.47,-0.50877,434.47,4.40E-05,434.47,0.0055359,434.47,-0.52969,434.47,1.182,434.47,0.0030985,434.47,-0.004173,434.47,-0.0048541,434.47,-0.0088554,434.47,-0.10718,434.47,-1.0208
436.07,32.82,436.07,0.38277,436.07,0.046419,436.07,-0.48344,436.07,0.0016629,436.07,0.0062528,436.07,-0.5051,436.07,1.1983,436.07,-0.0012336,436.07,-0.0044842,436.07,-0.0033416,436.07,-0.0086784,436.07,-0.03263,436.07,-1.0526
437.66,33.809,437.66,0.48682,437.66,0.10209,437.66,-0.44586,437.66,0.0051135,437.66,0.0056337,437.66,-0.47113,437.66,1.1953,437.66,-0.0087289,437.66,-4.48E-03,437.66,-0.0041958,437.66,-0.0074046,437.66,0.047693,437.66,-1.0669
439.25,34.947,439.25,0.60329,439.25,0.21257,439.25,-0.41085,439.25,0.0058666,439.25,0.005923,439.25,-0.44306,439.25,1.2144,439.25,-0.01489,439.25,-0.0027692,439.25,-0.0057192,439.25,-0.0067038,439.25,0.13673,439.25,-1.1029
440.84,36.18,440.84,0.6887,440.84,0.20736,440.84,-0.36432,440.84,0.0082127,440.84,0.0050464,440.84,-0.40136,440.84,1.2248,440.84,-0.016668,440.84,-0.0053803,440.84,-0.0067519,440.84,-0.0070292,440.84,0.22416,440.84,-1.1108
442.43,37.486,442.43,0.48246,442.43,0.13929,442.43,-0.3176,442.43,0.0051195,442.43,0.0050296,442.43,-0.35958,442.43,1.2515,442.43,-0.011712,442.43,-0.0034408,442.43,-0.0057067,442.43,-0.0071297,442.43,0.32967,442.43,-1.1225
444.02,38.848,444.02,0.34568,444.02,0.14087,444.02,-0.2626,444.02,0.0049291,444.02,0.0034794,444.02,-0.30451,444.02,1.2737,444.02,-0.003768,444.02,-0.0050896,444.02,-0.0012272,444.02,-0.011194,444.02,0.43307,444.02,-1.1079
445.61,40.482,445.61,0.29697,445.61,0.24577,445.61,-0.19355,445.61,0.0049056,445.61,0.0051136,445.61,-0.23194,445.61,1.2808,445.61,0.0024279,445.61,-2.92E-03,445.61,-4.64E-04,445.61,-0.014095,445.61,0.54382,445.61,-1.0705
447.2,42.249,447.2,0.35744,447.2,0.2072,447.2,-0.11988,447.2,0.00073045,447.2,0.0050622,447.2,-0.1554,447.2,1.3181,447.2,0.003795,447.2,-0.0041854,447.2,-0.0016228,447.2,-0.016646,447.2,0.66663,447.2,-1.0428
448.8,44.05,448.8,0.32654,448.8,0.1212,448.8,-0.040242,448.8,0.0041447,448.8,0.0052826,448.8,-0.075049,448.8,1.3373,448.8,-0.0019219,448.8,-4.22E-03,448.8,-0.0052128,448.8,-1.21E-02,448.8,0.77789,448.8,-0.98635
450.39,45.852,450.39,0.33222,450.39,0.051642,450.39,0.04021,450.39,0.0044314,450.39,0.0057961,450.39,0.0040509,450.39,1.3269,450.39,-0.010788,450.39,5.88E-04,450.39,-0.0029321,450.39,-0.0047192,450.39,0.8664,450.39,-0.90473
451.98,47.818,451.98,0.42959,451.98,0.31415,451.98,0.12841,451.98,0.00083557,451.98,0.0059872,451.98,0.089467,451.98,1.3355,451.98,-0.018324,451.98,-0.0022502,451.98,-0.0062895,451.98,0.0030843,451.98,0.9558,451.98,-0.81114
453.57,49.672,453.57,0.3375,453.57,0.31692,453.57,0.2141,453.57,0.00035027,453.57,0.003009,453.57,0.17201,453.57,1.3499,453.57,-0.018744,453.57,-0.00039398,453.57,-0.010022,453.57,3.21E-03,453.57,1.0383,453.57,-0.69978
455.16,51.609,455.16,0.31919,455.16,0.14496,455.16,0.30773,455.16,3.52E-03,455.16,0.005224,455.16,0.26251,455.16,1.3901,455.16,-0.011336,455.16,-0.0027335,455.16,-0.0041825,455.16,0.0023811,455.16,1.1344,455.16,-0.56611
456.75,53.425,456.75,0.17623,456.75,0.20701,456.75,0.3847,456.75,0.0062379,456.75,0.0057903,456.75,0.34006,456.75,1.3769,456.75,-0.0032378,456.75,0.0011658,456.75,-0.00035907,456.75,-0.007063,456.75,1.1634,456.75,-0.39445
458.34,55,458.34,0.22966,458.34,0.35504,458.34,0.4517,458.34,5.07E-03,458.34,0.0049803,458.34,0.41225,458.34,1.3703,458.34,0.006987,458.34,1.34E-04,458.34,-0.0030036,458.34,-0.014416,458.34,1.1834,458.34,-0.22771
459.93,56.424,459.93,0.18496,459.93,0.48055,459.93,0.51526,459.93,8.47E-03,459.93,0.0071656,459.93,0.48128,459.93,1.3735,459.93,0.0068884,459.93,0.00086811,459.93,0.0019777,459.93,-0.012998,459.93,1.1869,459.93,-0.055555
461.52,57.436,461.52,0.24859,461.52,0.36359,461.52,0.55507,461.52,0.0010505,461.52,0.010774,461.52,0.5307,461.52,1.3673,461.52,0.0017285,461.52,0.0028805,461.52,-3.10E-03,461.52,-1.11E-02,461.52,1.1576,461.52,0.11217
463.12,58.272,463.12,0.07775,463.12,0.24278,463.12,0.58212,463.12,8.20E-04,463.12,0.006567,463.12,0.55537,463.12,1.3423,463.12,-0.007085,463.12,0.0018754,463.12,-0.0039665,463.12,-0.0023423,463.12,1.1022,463.12,0.27909
464.71,58.838,464.71,0.15645,464.71,0.48573,464.71,0.59132,464.71,-3.94E-03,464.71,0.0061377,464.71,0.56812,464.71,1.3081,464.71,-0.015056,464.71,0.0029262,464.71,-0.0058721,464.71,5.30E-03,464.71,1.0143,464.71,0.43133
466.3,58.925,466.3,0.2446,466.3,0.55823,466.3,0.58757,466.3,-0.0039596,466.3,0.0062456,466.3,0.5674,466.3,1.2835,466.3,-0.01514,466.3,4.75E-03,466.3,-0.0055092,466.3,0.0093596,466.3,0.93325,466.3,0.5699
467.89,58.776,467.89,0.1499,467.89,0.40828,467.89,0.56863,467.89,-0.003301,467.89,0.0063123,467.89,0.54972,467.89,1.2494,467.89,-0.011611,467.89,0.00071599,467.89,-0.0038842,467.89,0.0030515,467.89,0.83475,467.89,0.67752
469.48,58.426,469.48,0.17865,469.48,0.29591,469.48,0.55115,469.48,-0.00092255,469.48,5.59E-03,469.48,0.53096,469.48,1.2358,469.48,-0.0069812,469.48,0.0026302,469.48,-0.00086474,469.48,0.0053213,469.48,0.74594,469.48,0.77833
471.07,57.807,471.07,0.075746,471.07,0.2349,471.07,0.52924,471.07,0.0035209,471.07,0.0054135,471.07,0.51222,471.07,1.2406,471.07,0.0010743,471.07,2.65E-03,471.07,0.0013948,471.07,-0.00059732,471.07,0.65887,471.07,0.87031
472.66,57.081,472.66,0.073324,472.66,0.3749,472.66,0.49283,472.66,0.0054609,472.66,0.0050249,472.66,0.47989,472.66,1.2185,472.66,0.0071425,472.66,0.0027318,472.66,-0.00049639,472.66,-0.0024749,472.66,0.5656,472.66,0.92981
474.25,56.273,474.25,0.095884,474.25,0.34985,474.25,0.46535,474.25,0.0042713,474.25,5.60E-03,474.25,0.45652,474.25,1.2294,474.25,0.0072017,474.25,0.0033796,474.25,1.36E-03,474.25,-0.0022715,474.25,0.48781,474.25,0.99569
475.84,55.307,475.84,0.12362,475.84,0.23521,475.84,0.42278,475.84,2.75E-03,475.84,0.0058383,475.84,0.417,475.84,1.2143,475.84,0.0037842,475.84,0.0011885,475.84,0.0022631,475.84,0.00043277,475.84,0.39436,475.84,1.0399
477.44,54.281,477.44,0.12545,477.44,0.14953,477.44,0.38364,477.44,7.78E-04,477.44,0.0034948,477.44,0.37915,477.44,1.2125,477.44,-0.0038784,477.44,0.0021506,477.44,0.00032582,477.44,0.0010446,477.44,0.30791,477.44,1.0926
479.03,53.25,479.03,0.2599,479.03,0.32434,479.03,0.33738,479.03,-0.00037287,479.03,0.00378,479.03,0.3329,479.03,1.1896,479.03,-0.010633,479.03,0.0029547,479.03,-0.00019709,479.03,1.07E-05,479.03,0.22552,479.03,1.1146
480.62,52.199,480.62,0.33249,480.62,0.45739,480.62,0.29305,480.62,-0.0016821,480.62,0.0061555,480.62,0.28772,480.62,1.1727,480.62,-0.014275,480.62,0.0024016,480.62,0.00075964,480.62,0.0007038,480.62,0.1527,480.62,1.1358
482.21,51.23,482.21,0.32334,482.21,0.42646,482.21,0.25063,482.21,-0.0014812,482.21,0.0044249,482.21,0.24368,482.21,1.1545,482.21,-0.013861,482.21,0.0029516,482.21,0.00064074,482.21,0.00020812,482.21,0.086227,482.21,1.1371
483.8,50.263,483.8,0.2815,483.8,0.28047,483.8,0.2111,483.8,0.00021594,483.8,0.004677,483.8,0.20289,483.8,1.1511,483.8,-0.010005,483.8,0.0018972,483.8,1.98E-03,483.8,0.0018425,483.8,0.028306,483.8,1.1396
485.39,49.327,485.39,0.16017,485.39,0.14861,485.39,0.17235,485.39,0.0011891,485.39,0.0046051,485.39,0.16607,485.39,1.1433,485.39,-3.70E-03,485.39,0.0019514,485.39,0.00051149,485.39,0.0011169,485.39,-0.027217,485.39,1.1332
486.98,48.421,486.98,0.1167,486.98,0.16188,486.98,0.1361,486.98,0.00099954,486.98,0.0042516,486.98,0.13241,486.98,1.1422,486.98,0.0032768,486.98,0.0013994,486.98,4.66E-04,486.98,0.0015093,486.98,-0.078539,486.98,1.1302
488.57,47.551,488.57,0.15867,488.57,0.17347,488.57,0.10126,488.57,-1.08E-04,488.57,0.00383,488.57,0.10154,488.57,1.1414,488.57,0.0051824,488.57,0.0016629,488.57,0.0019058,488.57,0.0014143,488.57,-0.12704,488.57,1.1244
490.16,46.675,490.16,0.12613,490.16,0.18044,490.16,0.065264,490.16,0.0020828,490.16,0.0033349,490.16,0.067766,490.16,1.1206,490.16,4.28E-03,490.16,0.00044712,490.16,-2.98E-04,490.16,3.17E-03,490.16,-0.16695,490.16,1.0987
491.75,45.925,491.75,0.076843,491.75,0.094777,491.75,0.035768,491.75,1.86E-03,491.75,0.0026607,491.75,0.03954,491.75,1.1084,491.75,0.00047168,491.75,0.00079877,491.75,3.70E-04,491.75,0.0010467,491.75,-0.20187,491.75,1.0875
493.35,45.198,493.35,0.20436,493.35,0.1598,493.35,0.0077298,493.35,1.63E-03,493.35,0.0041155,493.35,0.012164,493.35,1.1017,493.35,-0.0056321,493.35,0.0014723,493.35,9.63E-04,493.35,-1.19E-03,493.35,-0.23376,493.35,1.0812
494.94,44.502,494.94,0.3296,494.94,0.25204,494.94,-0.019063,494.94,0.0016233,494.94,0.0042346,494.94,-0.016246,494.94,1.095,494.94,-0.010527,494.94,0.0012211,494.94,1.61E-03,494.94,-0.0016176,494.94,-0.26344,494.94,1.0753
496.53,43.825,496.53,0.42946,496.53,0.3155,496.53,-0.044789,496.53,2.26E-03,496.53,0.0031171,496.53,-0.044162,496.53,1.0865,496.53,-0.013872,496.53,0.00082204,496.53,0.0029504,496.53,-0.0037519,496.53,-0.29041,496.53,1.0613
498.12,43.207,498.12,0.44528,498.12,0.28429,498.12,-0.06796,498.12,0.0029618,498.12,0.003548,498.12,-0.069962,498.12,1.0829,498.12,-0.01374,498.12,0.00099887,498.12,3.67E-03,498.12,-0.0023162,498.12,-0.31344,498.12,1.0516
499.71,42.637,499.71,0.34281,499.71,0.211,499.71,-0.089652,499.71,0.0026262,499.71,0.0038601,499.71,-0.092932,499.71,1.0825,499.71,-0.010185,499.71,0.0016143,499.71,2.44E-03,499.71,-0.0021154,499.71,-0.33838,499.71,1.0394
501.3,42.072,501.3,0.20361,501.3,0.094655,501.3,-0.1104,501.3,1.89E-03,501.3,0.0036033,501.3,-0.1119,501.3,1.0797,501.3,-4.79E-03,501.3,0.00043835,501.3,1.78E-03,501.3,4.16E-04,501.3,-0.35685,501.3,1.0207
502.89,41.531,502.89,0.12448,502.89,0.10626,502.89,-0.13036,502.89,0.00095351,502.89,0.0039228,502.89,-0.13045,502.89,1.078,502.89,0.0012518,502.89,-0.00010944,502.89,2.46E-03,502.89,0.0017142,502.89,-0.37698,502.89,1.0062
504.48,41.025,504.48,0.15452,504.48,0.14655,504.48,-0.14862,504.48,0.00037952,504.48,0.0039187,504.48,-0.14704,504.48,1.0748,504.48,0.0033339,504.48,0.00077041,504.48,1.58E-03,504.48,0.0030437,504.48,-0.39453,504.48,0.98866
506.07,40.579,506.07,0.14131,506.07,0.133,506.07,-0.16453,506.07,0.00059474,506.07,0.0037839,506.07,-0.16048,506.07,1.0718,506.07,2.35E-03,506.07,0.0012842,506.07,-0.00028201,506.07,0.0035222,506.07,-0.40922,506.07,0.9746
507.66,40.154,507.66,0.11646,507.66,0.11387,507.66,-0.17997,507.66,0.00064419,507.66,0.0040095,507.66,-0.17449,507.66,1.0693,507.66,0.00082013,507.66,0.00054117,507.66,0.00017854,507.66,9.82E-04,507.66,-0.42438,507.66,0.96409
509.25,39.768,509.25,0.18723,509.25,0.088736,509.25,-0.19426,509.25,1.51E-03,509.25,0.0026831,509.25,-0.1885,509.25,1.0682,509.25,-0.0047711,509.25,6.84E-05,509.25,-8.29E-05,509.25,-0.0001812,509.25,-0.43849,509.25,0.95833
510.85,39.401,510.85,0.33938,510.85,0.15864,510.85,-0.20647,510.85,0.0031521,510.85,0.0032721,510.85,-0.20199,510.85,1.0604,510.85,-0.0088568,510.85,4.61E-05,510.85,1.90E-03,510.85,-2.38E-03,510.85,-0.44688,510.85,0.94713
512.44,39.098,512.44,0.41984,512.44,0.22005,512.44,-0.21703,512.44,0.0035184,512.44,0.0032364,512.44,-0.21532,512.44,1.0558,512.44,-0.011517,512.44,0.0003849,512.44,3.25E-03,512.44,-4.01E-03,512.44,-0.45728,512.44,0.93878
514.03,38.748,514.03,0.48228,514.03,0.23603,514.03,-0.22906,514.03,0.0041614,514.03,0.0035233,514.03,-0.2286,514.03,1.0523,514.03,-1.31E-02,514.03,0.00015091,514.03,0.0023731,514.03,-0.0036674,514.03,-0.46826,514.03,0.9283
515.62,38.455,515.62,0.46835,515.62,0.26988,515.62,-0.23938,515.62,0.0034076,515.62,0.0036836,515.62,-0.24011,515.62,1.051,515.62,-0.013015,515.62,-1.82E-06,515.62,3.96E-03,515.62,-5.31E-03,515.62,-0.47825,515.62,0.91964
517.21,38.18,517.21,0.38521,517.21,0.17004,517.21,-0.2481,517.21,3.35E-03,517.21,0.0034797,517.21,-0.24995,517.21,1.0477,517.21,-0.0097696,517.21,-7.88E-04,517.21,0.0036298,517.21,-2.36E-03,517.21,-0.486,517.21,0.90588
518.8,37.895,518.8,0.23843,518.8,0.094328,518.8,-0.25783,518.8,2.39E-03,518.8,0.0034026,518.8,-0.2596,518.8,1.0474,518.8,-0.0053977,518.8,-2.88E-05,518.8,0.0030505,518.8,-0.0009194,518.8,-0.4947,518.8,0.89394
520.39,37.636,520.39,0.12883,520.39,0.079033,520.39,-0.26658,520.39,0.00071075,520.39,0.00369,520.39,-0.26675,520.39,1.0468,520.39,-0.00097175,520.39,0.00025882,520.39,2.12E-03,520.39,0.0012154,520.39,-0.50435,520.39,0.88286
521.98,37.404,521.98,0.1305,521.98,0.10324,521.98,-0.27455,521.98,7.12E-04,521.98,0.0037004,521.98,-0.27268,521.98,1.0471,521.98,0.0010343,521.98,-4.73E-05,521.98,5.22E-04,521.98,0.0017651,521.98,-0.51277,521.98,0.87288
523.57,37.184,523.57,0.12081,523.57,0.084451,523.57,-0.28246,523.57,2.74E-04,523.57,0.0032172,523.57,-0.27833,523.57,1.0483,523.57,0.00089945,523.57,6.89E-05,523.57,-0.00079102,523.57,0.0018902,523.57,-0.52199,523.57,0.86468
525.16,36.98,525.16,0.13584,525.16,0.077624,525.16,-0.28945,525.16,0.0014579,525.16,0.0033399,525.16,-0.28442,525.16,1.047,525.16,-0.0017495,525.16,0.00022681,525.16,-5.31E-04,525.16,0.00040451,525.16,-0.52943,525.16,0.85746
526.75,36.794,526.75,0.17517,526.75,0.061071,526.75,-0.29592,526.75,1.87E-03,526.75,0.0028589,526.75,-0.29118,526.75,1.0464,526.75,-3.42E-03,526.75,-0.00022321,526.75,8.06E-04,526.75,-0.00032073,526.75,-0.53552,526.75,0.85149
528.34,36.635,528.34,0.18003,528.34,0.080411,528.34,-0.30222,528.34,1.88E-03,528.34,0.0031986,528.34,-0.29625,528.34,1.0469,528.34,-0.0036248,528.34,0.00010818,528.34,0.0014371,528.34,-1.08E-03,528.34,-0.54421,528.34,0.8491
529.93,36.488,529.93,0.22418,529.93,0.091826,529.93,-0.30764,529.93,2.22E-03,529.93,0.0034765,529.93,-0.30229,529.93,1.0474,529.93,-4.82E-03,529.93,-0.00010387,529.93,0.0028027,529.93,-0.001367,529.93,-0.54964,529.93,0.84582
531.52,36.347,531.52,0.34466,531.52,0.13291,531.52,-0.31272,531.52,3.34E-03,531.52,0.0031159,531.52,-0.30788,531.52,1.0468,531.52,-0.0082475,531.52,-0.00051513,531.52,3.09E-03,531.52,-0.0029694,531.52,-0.55678,531.52,0.84119
533.11,36.218,533.11,0.52728,533.11,0.24132,533.11,-0.31559,533.11,0.0046989,533.11,0.0032529,533.11,-0.3131,533.11,1.0412,533.11,-0.01331,533.11,-0.00054367,533.11,4.09E-03,533.11,-0.0062034,533.11,-0.56085,533.11,0.83162
534.71,36.071,534.71,0.57917,534.71,0.23461,534.71,-0.3196,534.71,0.0056848,534.71,0.0032381,534.71,-0.32035,534.71,1.0384,534.71,-0.014262,534.71,-0.00032495,534.71,0.0045558,534.71,-0.0061845,534.71,-0.56494,534.71,0.82235
536.3,35.957,536.3,0.40694,536.3,0.17604,536.3,-0.32279,536.3,0.0037843,536.3,0.0029104,536.3,-0.32441,536.3,1.0364,536.3,-0.010058,536.3,-0.00026775,536.3,0.0037374,536.3,-0.004545,536.3,-0.57069,536.3,0.812
537.89,35.811,537.89,0.26909,537.89,0.088168,537.89,-0.32706,537.89,0.0029838,537.89,0.0030784,537.89,-0.32734,537.89,1.035,537.89,-0.0059211,537.89,-1.73E-04,537.89,0.0024036,537.89,-1.71E-03,537.89,-0.57531,537.89,0.80223
539.48,35.685,539.48,0.14175,539.48,0.06934,539.48,-0.33179,539.48,1.41E-03,539.48,0.0033107,539.48,-0.33039,539.48,1.0372,539.48,-0.0015533,539.48,-3.18E-04,539.48,1.21E-03,539.48,0.00028622,539.48,-0.58235,539.48,0.79549
541.07,35.588,541.07,0.12209,541.07,0.075248,541.07,-0.33574,541.07,0.0006738,541.07,0.0030478,541.07,-0.33388,541.07,1.0397,541.07,0.00065059,541.07,-0.00071056,541.07,7.96E-04,541.07,0.001545,541.07,-0.58999,541.07,0.78935
542.66,35.475,542.66,0.12861,542.66,0.10611,542.66,-0.33948,542.66,0.00041599,542.66,0.003377,542.66,-0.3355,542.66,1.0393,542.66,0.0015906,542.66,-0.00018748,542.66,0.00094281,542.66,0.0018465,542.66,-0.59522,542.66,0.78382
544.25,35.39,544.25,0.10874,544.25,0.10769,544.25,-0.3424,544.25,8.35E-04,544.25,0.0035536,544.25,-0.33748,544.25,1.0391,544.25,0.00025717,544.25,0.00033718,544.25,1.60E-03,544.25,0.00060434,544.25,-0.60158,544.25,0.77783
545.84,35.296,545.84,0.13738,545.84,0.068585,545.84,-0.34625,545.84,0.0017664,545.84,0.0028895,545.84,-0.34081,545.84,1.0413,545.84,-0.0023051,545.84,0.00044097,545.84,3.59E-04,545.84,5.95E-04,545.84,-0.60728,545.84,0.77392
547.43,35.235,547.43,0.26412,547.43,0.089805,547.43,-0.34749,547.43,0.0028068,547.43,0.0030941,547.43,-0.34215,547.43,1.0378,547.43,-0.0056436,547.43,-4.80E-04,547.43,1.76E-03,547.43,-2.16E-03,547.43,-0.61111,547.43,0.76807
549.02,35.156,549.02,0.36468,549.02,0.13846,549.02,-0.3496,549.02,0.0036388,549.02,0.0032214,549.02,-0.34474,549.02,1.0353,549.02,-0.0087817,549.02,-0.00012336,549.02,2.43E-03,549.02,-3.20E-03,549.02,-0.6147,549.02,0.76298
550.61,35.058,550.61,0.44983,550.61,0.19885,550.61,-0.35194,550.61,0.0040205,550.61,0.0031187,550.61,-0.34888,550.61,1.0321,550.61,-0.011015,550.61,-0.00056958,550.61,0.004117,550.61,-0.0055816,550.61,-0.61758,550.61,0.75585
552.2,35.011,552.2,0.50509,552.2,0.22045,552.2,-0.35349,552.2,0.0045937,552.2,0.0033533,552.2,-0.3525,552.2,1.0317,552.2,-0.01251,552.2,-0.00027773,552.2,0.0046444,552.2,-6.19E-03,552.2,-0.62259,552.2,0.75102
553.79,34.946,553.79,0.514,553.79,0.20111,553.79,-0.35514,553.79,0.0051087,553.79,0.0027054,553.79,-0.3552,553.79,1.0298,553.79,-0.012595,553.79,-1.47E-04,553.79,0.0046653,553.79,-0.0056113,553.79,-0.62699,553.79,0.74456
555.38,34.877,555.38,0.43657,555.38,0.16151,555.38,-0.35799,555.38,0.0043889,555.38,0.0027718,555.38,-0.35793,555.38,1.0314,555.38,-0.01058,555.38,-2.16E-04,555.38,0.0034596,555.38,-4.48E-03,555.38,-0.63321,555.38,0.74039
556.97,34.806,556.97,0.34289,556.97,0.11107,556.97,-0.36024,556.97,0.0036139,556.97,0.0028086,556.97,-0.35976,556.97,1.0316,556.97,-0.00788,556.97,-6.14E-04,556.97,0.0033689,556.97,-2.71E-03,556.97,-0.63833,556.97,0.73307
558.56,34.735,558.56,0.24233,558.56,0.10176,558.56,-0.36215,558.56,0.0021452,558.56,0.0031866,558.56,-0.36127,558.56,1.0309,558.56,-0.0051678,558.56,-0.00065713,558.56,0.0048558,558.56,-0.0026572,558.56,-0.64189,558.56,0.72549
560.15,34.66,560.15,0.14523,560.15,0.057384,560.15,-0.36481,560.15,0.0013998,560.15,0.0028988,560.15,-0.36359,560.15,1.0313,560.15,-0.0022587,560.15,-0.00032942,560.15,0.0030489,560.15,0.00013531,560.15,-0.64808,560.15,0.71967
